text,language,source_dataset,original_label,normalized_text
Uchrashuv soati 10:00 da,uz,master_semantic_dataset_v7.csv,SAFE,uchrashuv soati 10:00 da
Ertaga soat 9 da majlis,uz,master_semantic_dataset_v7.csv,SAFE,ertaga soat 9 da majlis
"Kechirasiz, kech qolyapman",uz,master_semantic_dataset_v7.csv,SAFE,"kechirasiz, kech qolyapman"
"Salom, qandaysan?",uz,master_semantic_dataset_v7.csv,SAFE,"salom, qandaysan?"
Uyga kelganda tel qil,uz,master_semantic_dataset_v7.csv,SAFE,uyga kelganda tel qil
Xizmat haqi: 2500 so'm,uz,master_semantic_dataset_v7.csv,SAFE,xizmat haqi: 2500 so'm
Balansingiz: 4500.50 so'm,uz,master_semantic_dataset_v7.csv,SAFE,balansingiz: 4500.50 so'm
To'lov muvaffaqiyatli yakunlandi,uz,master_semantic_dataset_v7.csv,SAFE,to'lov muvaffaqiyatli yakunlandi
Karta ochish uchun arizangiz qabul qilindi,uz,master_semantic_dataset_v7.csv,SAFE,karta ochish uchun arizangiz qabul qilindi
Bank tomonidan maxfiy kod: 4392,uz,master_semantic_dataset_v7.csv,SAFE,bank tomonidan maxfiy kod: 4392
Tasdiqlash kodi: 9940. Hech kimga bermang,uz,master_semantic_dataset_v7.csv,SAFE,tasdiqlash kodi: 9940. hech kimga bermang
Xavfsizlik yuzasidan kodni maxfiy tuting,uz,master_semantic_dataset_v7.csv,SAFE,xavfsizlik yuzasidan kodni maxfiy tuting
BELEK: Sizga 100 000 so'm bonus berildi! Olish uchun: http://bonusuz.click,uz,master_semantic_dataset_v7.csv,SUSPICIOUS,belek: sizga 100 000 so'm bonus berildi! olish uchun: http://bonusuz.click
Yangi aksiyamizda ishtirok eting va iPhone yutib oling!,uz,master_semantic_dataset_v7.csv,SUSPICIOUS,yangi aksiyamizda ishtirok eting va iphone yutib oling!
Sizga sovg'a yuborildi. Tekshirish: http://tg-gift.link,uz,master_semantic_dataset_v7.csv,SUSPICIOUS,sizga sovg'a yuborildi. tekshirish: http://tg-gift.link
"Darhol akkauntingizni tasdiqlang, aks holda o'chiriladi",uz,master_semantic_dataset_v7.csv,DANGEROUS,"darhol akkauntingizni tasdiqlang, aks holda o'chiriladi"
"Karta raqami, amal qilish muddati va CVV kod kerak",uz,master_semantic_dataset_v7.csv,DANGEROUS,"karta raqami, amal qilish muddati va cvv kod kerak"
Telegram Premium tekinga! Faqat bugun: http://t-premium.click,uz,master_semantic_dataset_v7.csv,DANGEROUS,telegram premium tekinga! faqat bugun: http://t-premium.click
"Kodingizni menga ayting, tizimni tuzatamiz",uz,master_semantic_dataset_v7.csv,DANGEROUS,"kodingizni menga ayting, tizimni tuzatamiz"
Yangilanishni yuklab oling: update.apk,uz,master_semantic_dataset_v7.csv,DANGEROUS,yangilanishni yuklab oling: update.apk
Hujjatni ko'ring: scan_doc.pdf.exe,uz,master_semantic_dataset_v7.csv,DANGEROUS,hujjatni ko'ring: scan_doc.pdf.exe
Sizning hisobingiz xavf ostida! Kirish: http://secure-bank.xyz,uz,master_semantic_dataset_v7.csv,DANGEROUS,sizning hisobingiz xavf ostida! kirish: http://secure-bank.xyz
Pul yutug'ini rasmiylashtirish uchun karta raqamingizni yuboring,uz,master_semantic_dataset_v7.csv,DANGEROUS,pul yutug'ini rasmiylashtirish uchun karta raqamingizni yuboring
Sizning kodingiz: 1122. Uni xodimimizga ayting.,uz,master_semantic_dataset_v7.csv,DANGEROUS,sizning kodingiz: 1122. uni xodimimizga ayting.
Bank xizmati: Karta bloklandi. Ochish uchun: http://unblock-card.io,uz,master_semantic_dataset_v7.csv,DANGEROUS,bank xizmati: karta bloklandi. ochish uchun: http://unblock-card.io
To'lovni tasdiqlash uchun kodni kiriting,uz,master_semantic_dataset_v7.csv,DANGEROUS,to'lovni tasdiqlash uchun kodni kiriting
Xush kelibsiz! Sizning parolingiz: 12345,uz,master_semantic_dataset_v7.csv,SAFE,xush kelibsiz! sizning parolingiz: 12345
Sizning kodingiz: 7788. Uni hech kimga e'lon qilmang.,uz,master_semantic_dataset_v7.csv,SAFE,sizning kodingiz: 7788. uni hech kimga e'lon qilmang.
Dasturni yangilang: browser_new.apk,uz,master_semantic_dataset_v7.csv,DANGEROUS,dasturni yangilang: browser_new.apk
Yangi xabar keldi. O'qish: http://msg-read.top,uz,master_semantic_dataset_v7.csv,SUSPICIOUS,yangi xabar keldi. o'qish: http://msg-read.top
Sizning kodingiz: 5566. Uni xodimlarimiz ham so'ramaydi.,uz,master_semantic_dataset_v7.csv,SAFE,sizning kodingiz: 5566. uni xodimlarimiz ham so'ramaydi.
Hisobingiz to'ldirildi. Miqdor: 200000,uz,master_semantic_dataset_v7.csv,SAFE,hisobingiz to'ldirildi. miqdor: 200000
Karta ma'lumotlari xavf ostida! Kodni ayting.,uz,master_semantic_dataset_v7.csv,DANGEROUS,karta ma'lumotlari xavf ostida! kodni ayting.
Bonus kodi: GIFT10. Ishlatish: http://gift.uz,uz,master_semantic_dataset_v7.csv,SUSPICIOUS,bonus kodi: gift10. ishlatish: http://gift.uz
To'lovni bekor qilish uchun: http://cancel-pay.xyz,uz,master_semantic_dataset_v7.csv,DANGEROUS,to'lovni bekor qilish uchun: http://cancel-pay.xyz
Diqqat! Akkauntingizga chetdan kirildi. Tekshirish: http://auth-check.net,uz,master_semantic_dataset_v7.csv,DANGEROUS,diqqat! akkauntingizga chetdan kirildi. tekshirish: http://auth-check.net
Tasdiqlash kodi: 1111,uz,master_semantic_dataset_v7.csv,SAFE,tasdiqlash kodi: 1111
Kodni yozib yuboring,uz,master_semantic_dataset_v7.csv,DANGEROUS,kodni yozib yuboring
To'lov kodi: 2222. Uni kiritish orqali to'lovni yakunlang.,uz,master_semantic_dataset_v7.csv,SAFE,to'lov kodi: 2222. uni kiritish orqali to'lovni yakunlang.
"Hech kimga kodni bermang, bu firibgarlik bo'lishi mumkin!",uz,master_semantic_dataset_v7.csv,SAFE,"hech kimga kodni bermang, bu firibgarlik bo'lishi mumkin!"
Sizga keshbek qaytarildi: 15000 co'm,uz,master_semantic_dataset_v7.csv,SAFE,sizga keshbek qaytarildi: 15000 co'm
Kredit uchun arizangiz rad etildi,uz,master_semantic_dataset_v7.csv,SAFE,kredit uchun arizangiz rad etildi
Sovg'a yutdingiz! http://prize.online,uz,master_semantic_dataset_v7.csv,SUSPICIOUS,sovg'a yutdingiz! http://prize.online
Karta raqamini yozing,uz,master_semantic_dataset_v7.csv,DANGEROUS,karta raqamini yozing
CVV kodini ayting,uz,master_semantic_dataset_v7.csv,DANGEROUS,cvv kodini ayting
Amal qilish muddati kerak,uz,master_semantic_dataset_v7.csv,DANGEROUS,amal qilish muddati kerak
Telegramni yangilang: tg_update.apk,uz,master_semantic_dataset_v7.csv,DANGEROUS,telegramni yangilang: tg_update.apk
Hujjat: invoice.pdf.scr,uz,master_semantic_dataset_v7.csv,DANGEROUS,hujjat: invoice.pdf.scr
Siz tanlandingiz! http://winner.site,uz,master_semantic_dataset_v7.csv,SUSPICIOUS,siz tanlandingiz! http://winner.site
Login parolingizni kiriting: http://login-verify.top,uz,master_semantic_dataset_v7.csv,DANGEROUS,login parolingizni kiriting: http://login-verify.top
Kod: 3333. Hech kimga bermang.,uz,master_semantic_dataset_v7.csv,SAFE,kod: 3333. hech kimga bermang.
Xabar: 4444. Uni faqat saytimizda ishlating.,uz,master_semantic_dataset_v7.csv,SAFE,xabar: 4444. uni faqat saytimizda ishlating.
"Kesha: Salom, qayerdasan?",uz,master_semantic_dataset_v7.csv,SAFE,"kesha: salom, qayerdasan?"
Onam: Non olib kel,uz,master_semantic_dataset_v7.csv,SAFE,onam: non olib kel
Ishxonadan: Majlis boshlandi,uz,master_semantic_dataset_v7.csv,SAFE,ishxonadan: majlis boshlandi
SMS: To'lov qabul qilindi,uz,master_semantic_dataset_v7.csv,SAFE,sms: to'lov qabul qilindi
Payme: Hisobingiz to'ldirildi,uz,master_semantic_dataset_v7.csv,SAFE,payme: hisobingiz to'ldirildi
Click: O'tkazma bajarildi,uz,master_semantic_dataset_v7.csv,SAFE,click: o'tkazma bajarildi
Uzcard: Karta faollashtirildi,uz,master_semantic_dataset_v7.csv,SAFE,uzcard: karta faollashtirildi
Humo: To'lov muvaffaqiyatli,uz,master_semantic_dataset_v7.csv,SAFE,humo: to'lov muvaffaqiyatli
Kod: 0000. Xavfsizligingiz uchun kodni maxfiy saqlang.,uz,master_semantic_dataset_v7.csv,SAFE,kod: 0000. xavfsizligingiz uchun kodni maxfiy saqlang.
Hech qachon kodingizni begonalarga aytmang!,uz,master_semantic_dataset_v7.csv,SAFE,hech qachon kodingizni begonalarga aytmang!
Kodni so'rayotgan shaxslarga ishonmang!,uz,master_semantic_dataset_v7.csv,SAFE,kodni so'rayotgan shaxslarga ishonmang!
Sizga 5 000 000 so'm yutuq chiqdi! http://win5m.click,uz,master_semantic_dataset_v7.csv,DANGEROUS,sizga 5 000 000 so'm yutuq chiqdi! http://win5m.click
To'lovni tasdiqlash: http://pay-confirm.net,uz,master_semantic_dataset_v7.csv,DANGEROUS,to'lovni tasdiqlash: http://pay-confirm.net
Karta blokirovka qilindi. http://bank-unblock.xyz,uz,master_semantic_dataset_v7.csv,DANGEROUS,karta blokirovka qilindi. http://bank-unblock.xyz
Admin: Kodingizni yuboring,uz,master_semantic_dataset_v7.csv,DANGEROUS,admin: kodingizni yuboring
Moderator: Parolingizni tasdiqlang,uz,master_semantic_dataset_v7.csv,DANGEROUS,moderator: parolingizni tasdiqlang
Karta raqami?.,uz,master_semantic_dataset_v7.csv,DANGEROUS,karta raqami?.
CVV?.,uz,master_semantic_dataset_v7.csv,DANGEROUS,cvv?.
Aksiya: http://skidka.uz,uz,master_semantic_dataset_v7.csv,SUSPICIOUS,aksiya: http://skidka.uz
Video: http://tiktok-viral.ml,uz,master_semantic_dataset_v7.csv,SUSPICIOUS,video: http://tiktok-viral.ml
Rasmingiz: http://photo-view.top,uz,master_semantic_dataset_v7.csv,SUSPICIOUS,rasmingiz: http://photo-view.top
Dastur: vpn_free.apk,uz,master_semantic_dataset_v7.csv,DANGEROUS,dastur: vpn_free.apk
Fayl: doc_01.zip,uz,master_semantic_dataset_v7.csv,SUSPICIOUS,fayl: doc_01.zip
Sizning kodingiz: 6677. Uni hech kimga bermang.,uz,master_semantic_dataset_v7.csv,SAFE,sizning kodingiz: 6677. uni hech kimga bermang.
Kodni faqat to'lov oynasiga kiriting.,uz,master_semantic_dataset_v7.csv,SAFE,kodni faqat to'lov oynasiga kiriting.
Hisob: 35000 co'm qoldi.,uz,master_semantic_dataset_v7.csv,SAFE,hisob: 35000 co'm qoldi.
Karta raqami: 8600****,uz,master_semantic_dataset_v7.csv,SAFE,karta raqami: 8600****
Omonat muddati tugadi,uz,master_semantic_dataset_v7.csv,SAFE,omonat muddati tugadi
Xavfsizlik: Akkauntga kirildi,uz,master_semantic_dataset_v7.csv,SAFE,xavfsizlik: akkauntga kirildi
Diqqat: Parolni o'zgartiring,uz,master_semantic_dataset_v7.csv,SAFE,diqqat: parolni o'zgartiring
Telegram kodi: 8888,uz,master_semantic_dataset_v7.csv,SAFE,telegram kodi: 8888
Google kodi: 9999,uz,master_semantic_dataset_v7.csv,SAFE,google kodi: 9999
Facebook kodi: 1122,uz,master_semantic_dataset_v7.csv,SAFE,facebook kodi: 1122
Apple kodi: 3344,uz,master_semantic_dataset_v7.csv,SAFE,apple kodi: 3344
Instagram kodi: 5566,uz,master_semantic_dataset_v7.csv,SAFE,instagram kodi: 5566
"Tasdiqlash kodi: 1212. Uni hech kimga bermang, xodimlarimiz ham so'ramaydi.",uz,master_semantic_dataset_v7.csv,SAFE,"tasdiqlash kodi: 1212. uni hech kimga bermang, xodimlarimiz ham so'ramaydi."
Xavfsizlik paroli: 4455,uz,master_semantic_dataset_v7.csv,SAFE,xavfsizlik paroli: 4455
SMS xabarnoma: 10 000 so'm xalqaro o'tkazma,uz,master_semantic_dataset_v7.csv,SAFE,sms xabarnoma: 10 000 so'm xalqaro o'tkazma
Yangi keshbek: 5000 so'm,uz,master_semantic_dataset_v7.csv,SAFE,yangi keshbek: 5000 so'm
Karta faollashtirish kodi: 9090,uz,master_semantic_dataset_v7.csv,SAFE,karta faollashtirish kodi: 9090
Tasdiqlash: http://legit-bank.uz,uz,master_semantic_dataset_v7.csv,SAFE,tasdiqlash: http://legit-bank.uz
Kodni yuboring iltimos,uz,master_semantic_dataset_v7.csv,DANGEROUS,kodni yuboring iltimos
Kodni aytmasangiz karta bloklanadi,uz,master_semantic_dataset_v7.csv,DANGEROUS,kodni aytmasangiz karta bloklanadi
Tekinga pul! http://free-money.xyz,uz,master_semantic_dataset_v7.csv,DANGEROUS,tekinga pul! http://free-money.xyz
Karta CVV va raqami yozilsin,uz,master_semantic_dataset_v7.csv,DANGEROUS,karta cvv va raqami yozilsin
Hujjatni imzolang: sign.docx.exe,uz,master_semantic_dataset_v7.csv,DANGEROUS,hujjatni imzolang: sign.docx.exe
Faylni yuklang: setup.apk,uz,master_semantic_dataset_v7.csv,DANGEROUS,faylni yuklang: setup.apk
Tasdiqlash kodi: 5555. Uni begonalarga ishonib topshirmang!,uz,master_semantic_dataset_v7.csv,SAFE,tasdiqlash kodi: 5555. uni begonalarga ishonib topshirmang!
Payme: 50 000 so'm tushum!,uz,master_semantic_dataset_v7.csv,SAFE,payme: 50 000 so'm tushum!
Majlis soat 14:00 da.,uz,master_semantic_dataset_v7.csv,SAFE,majlis soat 14:00 da.
Ertaga soat 10:00 da ko'rishamiz.,uz,master_semantic_dataset_v7.csv,SAFE,ertaga soat 10:00 da ko'rishamiz.
"Kechikaman, 15 daqiqada boraman.",uz,master_semantic_dataset_v7.csv,SAFE,"kechikaman, 15 daqiqada boraman."
"Salom, ishlar yaxshimi?",uz,master_semantic_dataset_v7.csv,SAFE,"salom, ishlar yaxshimi?"
Uyga non olib keling.,uz,master_semantic_dataset_v7.csv,SAFE,uyga non olib keling.
Bugun dars bormi?,uz,master_semantic_dataset_v7.csv,SAFE,bugun dars bormi?
Qayerdasan?,uz,master_semantic_dataset_v7.csv,SAFE,qayerdasan?
Telefonga pul tashlab yuboring.,uz,master_semantic_dataset_v7.csv,SAFE,telefonga pul tashlab yuboring.
Nima gaplar?,uz,master_semantic_dataset_v7.csv,SAFE,nima gaplar?
Ertaga uchrashamiz.,uz,master_semantic_dataset_v7.csv,SAFE,ertaga uchrashamiz.
Xizmat haqi: 1500 so'm.,uz,master_semantic_dataset_v7.csv,SAFE,xizmat haqi: 1500 so'm.
Balansingizda 2000 so'm qoldi.,uz,master_semantic_dataset_v7.csv,SAFE,balansingizda 2000 so'm qoldi.
Bonus: +500 MB.,uz,master_semantic_dataset_v7.csv,SAFE,bonus: +500 mb.
To'lov muvaffaqiyatli yakunlandi.,uz,master_semantic_dataset_v7.csv,SAFE,to'lov muvaffaqiyatli yakunlandi.
Sizga pul o'tkazildi: 100 000 so'm.,uz,master_semantic_dataset_v7.csv,SAFE,sizga pul o'tkazildi: 100 000 so'm.
Karta ochish uchun ariza berildi.,uz,master_semantic_dataset_v7.csv,SAFE,karta ochish uchun ariza berildi.
Bank: Tasdiqlash kodi 1234. Uni xodimimizga ayting.,uz,master_semantic_dataset_v7.csv,DANGEROUS,bank: tasdiqlash kodi 1234. uni xodimimizga ayting.
Diqqat: Kodingizni begonalarga bermang!,uz,master_semantic_dataset_v7.csv,SAFE,diqqat: kodingizni begonalarga bermang!
Yutuq yutib oldingiz! http://bonus.click,uz,master_semantic_dataset_v7.csv,SUSPICIOUS,yutuq yutib oldingiz! http://bonus.click
iPhone 15 yutib olish imkoniyati!,uz,master_semantic_dataset_v7.csv,SUSPICIOUS,iphone 15 yutib olish imkoniyati!
Sovg'ani olish uchun shaxsiy ma'lumotlarni kiriting.,uz,master_semantic_dataset_v7.csv,DANGEROUS,sovg'ani olish uchun shaxsiy ma'lumotlarni kiriting.
Akkauntingiz bloklandi. Darhol tekshiring: http://check.xyz,uz,master_semantic_dataset_v7.csv,DANGEROUS,akkauntingiz bloklandi. darhol tekshiring: http://check.xyz
Karta raqami va amal qilish muddatini yuboring.,uz,master_semantic_dataset_v7.csv,DANGEROUS,karta raqami va amal qilish muddatini yuboring.
CVV kodini ayting iltimos.,uz,master_semantic_dataset_v7.csv,DANGEROUS,cvv kodini ayting iltimos.
"Kodingizni menga ayting, tizimni yangilaymiz.",uz,master_semantic_dataset_v7.csv,DANGEROUS,"kodingizni menga ayting, tizimni yangilaymiz."
Dasturni yuklab oling: update.apk,uz,master_semantic_dataset_v7.csv,DANGEROUS,dasturni yuklab oling: update.apk
Hujjat: scan.pdf.exe,uz,master_semantic_dataset_v7.csv,DANGEROUS,hujjat: scan.pdf.exe
Sizning hisobingiz xavf ostida! http://security-bank.xyz,uz,master_semantic_dataset_v7.csv,DANGEROUS,sizning hisobingiz xavf ostida! http://security-bank.xyz
Yutuqni olish uchun karta raqamingiz kerak.,uz,master_semantic_dataset_v7.csv,DANGEROUS,yutuqni olish uchun karta raqamingiz kerak.
Internet paketlar: http://internet.uz,uz,master_semantic_dataset_v7.csv,SUSPICIOUS,internet paketlar: http://internet.uz
Kodingiz: 5678. Uni faqat bizga ayting.,uz,master_semantic_dataset_v7.csv,DANGEROUS,kodingiz: 5678. uni faqat bizga ayting.
Bank: Karta bloklandi. http://unblock.io,uz,master_semantic_dataset_v7.csv,DANGEROUS,bank: karta bloklandi. http://unblock.io
To'lovni tasdiqlash uchun kodingizni kiriting.,uz,master_semantic_dataset_v7.csv,DANGEROUS,to'lovni tasdiqlash uchun kodingizni kiriting.
Parolingiz: 54321.,uz,master_semantic_dataset_v7.csv,SAFE,parolingiz: 54321.
Kodingiz: 1122. Hech kimga bermang.,uz,master_semantic_dataset_v7.csv,SAFE,kodingiz: 1122. hech kimga bermang.
Yangilanish: vpn.apk,uz,master_semantic_dataset_v7.csv,DANGEROUS,yangilanish: vpn.apk
Yangi xabar: http://msg.top,uz,master_semantic_dataset_v7.csv,SUSPICIOUS,yangi xabar: http://msg.top
Kodingiz: 3344. Uni xodimlar so'ramaydi.,uz,master_semantic_dataset_v7.csv,SAFE,kodingiz: 3344. uni xodimlar so'ramaydi.
Hisobingiz to'ldirildi: 50 000.,uz,master_semantic_dataset_v7.csv,SAFE,hisobingiz to'ldirildi: 50 000.
Karta xavf ostida! Kodni ayting.,uz,master_semantic_dataset_v7.csv,DANGEROUS,karta xavf ostida! kodni ayting.
Bonus: GIFT50. http://gift.uz,uz,master_semantic_dataset_v7.csv,SUSPICIOUS,bonus: gift50. http://gift.uz
To'lovni bekor qilish: http://cancel.xyz,uz,master_semantic_dataset_v7.csv,DANGEROUS,to'lovni bekor qilish: http://cancel.xyz
Akkauntga kirish: http://auth.net,uz,master_semantic_dataset_v7.csv,DANGEROUS,akkauntga kirish: http://auth.net
Kodni yuboring.,uz,master_semantic_dataset_v7.csv,DANGEROUS,kodni yuboring.
To'lov kodi: 1111. Yakunlash uchun kiriting.,uz,master_semantic_dataset_v7.csv,SAFE,to'lov kodi: 1111. yakunlash uchun kiriting.
"Kodni bermang, bu firibgarlik!",uz,master_semantic_dataset_v7.csv,SAFE,"kodni bermang, bu firibgarlik!"
Keshbek: 10 000 so'm.,uz,master_semantic_dataset_v7.csv,SAFE,keshbek: 10 000 so'm.
Arizangiz rad etildi.,uz,master_semantic_dataset_v7.csv,SAFE,arizangiz rad etildi.
Sovg'a! http://prize.online,uz,master_semantic_dataset_v7.csv,SUSPICIOUS,sovg'a! http://prize.online
Karta raqami?,uz,master_semantic_dataset_v7.csv,DANGEROUS,karta raqami?
CVV?,uz,master_semantic_dataset_v7.csv,DANGEROUS,cvv?
Muddati?,uz,master_semantic_dataset_v7.csv,DANGEROUS,muddati?
Yangilanish: tg.apk,uz,master_semantic_dataset_v7.csv,DANGEROUS,yangilanish: tg.apk
Hujjat: doc.exe,uz,master_semantic_dataset_v7.csv,DANGEROUS,hujjat: doc.exe
Tanlandingiz! http://winner.site,uz,master_semantic_dataset_v7.csv,SUSPICIOUS,tanlandingiz! http://winner.site
Login: http://login.top,uz,master_semantic_dataset_v7.csv,DANGEROUS,login: http://login.top
Kod: 1234. Maxfiy saqlang.,uz,master_semantic_dataset_v7.csv,SAFE,kod: 1234. maxfiy saqlang.
Xabar: 5678. Saytda ishlating.,uz,master_semantic_dataset_v7.csv,SAFE,xabar: 5678. saytda ishlating.
"Salom, qandaysiz?",uz,master_semantic_dataset_v7.csv,SAFE,"salom, qandaysiz?"
Non olib keling.,uz,master_semantic_dataset_v7.csv,SAFE,non olib keling.
Majlis boshlandi.,uz,master_semantic_dataset_v7.csv,SAFE,majlis boshlandi.
To'lov qabul qilindi.,uz,master_semantic_dataset_v7.csv,SAFE,to'lov qabul qilindi.
Hisobingiz to'ldirildi.,uz,master_semantic_dataset_v7.csv,SAFE,hisobingiz to'ldirildi.
O'tkazma bajarildi.,uz,master_semantic_dataset_v7.csv,SAFE,o'tkazma bajarildi.
Karta faollashtirildi.,uz,master_semantic_dataset_v7.csv,SAFE,karta faollashtirildi.
To'lov muvaffaqiyatli.,uz,master_semantic_dataset_v7.csv,SAFE,to'lov muvaffaqiyatli.
Kod: 0000. Hech kimga bermang.,uz,master_semantic_dataset_v7.csv,SAFE,kod: 0000. hech kimga bermang.
Begonalarga aytmang!,uz,master_semantic_dataset_v7.csv,SAFE,begonalarga aytmang!
Ishonmang!,uz,master_semantic_dataset_v7.csv,SAFE,ishonmang!
Yutuq: http://win.click,uz,master_semantic_dataset_v7.csv,DANGEROUS,yutuq: http://win.click
Tasdiqlash: http://pay.net,uz,master_semantic_dataset_v7.csv,DANGEROUS,tasdiqlash: http://pay.net
Blok: http://block.xyz,uz,master_semantic_dataset_v7.csv,DANGEROUS,blok: http://block.xyz
Kodingizni yuboring.,uz,master_semantic_dataset_v7.csv,DANGEROUS,kodingizni yuboring.
Parol?,uz,master_semantic_dataset_v7.csv,DANGEROUS,parol?
Video: http://video.ml,uz,master_semantic_dataset_v7.csv,SUSPICIOUS,video: http://video.ml
Rasm: http://photo.top,uz,master_semantic_dataset_v7.csv,SUSPICIOUS,rasm: http://photo.top
VPN: vpn.apk,uz,master_semantic_dataset_v7.csv,DANGEROUS,vpn: vpn.apk
Fayl: doc.zip,uz,master_semantic_dataset_v7.csv,SUSPICIOUS,fayl: doc.zip
Tasdiqlash kodi: 5566. Uni hech kimga bermang.,uz,master_semantic_dataset_v7.csv,SAFE,tasdiqlash kodi: 5566. uni hech kimga bermang.
Kod: 1133. Maxfiy tuting.,uz,master_semantic_dataset_v7.csv,SAFE,kod: 1133. maxfiy tuting.
Balans: 5000 co'm.,uz,master_semantic_dataset_v7.csv,SAFE,balans: 5000 co'm.
Karta: 9860****,uz,master_semantic_dataset_v7.csv,SAFE,karta: 9860****
Muddati tugadi.,uz,master_semantic_dataset_v7.csv,SAFE,muddati tugadi.
Akkauntga kirildi.,uz,master_semantic_dataset_v7.csv,SAFE,akkauntga kirildi.
Parolni o'zgartiring.,uz,master_semantic_dataset_v7.csv,SAFE,parolni o'zgartiring.
Kodi: 1111.,uz,master_semantic_dataset_v7.csv,SAFE,kodi: 1111.
Kodi: 2222.,uz,master_semantic_dataset_v7.csv,SAFE,kodi: 2222.
Kodi: 3333.,uz,master_semantic_dataset_v7.csv,SAFE,kodi: 3333.
Kodi: 4444.,uz,master_semantic_dataset_v7.csv,SAFE,kodi: 4444.
Kodi: 5555.,uz,master_semantic_dataset_v7.csv,SAFE,kodi: 5555.
Kod: 1212. Berilmasin.,uz,master_semantic_dataset_v7.csv,SAFE,kod: 1212. berilmasin.
Parol: 6677.,uz,master_semantic_dataset_v7.csv,SAFE,parol: 6677.
Tushum: 20 000.,uz,master_semantic_dataset_v7.csv,SAFE,tushum: 20 000.
Keshbek: 1000.,uz,master_semantic_dataset_v7.csv,SAFE,keshbek: 1000.
Kodi: 8080.,uz,master_semantic_dataset_v7.csv,SAFE,kodi: 8080.
Sayt: http://bank.uz,uz,master_semantic_dataset_v7.csv,SAFE,sayt: http://bank.uz
Kodingiz kerak.,uz,master_semantic_dataset_v7.csv,DANGEROUS,kodingiz kerak.
Bloklanadi!,uz,master_semantic_dataset_v7.csv,DANGEROUS,bloklanadi!
Pul! http://money.xyz,uz,master_semantic_dataset_v7.csv,DANGEROUS,pul! http://money.xyz
Karta CVV?,uz,master_semantic_dataset_v7.csv,DANGEROUS,karta cvv?
Fayl: sign.exe,uz,master_semantic_dataset_v7.csv,DANGEROUS,fayl: sign.exe
Yuklang: setup.apk,uz,master_semantic_dataset_v7.csv,DANGEROUS,yuklang: setup.apk
Kod: 9999. Bermang!,uz,master_semantic_dataset_v7.csv,SAFE,kod: 9999. bermang!
"Karta raqami va CVV kodini ayting, tizimni tekshiramiz",uz,master_semantic_dataset_v7.csv,DANGEROUS,"karta raqami va cvv kodini ayting, tizimni tekshiramiz"
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 476766",uz,master_semantic_dataset_v7.csv,SAFE,"bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 476766"
Sizning kodingiz: 485671,uz,master_semantic_dataset_v7.csv,SAFE,sizning kodingiz: 485671
Karta ma'lumotlarini kiriting: http://unblock-card.io,uz,master_semantic_dataset_v7.csv,DANGEROUS,karta ma'lumotlarini kiriting: http://unblock-card.io
Karta ma'lumotlarini kiriting: http://secure-login.xyz,uz,master_semantic_dataset_v7.csv,DANGEROUS,karta ma'lumotlarini kiriting: http://secure-login.xyz
Sizning kodingiz: 297161,uz,master_semantic_dataset_v7.csv,SAFE,sizning kodingiz: 297161
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://promo-gift.ml,uz,master_semantic_dataset_v7.csv,SUSPICIOUS,sizning raqamingiz g'olib bo'ldi! sovg'ani olish: http://promo-gift.ml
"Tasdiqlash kodini menga yuboring, aks holda bloklanadi",uz,master_semantic_dataset_v7.csv,DANGEROUS,"tasdiqlash kodini menga yuboring, aks holda bloklanadi"
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://prize-win.top,uz,master_semantic_dataset_v7.csv,SUSPICIOUS,tabriklaymiz! siz iphone yutib oldingiz. batafsil: http://prize-win.top
Sizga 678520 so'm bonus berildi! Olish uchun: http://bonusuz.click,uz,master_semantic_dataset_v7.csv,SUSPICIOUS,sizga 678520 so'm bonus berildi! olish uchun: http://bonusuz.click
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://lucky-draw.net,uz,master_semantic_dataset_v7.csv,SUSPICIOUS,tabriklaymiz! siz iphone yutib oldingiz. batafsil: http://lucky-draw.net
Hujjatni yuklab oling va oching: invoice.apk,uz,master_semantic_dataset_v7.csv,DANGEROUS,hujjatni yuklab oling va oching: invoice.apk
Diqqat! Kodni faqat bank ilovasiga kiriting. Uni begonalarga ishonib topshirmang.,uz,master_semantic_dataset_v7.csv,SAFE,diqqat! kodni faqat bank ilovasiga kiriting. uni begonalarga ishonib topshirmang.
Sizning hisobingiz xavf ostida! Kodni yuboring.,uz,master_semantic_dataset_v7.csv,DANGEROUS,sizning hisobingiz xavf ostida! kodni yuboring.
Sizga 616846 so'm bonus berildi! Olish uchun: http://promo-gift.ml,uz,master_semantic_dataset_v7.csv,SUSPICIOUS,sizga 616846 so'm bonus berildi! olish uchun: http://promo-gift.ml
Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://unblock-card.io,uz,master_semantic_dataset_v7.csv,DANGEROUS,akkauntingiz bloklandi. darhol loginni tasdiqlang: http://unblock-card.io
Balansingiz: 51540 so'm. To'lov muvaffaqiyatli.,uz,master_semantic_dataset_v7.csv,SAFE,balansingiz: 51540 so'm. to'lov muvaffaqiyatli.
