text,clean_text,label,language,source,is_synthetic,length,has_url,has_number
New FEATURES AVAILABLE FOR YOUUR ACCOUNT,new features available for youur account,SUSPICIOUS,en,synthetic_suspicious_v1,True,40,False,False
Special savings for vaued customers,special savings for vaued customers,SUSPICIOUS,en,synthetic_suspicious_v1,True,35,False,False
Your subscription renewal comes with a bonsu,your subscription renewal comes with a bonsu,SUSPICIOUS,en,synthetic_suspicious_v1,True,44,False,False
SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV,sms. ac sptv: the new jersey devils and the detroit red wings play ice hockey. correct or incorrect end reply end sptv,SUSPICIOUS,en,v10_eng_foundation,False,120,False,False
Sizga cshback ofefr bor!,sizga cshback ofefr bor,SUSPICIOUS,uz,synthetic_suspicious_v1,True,24,False,False
Pllease confirm the reent chnages to your account,pllease confirm the reent chnages to your account,SUSPICIOUS,en,synthetic_suspicious_v1,True,49,False,False
Profilingiz bo'yicha muhiim bildirishnoma,profilingiz bo'yicha muhiim bildirishnoma,SUSPICIOUS,uz,synthetic_suspicious_v1,True,41,False,False
"Salom, men xavfsizlik bo'limidan. Hisobingiz haqdia gaplashishimiz keraak",salom men xavfsizlik bo'limidan. hisobingiz haqdia gaplashishimiz keraak,SUSPICIOUS,uz,synthetic_suspicious_v1,True,73,False,False
Discount olish uchun register qilinng..,discount olish uchun register qilinng..,SUSPICIOUS,uz,synthetic_suspicious_v1,True,39,False,False
Following up on our conversatioon earlieer,following up on our conversatioon earlieer,SUSPICIOUS,en,synthetic_suspicious_v1,True,42,False,False
Xizmat ko'rsatish markazi: hisobingzini tasdiiqlang!,xizmat ko'rsatish markazi: hisobingzini tasdiiqlang,SUSPICIOUS,uz,synthetic_suspicious_v1,True,52,False,False
Addmin: yor permissions have been modified...,addmin: yor permissions have been modified...,SUSPICIOUS,en,synthetic_suspicious_v1,True,45,False,False
Reefer a friend and earn $25!,reefer a friend and earn 25,SUSPICIOUS,en,synthetic_suspicious_v1,True,29,False,True
Вааше имя фигуурирует в списке участников,вааше имя фигуурирует в списке участников,SUSPICIOUS,ru,synthetic_suspicious_v1,True,41,False,False
Hisobingizda shuhbali operatsiya kuzatidi,hisobingizda shuhbali operatsiya kuzatidi,SUSPICIOUS,uz,synthetic_suspicious_v1,True,41,False,False
Tizim xavfsizligi: kartangiz ma'lumotlarini tasdiqlang,tizim xavfsizligi: kartangiz ma'lumotlarini tasdiqlang,SUSPICIOUS,uz,synthetic_suspicious_v1,True,54,False,False
Siz sovg'a olish uchun ro'yxatdan o'tishingiz mumkin...,siz sovg'a olish uchun ro'yxatdan o'tishingiz mumkin...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,55,False,False
Texnik bo'ilm: tziim yangilanishi amalga oshirilmoqda!,texnik bo'ilm: tziim yangilanishi amalga oshirilmoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,True,54,False,False
Ваш запрос обрабатывается!,ваш запрос обрабатывается,SUSPICIOUS,ru,synthetic_suspicious_v1,True,26,False,False
HISOBINGIIZ UCHUN MAXSUS BONUS TAYYORLANDI...,hisobingiiz uchun maxsus bonus tayyorlandi...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,45,False,False
IT Security: two-fcator authentication update!,it security: two fcator authentication update,SUSPICIOUS,en,synthetic_suspicious_v1,True,46,False,False
Premium obuna uchun maxsus chegirma,premium obuna uchun maxsus chegirma,SUSPICIOUS,uz,synthetic_suspicious_v1,True,35,False,False
Tizm hissobingizni tekshirish so'ramoqda!,tizm hissobingizni tekshirish so'ramoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,True,41,False,False
"Sigza yaaqin odamdan xabar bor, oching...",sigza yaaqin odamdan xabar bor oching...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,41,False,False
To'lov holati: kutlmoqda. Tasdiqlang!,to'lov holati: kutlmoqda. tasdiqlang,SUSPICIOUS,uz,synthetic_suspicious_v1,True,37,False,False
Yangi qurilmadan kirish amalga oshirildi,yangi qurilmadan kirish amalga oshirildi,SUSPICIOUS,uz,synthetic_suspicious_v1,True,40,False,False
Security update qliing iltimos,security update qliing iltimos,SUSPICIOUS,uz,synthetic_suspicious_v1,True,30,False,False
You may quualify for a special offer,you may quualify for a special offer,SUSPICIOUS,en,synthetic_suspicious_v1,True,36,False,False
You have an important customer service announcement from PREMIER.,you have an important customer service announcement from premier.,SUSPICIOUS,en,v10_eng_foundation,False,65,False,False
Your contact was listed in our directory,your contact was listed in our directory,SUSPICIOUS,en,synthetic_suspicious_v1,True,40,False,False
SECUITY UPDATE QILING ILTIMOS,secuity update qiling iltimos,SUSPICIOUS,uz,synthetic_suspicious_v1,True,29,False,False
Your accses may be limited without verification..,your accses may be limited without verification..,SUSPICIOUS,en,synthetic_suspicious_v1,True,49,False,False
We have an opportunity that migght interest you,we have an opportunity that migght interest you,SUSPICIOUS,en,synthetic_suspicious_v1,True,47,False,False
Akkanutingiz xavfsizlik tekshiruvidan o'tishi lozim!,akkanutingiz xavfsizlik tekshiruvidan o'tishi lozim,SUSPICIOUS,uz,synthetic_suspicious_v1,True,52,False,False
TO'LOV HOLATI: KUTIMOQDA. TASDIQLANG,to'lov holati: kutimoqda. tasdiqlang,SUSPICIOUS,uz,synthetic_suspicious_v1,True,36,False,False
"Hi, is this the right nmbre for David...",hi is this the right nmbre for david...,SUSPICIOUS,en,synthetic_suspicious_v1,True,40,False,False
To'lovingiz qayta islash jarayonida...,to'lovingiz qayta islash jarayonida...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,38,False,False
We hvae an opportunity that might interest you...,we hvae an opportunity that might interest you...,SUSPICIOUS,en,synthetic_suspicious_v1,True,49,False,False
Quick questino about the document you sahred!,quick questino about the document you sahred,SUSPICIOUS,en,synthetic_suspicious_v1,True,45,False,False
Account reactivation kerak..,account reactivation kerak..,SUSPICIOUS,uz,synthetic_suspicious_v1,True,28,False,False
Akkauntingiz xavfsizlik sababli tekshirilmoqda,akkauntingiz xavfsizlik sababli tekshirilmoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,True,46,False,False
"Hisobingiz vaqtincha cheklangan, tadsiqlang!",hisobingiz vaqtincha cheklangan tadsiqlang,SUSPICIOUS,uz,synthetic_suspicious_v1,True,44,False,False
Hisbingiz uchun yangi xavfsizlik talabi mavjud...,hisbingiz uchun yangi xavfsizlik talabi mavjud...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,49,False,False
Foydalanuvchilarga mxsus imkoinyat taqdim etiloqda..,foydalanuvchilarga mxsus imkoinyat taqdim etiloqda..,SUSPICIOUS,uz,synthetic_suspicious_v1,True,52,False,False
Bugungi aksiya: barcha foydalanuvchilarga bons...,bugungi aksiya: barcha foydalanuvchilarga bons...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,49,False,False
"Kutlmagan kiirsh aniqlandi, tekshiring!",kutlmagan kiirsh aniqlandi tekshiring,SUSPICIOUS,uz,synthetic_suspicious_v1,True,39,False,False
Sizga cshback oefr bor,sizga cshback oefr bor,SUSPICIOUS,uz,synthetic_suspicious_v1,True,22,False,False
A new device signed into yoru accoutn..,a new device signed into yoru accoutn..,SUSPICIOUS,en,synthetic_suspicious_v1,True,39,False,False
Please update your informmation to avoid disruption..,please update your informmation to avoid disruption..,SUSPICIOUS,en,synthetic_suspicious_v1,True,53,False,False
To'lov holati: kutilmoqda. Tasdiqlang,to'lov holati: kutilmoqda. tasdiqlang,SUSPICIOUS,uz,synthetic_suspicious_v1,True,37,False,False
Hisobingizga noma'lum qurllmadan ulanish bo'ldi!,hisobingizga noma'lum qurllmadan ulanish bo'ldi,SUSPICIOUS,uz,synthetic_suspicious_v1,True,48,False,False
You may quallify for a special offer..,you may quallify for a special offer..,SUSPICIOUS,en,synthetic_suspicious_v1,True,38,False,False
Hisobingizga noma'lum qurlmadan ulanish bo'ldi...,hisobingizga noma'lum qurlmadan ulanish bo'ldi...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,49,False,False
Akkauntingiz xavfsizlik tekshiruvidan o'tishi loziim!,akkauntingiz xavfsizlik tekshiruvidan o'tishi loziim,SUSPICIOUS,uz,synthetic_suspicious_v1,True,53,False,False
"Sigza yaaqin odamdan xabar bor, oching",sigza yaaqin odamdan xabar bor oching,SUSPICIOUS,uz,synthetic_suspicious_v1,True,38,False,False
ОБНАРУЖЕН НОВЫЙ ВХОД С НЕИЗВЕСНТОГО IP,обнаружен новый вход с неизвеснтого ip,SUSPICIOUS,ru,synthetic_suspicious_v1,True,38,False,False
Username yoki password xato...,username yoki password xato...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,30,False,False
Fraud prevention: verify recent transactions,fraud prevention: verify recent transactions,SUSPICIOUS,en,synthetic_suspicious_v1,True,44,False,False
Exclusie deal for selected users...,exclusie deal for selected users...,SUSPICIOUS,en,synthetic_suspicious_v1,True,35,False,False
Maxsus taklllif sizni kutmoqda,maxsus taklllif sizni kutmoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,True,30,False,False
Balans tekshiruvi: hisobinngizga kiring...,balans tekshiruvi: hisobinngizga kiring...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,42,False,False
Потдвердите данные для восстановления доступа...,потдвердите данные для восстановления доступа...,SUSPICIOUS,ru,synthetic_suspicious_v1,True,48,False,False
Verification pnding for your recent activity...,verification pnding for your recent activity...,SUSPICIOUS,en,synthetic_suspicious_v1,True,47,False,False
Ma'lumotlaringizni bugun da yangilang!,ma'lumotlaringizni bugun da yangilang,SUSPICIOUS,uz,synthetic_suspicious_v1,True,38,False,False
Uunsual sign-in activity on yur account,uunsual sign in activity on yur account,SUSPICIOUS,en,synthetic_suspicious_v1,True,39,False,False
Uuunsual siign-in activity on your account...,uuunsual siign in activity on your account...,SUSPICIOUS,en,synthetic_suspicious_v1,True,45,False,False
Sizga Tizim dan xabar keldi!,sizga tizim dan xabar keldi,SUSPICIOUS,uz,synthetic_suspicious_v1,True,28,False,False
Hisobingizni verify qilig,hisobingizni verify qilig,SUSPICIOUS,uz,synthetic_suspicious_v1,True,25,False,False
"Tanishingiz sizni tavsiya qili, tekshiring..",tanishingiz sizni tavsiya qili tekshiring..,SUSPICIOUS,uz,synthetic_suspicious_v1,True,44,False,False
"Ma'lumotlaringiz eskkirgan, yangilash kerak",ma'lumotlaringiz eskkirgan yangilash kerak,SUSPICIOUS,uz,synthetic_suspicious_v1,True,43,False,False
Yangi qurilmadan kirish amalga oshirldi!,yangi qurilmadan kirish amalga oshirldi,SUSPICIOUS,uz,synthetic_suspicious_v1,True,40,False,False
Pamyent pending kutilmoqda!,pamyent pending kutilmoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,True,27,False,False
"Do'stingiz sizga sovgg'a yubordi, tasdiqlang!",do'stingiz sizga sovgg'a yubordi tasdiqlang,SUSPICIOUS,uz,synthetic_suspicious_v1,True,45,False,False
Service udate: migration in progreess,service udate: migration in progreess,SUSPICIOUS,en,synthetic_suspicious_v1,True,37,False,False
"A friend sent you a gift, check it out...",a friend sent you a gift check it out...,SUSPICIOUS,en,synthetic_suspicious_v1,True,41,False,False
Ваш аккаунт был активирован на новом устройстве...,ваш аккаунт был активирован на новом устройстве...,SUSPICIOUS,ru,synthetic_suspicious_v1,True,50,False,False
You reeceived a document from HR!,you reeceived a document from hr,SUSPICIOUS,en,synthetic_suspicious_v1,True,33,False,False
NEW FEATURES AVAILABLE FOR YOUR ACCOUUNT,new features available for your accouunt,SUSPICIOUS,en,synthetic_suspicious_v1,True,40,False,False
"To'lov rad etildi, qayta urinib ko'ring...",to'lov rad etildi qayta urinib ko'ring...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,42,False,False
Xavfsizlik mrkazii: hisobingiz tekshirilmoqda,xavfsizlik mrkazii: hisobingiz tekshirilmoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,True,45,False,False
"Hisobingiz holati o'zgardi, qayta tasdiqlang...",hisobingiz holati o'zgardi qayta tasdiqlang...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,47,False,False
Hisobingizni faollashtirish uchun kiriish talab etiladi!,hisobingizni faollashtirish uchun kiriish talab etiladi,SUSPICIOUS,uz,synthetic_suspicious_v1,True,56,False,False
Prfilingiz uchun maxsus chegirma faollashtirilishi mumkin!,prfilingiz uchun maxsus chegirma faollashtirilishi mumkin,SUSPICIOUS,uz,synthetic_suspicious_v1,True,58,False,False
Tahlil natijalaringiz tayyor. Ularni shaxsiy kabinetingizda ko'ring: http://med.uz/results,tahlil natijalaringiz tayyor. ularni shaxsiy kabinetingizda ko'ring: http://med.uz/results,SAFE,uz,v10_uzb_foundation,False,90,True,False
Limited-time access available for premium featres,limited time access available for premium featres,SUSPICIOUS,en,synthetic_suspicious_v1,True,49,False,False
Kartangiz bo'yicha operatsiya amalga ohsiridli,kartangiz bo'yicha operatsiya amalga ohsiridli,SUSPICIOUS,uz,synthetic_suspicious_v1,True,46,False,False
Usrename yoki password xato...,usrename yoki password xato...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,30,False,False
"Assalomu alaykum, Uzmobile dan qo'ng'iroq bo'ladi, javob berinng...",assalomu alaykum uzmobile dan qo'ng'iroq bo'ladi javob berinng...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,67,False,False
Claim your welcme bonus today,claim your welcme bonus today,SUSPICIOUS,en,synthetic_suspicious_v1,True,29,False,False
Your account activty summary is ready..,your account activty summary is ready..,SUSPICIOUS,en,synthetic_suspicious_v1,True,39,False,False
Hisobingizga noma'lum qurilmadan ulanish bo'ldi!,hisobingizga noma'lum qurilmadan ulanish bo'ldi,SUSPICIOUS,uz,synthetic_suspicious_v1,True,48,False,False
"We met at the conference, remember me...",we met at the conference remember me...,SUSPICIOUS,en,synthetic_suspicious_v1,True,40,False,False
"Iltimos, ma'lumotlaringizni ertaga ichida tasddiqlang...",iltimos ma'lumotlaringizni ertaga ichida tasddiqlang...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,56,False,False
You're eligible for a cashback offre!,you're eligible for a cashback offre,SUSPICIOUS,en,synthetic_suspicious_v1,True,37,False,False
Hisobingiz xafsizligi uchun kartangiz ma'lumotlarini tasdiqqlang!,hisobingiz xafsizligi uchun kartangiz ma'lumotlarini tasdiqqlang,SUSPICIOUS,uz,synthetic_suspicious_v1,True,65,False,False
Your account requires immediate attention..,your account requires immediate attention..,SUSPICIOUS,en,synthetic_suspicious_v1,True,43,False,False
Akkauntingiz xavfsizlik tekshiruvidan o'tishi lozim,akkauntingiz xavfsizlik tekshiruvidan o'tishi lozim,SUSPICIOUS,uz,synthetic_suspicious_v1,True,51,False,False
"Action taken on yur behalf, pleease review",action taken on yur behalf pleease review,SUSPICIOUS,en,synthetic_suspicious_v1,True,42,False,False
"Youur account is pending review, pease verify...",youur account is pending review pease verify...,SUSPICIOUS,en,synthetic_suspicious_v1,True,48,False,False
Administratsiya: profilingizni yagnilang,administratsiya: profilingizni yagnilang,SUSPICIOUS,uz,synthetic_suspicious_v1,True,40,False,False
"Bous acctivation kerak, tezroq...",bous acctivation kerak tezroq...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,33,False,False
Cheklangan vaqt ichida bonus olish imkoniyati..,cheklangan vaqt ichida bonus olish imkoniyati..,SUSPICIOUS,uz,synthetic_suspicious_v1,True,47,False,False
Кто-то просмматривал ваш профиль..,кто то просмматривал ваш профиль..,SUSPICIOUS,ru,synthetic_suspicious_v1,True,34,False,False
Bililng issue anqilandi hisobingizda!,bililng issue anqilandi hisobingizda,SUSPICIOUS,uz,synthetic_suspicious_v1,True,37,False,False
Hisoingizdan noma'lum manzilga pul o'tkazildi,hisoingizdan noma'lum manzilga pul o'tkazildi,SUSPICIOUS,uz,synthetic_suspicious_v1,True,45,False,False
Claim your welcoe bonus today,claim your welcoe bonus today,SUSPICIOUS,en,synthetic_suspicious_v1,True,29,False,False
Special savigs for valued customers,special savigs for valued customers,SUSPICIOUS,en,synthetic_suspicious_v1,True,35,False,False
Bakn xizmati: kartangiz holati tekshirilmoqda,bakn xizmati: kartangiz holati tekshirilmoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,True,45,False,False
Admin: yor permissins have been modified..,admin: yor permissins have been modified..,SUSPICIOUS,en,synthetic_suspicious_v1,True,42,False,False
Your cerdentils need to be updated...,your cerdentils need to be updated...,SUSPICIOUS,en,synthetic_suspicious_v1,True,37,False,False
To'lov holati: kutilmoqda. Tasdiqllang,to'lov holati: kutilmoqda. tasdiqllang,SUSPICIOUS,uz,synthetic_suspicious_v1,True,38,False,False
New notification bor sizga,new notification bor sizga,SUSPICIOUS,uz,synthetic_suspicious_v1,True,26,False,False
"💵Дoxoд для нoвичкoв и пpoфи! Toлькo oфф бupжи (Бaйбuт, Бuтгeт, Kyкoин, ОKX), бeз лeвыx oбмeннuкoв и caйтoв. Дocтyпнo с мaлeнькoгo бюджeтa. 💸",дoxoд для нoвичкoв и пpoфи toлькo oфф бupжи бaйбuт бuтгeт kyкoин оkx бeз лeвыx oбмeннuкoв и caйтoв. дocтyпнo с мaлeнькoгo бюджeтa.,SUSPICIOUS,ru,v10_rus_foundation,False,140,False,False
Texnik yordam: tizimmga qayta kriiing,texnik yordam: tizimmga qayta kriiing,SUSPICIOUS,uz,synthetic_suspicious_v1,True,37,False,False
Yangi xabar: http://msg.top,yangi xabar: http://msg.top,SUSPICIOUS,uz,v10_uzb_foundation,False,27,True,False
Siz maxsus chegirma olishingiz mumkin,siz maxsus chegirma olishingiz mumkin,SUSPICIOUS,uz,synthetic_suspicious_v1,True,37,False,False
Szga Xavfsizlik dan xabar keldi,szga xavfsizlik dan xabar keldi,SUSPICIOUS,uz,synthetic_suspicious_v1,True,31,False,False
Special prmotion ending soon..,special prmotion ending soon..,SUSPICIOUS,en,synthetic_suspicious_v1,True,30,False,False
Legal: privacy policy update requires acknowledgment,legal: privacy policy update requires acknowledgment,SUSPICIOUS,en,synthetic_suspicious_v1,True,52,False,False
Yur recennt activity has beeen flagged...,yur recennt activity has beeen flagged...,SUSPICIOUS,en,synthetic_suspicious_v1,True,41,False,False
SYSSTEM ADMINISTRATOR: MAINTENANEC SCHEDULED!,sysstem administrator: maintenanec scheduled,SUSPICIOUS,en,synthetic_suspicious_v1,True,45,False,False
Kartangiz bo'yicha operatsyia amalga oshirildi...,kartangiz bo'yicha operatsyia amalga oshirildi...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,49,False,False
Ваша учетная запись требует обновления!,ваша учетная запись требует обновления,SUSPICIOUS,ru,synthetic_suspicious_v1,True,39,False,False
Please review and update your seccurity info...,please review and update your seccurity info...,SUSPICIOUS,en,synthetic_suspicious_v1,True,47,False,False
Tizimga krish uchun hiobni qayta faollashtiring,tizimga krish uchun hiobni qayta faollashtiring,SUSPICIOUS,uz,synthetic_suspicious_v1,True,47,False,False
HISOBINGIZGA BONUS QOSHILISHI KUTILMOQDA,hisobingizga bonus qoshilishi kutilmoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,True,40,False,False
"Salom, sizning raqamingiz Uell da ro'xyatdan o'tgan",salom sizning raqamingiz uell da ro'xyatdan o'tgan,SUSPICIOUS,uz,synthetic_suspicious_v1,True,51,False,False
Do you stlil need help with the project?,do you stlil need help with the project,SUSPICIOUS,en,synthetic_suspicious_v1,True,40,False,False
"Guruhda sizni eslatishhdi, tekshiiring",guruhda sizni eslatishhdi tekshiiring,SUSPICIOUS,uz,synthetic_suspicious_v1,True,38,False,False
Ma'lumotlaringizni yangilaash uhccun tizimga kiing...,ma'lumotlaringizni yangilaash uhccun tizimga kiing...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,53,False,False
Your subscription renewal comes with a bouns...,your subscription renewal comes with a bouns...,SUSPICIOUS,en,synthetic_suspicious_v1,True,47,False,False
Служба безопасности: проверте вашу учетню запись..,служба безопасности: проверте вашу учетню запись..,SUSPICIOUS,ru,synthetic_suspicious_v1,True,50,False,False
Xavfsizlik: oxiri kirshlar tekshirilmoqda,xavfsizlik: oxiri kirshlar tekshirilmoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,True,41,False,False
Xavfszilik: oxirgi kirshlar tekshirilmoqda!,xavfszilik: oxirgi kirshlar tekshirilmoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,True,43,False,False
Tizm hisobingizni tekshriish so'ramoqda!,tizm hisobingizni tekshriish so'ramoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,True,40,False,False
"Салам, Есть интересное предложение. Можешь написать — расскажу подробнее",салам есть интересное предложение. можешь написать расскажу подробнее,SUSPICIOUS,ru,v10_rus_foundation,False,72,False,False
Sizning ma'ulmotlaringiz bo'yiicha tushuntirish kerrak..,sizning ma'ulmotlaringiz bo'yiicha tushuntirish kerrak..,SUSPICIOUS,uz,synthetic_suspicious_v1,True,56,False,False
Admin: yor permissions have been modified!,admin: yor permissions have been modified,SUSPICIOUS,en,synthetic_suspicious_v1,True,42,False,False
Aksiyada qatnashing va qimmatbaho sovrinlarni yutib oling!,aksiyada qatnashing va qimmatbaho sovrinlarni yutib oling,SUSPICIOUS,uz,v10_uzb_foundation,False,58,False,False
Exclusie deal for selected users!,exclusie deal for selected users,SUSPICIOUS,en,synthetic_suspicious_v1,True,33,False,False
Xavfsizlik sababli akkauntingizni tekshiring...,xavfsizlik sababli akkauntingizni tekshiring...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,47,False,False
Administrato: hisobingiz vaqtincha to'xtatildi,administrato: hisobingiz vaqtincha to'xtatildi,SUSPICIOUS,uz,synthetic_suspicious_v1,True,46,False,False
Tizimga kirish uchun hioni qayta faollashtiring!,tizimga kirish uchun hioni qayta faollashtiring,SUSPICIOUS,uz,synthetic_suspicious_v1,True,48,False,False
"Transaction failed bo'ldi, tekshirign",transaction failed bo'ldi tekshirign,SUSPICIOUS,uz,synthetic_suspicious_v1,True,37,False,False
"Sziga yaqin odamdan xabar bor, oching!",sziga yaqin odamdan xabar bor oching,SUSPICIOUS,uz,synthetic_suspicious_v1,True,38,False,False
Please comlpete the verification process,please comlpete the verification process,SUSPICIOUS,en,synthetic_suspicious_v1,True,40,False,False
Flahs sale: prmeium access at reduced price!,flahs sale: prmeium access at reduced price,SUSPICIOUS,en,synthetic_suspicious_v1,True,44,False,False
"Hurmatli mioz, akkauntingiz bo'yicha aniqlik kiritish kerak...",hurmatli mioz akkauntingiz bo'yicha aniqlik kiritish kerak...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,62,False,False
"Salom, sizning raqamingiz Ucell da ro'yxatdan o'tgan...",salom sizning raqamingiz ucell da ro'yxatdan o'tgan...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,55,False,False
Can you confirm if this email is yours?,can you confirm if this email is yours,SUSPICIOUS,en,synthetic_suspicious_v1,True,39,False,False
"Kutilmagan kirish anilandi, tekshiring...",kutilmagan kirish anilandi tekshiring...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,41,False,False
Foydalanuvchi sifatida ma'lumotlaringizni tasdilqang,foydalanuvchi sifatida ma'lumotlaringizni tasdilqang,SUSPICIOUS,uz,synthetic_suspicious_v1,True,52,False,False
Новый вхход в ваш аккаунт с другого устройста...,новый вхход в ваш аккаунт с другого устройста...,SUSPICIOUS,ru,synthetic_suspicious_v1,True,48,False,False
Sizga cshback ofefr bor..,sizga cshback ofefr bor..,SUSPICIOUS,uz,synthetic_suspicious_v1,True,25,False,False
"Youur seession will expire soo, please re-authenticate",youur seession will expire soo please re authenticate,SUSPICIOUS,en,synthetic_suspicious_v1,True,54,False,False
Кто-то упомянул вас в обсуждении,кто то упомянул вас в обсуждении,SUSPICIOUS,ru,synthetic_suspicious_v1,True,32,False,False
Hisobingiz temporarily bloccked,hisobingiz temporarily bloccked,SUSPICIOUS,uz,synthetic_suspicious_v1,True,31,False,False
Hisobingizni faollashhtirish uchn kirish talab etiladi,hisobingizni faollashhtirish uchn kirish talab etiladi,SUSPICIOUS,uz,synthetic_suspicious_v1,True,54,False,False
Bugungi taklif: maxsus bonuus sizni kutmoqda...,bugungi taklif: maxsus bonuus sizni kutmoqda...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,47,False,False
Новый вхход в ваш аккаунт с другого устройста..,новый вхход в ваш аккаунт с другого устройста..,SUSPICIOUS,ru,synthetic_suspicious_v1,True,47,False,False
Ma'muriyat: akkauntingiz holati yangilandi..,ma'muriyat: akkauntingiz holati yangilandi..,SUSPICIOUS,uz,synthetic_suspicious_v1,True,44,False,False
"CONTACT SUPPORRT ILTIMOS, MUAMMO BOR...",contact supporrt iltimos muammo bor...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,39,False,False
Discount ollish uchun register qiling..,discount ollish uchun register qiling..,SUSPICIOUS,uz,synthetic_suspicious_v1,True,39,False,False
Xavfsizlik mrkazi: hisobingzi tekshirilmoqda,xavfsizlik mrkazi: hisobingzi tekshirilmoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,True,44,False,False
ACCOUNT REACIVATION KERAK,account reacivation kerak,SUSPICIOUS,uz,synthetic_suspicious_v1,True,25,False,False
"He, this is John. Can you call me back on this nmber...",he this is john. can you call me back on this nmber...,SUSPICIOUS,en,synthetic_suspicious_v1,True,55,False,False
Security updatte qiling iltimos...,security updatte qiling iltimos...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,34,False,False
"Ma'lumotlaringiz eskrigan, yanglash kerka",ma'lumotlaringiz eskrigan yanglash kerka,SUSPICIOUS,uz,synthetic_suspicious_v1,True,41,False,False
Kimdir sizning akkauntingizga kirmoqchi bo'dli...,kimdir sizning akkauntingizga kirmoqchi bo'dli...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,49,False,False
Oirgi faoliyat bo'yiccha ogohlantiris!,oirgi faoliyat bo'yiccha ogohlantiris,SUSPICIOUS,uz,synthetic_suspicious_v1,True,38,False,False
Security team: new login pollicy in effect,security team: new login pollicy in effect,SUSPICIOUS,en,synthetic_suspicious_v1,True,42,False,False
Bank xizmati: kartangiz holaati tkeshirilmoqda..,bank xizmati: kartangiz holaati tkeshirilmoqda..,SUSPICIOUS,uz,synthetic_suspicious_v1,True,48,False,False
Security team: new login policy in effect!,security team: new login policy in effect,SUSPICIOUS,en,synthetic_suspicious_v1,True,42,False,False
"Ваш номеер указан в нашей баез, это вы..",ваш номеер указан в нашей баез это вы..,SUSPICIOUS,ru,synthetic_suspicious_v1,True,40,False,False
Teniik xizmat xabari: tizim yangilanishi rejalashtirilgan,teniik xizmat xabari: tizim yangilanishi rejalashtirilgan,SUSPICIOUS,uz,synthetic_suspicious_v1,True,57,False,False
Your name came up druing the meeting,your name came up druing the meeting,SUSPICIOUS,en,synthetic_suspicious_v1,True,36,False,False
Bank: katanngiz faoliyati tekshirilmoqda,bank: katanngiz faoliyati tekshirilmoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,True,40,False,False
Tizim xavfsilzigi: mal'umotlaringizni tekshiring,tizim xavfsilzigi: mal'umotlaringizni tekshiring,SUSPICIOUS,uz,synthetic_suspicious_v1,True,48,False,False
"Contact support iltimos, mamo bor",contact support iltimos mamo bor,SUSPICIOUS,uz,synthetic_suspicious_v1,True,33,False,False
IT Deaprtment: password change reecommended,it deaprtment: password change reecommended,SUSPICIOUS,en,synthetic_suspicious_v1,True,43,False,False
To'lv amalga oshirish uchun tasdiqlash kerak,to'lv amalga oshirish uchun tasdiqlash kerak,SUSPICIOUS,uz,synthetic_suspicious_v1,True,44,False,False
You received a document from Admin...,you received a document from admin...,SUSPICIOUS,en,synthetic_suspicious_v1,True,37,False,False
