idx,text_preview,existing_lang,detected_lang,method,source
91529,Kechikaman biroz 12:00 da boraman. tezroq,uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
91530,Bugun uchrashamizmi? ),uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
91534,Bugun uchrashamizmi? (,uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
91536,Bugun uchrashamizmi?...,uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
91537,Bugun uchrashamizmi?..,uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
91539,Bugun uchrashamizmi? 👍,uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
91542,Bugun uchrashamizmi?!!,uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
91543,Bugun uchrashamizmi? OK,uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
91547,Bugun uchrashamizmi? -,uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
91549,Bugun uchrashamizmi? ?,uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
91552,Bugun uchrashamizmi?!,uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
91565,"As a valued customer, I am pleased to advise you that following recent review of",uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
91572,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus ,uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
91573,URGENT! Your Mobile No. was awarded £2000 Bonus Caller Prize on 5/9/03 This is o,uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
91595,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 ea,uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
91626,"URGENT!: Your Mobile No. was awarded a £2,000 Bonus Caller Prize on 02/09/03! Th",uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
91728,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to yo",uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
91755,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize o",uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
91763,"URGENT! Your Mobile No was awarded a £2,000 Bonus Caller Prize on 1/08/03! This ",uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
91825,"URGENT! Your mobile No *********** WON a £2,000 Bonus Caller Prize on 02/06/03! ",uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
91839,"URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! ",uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
91856,URGENT! Your mobile number *************** WON a £2000 Bonus Caller prize on 10/,uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
91887,"URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This ",uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
91926,"URGENT! Your mobile was awarded a £1,500 Bonus Caller Prize on 27/6/03. Our fina",uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
91961,URGENT! Your Mobile number has been awarded with a £2000 Bonus Caller Prize. Cal,uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
91965,"As a valued customer, I am pleased to advise you that following recent review of",uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
91978,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR ME,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92031,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER ,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92109,"URGENT! Your Mobile No 07808726822 was awarded a £2,000 Bonus Caller Prize on 02",uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
92119,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus ,uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
92200,"As a valued customer, I am pleased to advise you that following recent review of",uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
92207,URGENT! Your Mobile No. was awarded Ã¥Â£2000 Bonus Caller Prize on 5/9/03 This i,uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
92221,"URGENT!: Your Mobile No. was awarded a Ã¥Â£2,000 Bonus Caller Prize on 02/09/03!",uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
92267,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a Ã¥Â£2,000 bonus caller priz",uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
92270,"URGENT! Your Mobile No was awarded a Ã¥Â£2,000 Bonus Caller Prize on 1/08/03! Th",uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
92294,"URGENT! Your mobile No *********** WON a Ã¥Â£2,000 Bonus Caller Prize on 02/06/0",uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
92299,"URGENT! Your mobile No 07xxxxxxxxx won a Ã¥Â£2,000 bonus caller prize on 02/06/0",uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
92308,URGENT! Your mobile number *************** WON a Ã¥Â£2000 Bonus Caller prize on ,uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
92321,"URGENT! Your mobile No 077xxx WON a Ã¥Â£2,000 Bonus Caller Prize on 02/06/03! Th",uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
92334,"URGENT! Your mobile was awarded a Ã¥Â£1,500 Bonus Caller Prize on 27/6/03. Our f",uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
92341,URGENT! Your Mobile number has been awarded with a Ã¥Â£2000 Bonus Caller Prize. ,uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
92342,"As a valued customer, I am pleased to advise you that following recent review of",uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
92390,"URGENT! Your Mobile No 07808726822 was awarded a Ã¥Â£2,000 Bonus Caller Prize on",uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
92461,"❗️❗️❗️❗️❗️❗️❗️❗️

💵ИЩEM ПАРТНЕРОВ B CФEPУ ЗAPAБOTKA HA TPEЙДИHГE KPИПTOBAЛЮTЫ 💵
",ru,en,mixed_latin_dominant,master_semantic_dataset_v8_cleaned.csv
92471,"he⁢a⁢rd ⁢the⁢y w⁢ere ⁢gi⁢vi⁢ng o⁢ut N⁢⁢F⁢⁢⁢T⁢s⁢ f⁢o⁢r⁢ f⁢r⁢⁢e⁢e, s⁢⁢o ⁢I g⁢o⁢t o",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92531,"Аккаунты Telegram, Gmail, Facebook, Instagram, TikTok, Twitter — свежак от произ",ru,en,mixed_latin_dominant,master_semantic_dataset_v8_cleaned.csv
92532,"Аккаунты Telegram, Gmail, Facebook, Instagram, TikTok, Twitter — свежак от произ",ru,en,mixed_latin_dominant,master_semantic_dataset_v8_cleaned.csv
92533,"Gmail от 0.34$, Telegram от 0.45$, Facebook ADS от 0.36$. Всё свежее @USERNAME_R",ru,en,latin_default,master_semantic_dataset_v8_cleaned.csv
92535,"Автореги от производителя: Telegram, Gmail, Facebook, Instagram — цены от 0.18$ ",ru,en,mixed_latin_dominant,master_semantic_dataset_v8_cleaned.csv
92537,Пишите - @USERNAME_REDACTED,ru,en,latin_default,master_semantic_dataset_v8_cleaned.csv
92540,"Все виды аккаунтов в одном месте: TG, Gmail, FB, IG, TikTok, Twitter @USERNAME_R",ru,en,mixed_latin_dominant,master_semantic_dataset_v8_cleaned.csv
92548,Bank kartangiz muzlatildi. Ma'lumotlaringizni tasdiqlang,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92549,Yutdingiz! 5 000 000 so'm mukofotni olish uchun formani to'ldiring,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92551,Hisobingizga ruxsatsiz kirish aniqlandi. Zudlik bilan tasdiqlang,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92552,Kredit qarzingiz sabab hisobingiz yopiladi,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92553,Bank xavfsizlik xizmati: havola orqali tekshiruvdan o'ting,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92554,Soliq qarzingiz bor. Bugun to'lamasangiz jarima,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92555,Pul o'tkazmasi bekor qilindi. Qayta faollashtiring,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92556,Akkauntingiz bloklanish arafasida,uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
92558,Siz tanlangan mijozsiz. Mukofotni oling,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92559,Kartangizdan shubhali operatsiya amalga oshirildi,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92561,Bank yangilanishi. Hisobni tasdiqlang,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92563,Yangi to'lov tizimi. Profilingizni yangilang,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92564,Pul yechib olish rad etildi. Sababini bilish uchun kiring,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92565,Sizga pul o'tkazildi. Qabul qilish uchun tasdiqlang,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92566,Akkaunt tekshiruvi talab qilinadi,uz,en,latin_default,master_semantic_dataset_v8_cleaned.csv
92567,"Tabriklaymiz! Siz 10,000,000 so'm yutib oldingiz. Pulni olish uchun shu ssilkaga",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92569,"Sizga 500,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun quyidagi havolani bo",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92570,"Hurmatli mijoz, to'lovingiz amalga oshmadi. Iltimos kartangiz balansini tekshiri",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92572,Shoshilinch! Sizga davlat tomonidan subsidiya ajratildi. Bepul pulni olish uchun,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92573,Ushbu raqamga qo'ng'iroq qiling va Malibu avtomobilini yutib oling! 88002986,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92574,Siz tanlandingiz! Oyiga 5000$ topish siri. Telegram guruhimizga qo'shiling: t.me,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92575,"Click orqali tolov tasdiqlanmadi, profilingiz bloklanadi. Havolaga kiring: click",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92576,"Aksiya! Barcha tovarlarga 90% chegirma. Faqat 1 soat qoldi, ssilkaga o'ting",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92578,"Kredit tasdiqlandi! 20,000,000 so'mni kartangizga olish uchun shu ssilkaga bosin",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92581,"PayMe: Sizning parolingiz o'zgartirildi. Agar siz o'zgartirmagan bo'lsangiz, hav",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92582,Diqqat! Politsiya sizni jarimaga tortdi. To'lovni onlayn amalga oshiring: jarima,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92584,"Salom, men chet eldan yozibapman. Sizga katta meros qoldi, faqat 100 dollar komi",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92586,DXX ogohlantiradi! Sizning profilingiz buzilgan. Uni tiklash uchun shu botga sta,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92588,"Farzandingiz maktabda muammoga uchradi, jarima to'lashingiz kerak. Havola: makta",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92589,Sizning Telegram profilingiz 24 soat ichida o'chiriladi. Bekor qilish uchun bosi,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92590,Bepul internet! Beeline mijozlari uchun 100 GB bepul internet. Olish uchun: bit.,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92593,"Aziz fuqaro, bu soliq qo'mitasi. Qarzingizni shu havola orqali tolang",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92596,"Uyga yetkazib berish xizmati: Sizning pochtangiz keldi, lekin manzil xato. To'g'",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92600,"Assalom, ishimizga 10 kishi kerak. Kuniga 200,000 so'm. O'rganish bepul, faqat s",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92601,Click Evolution: Tizim yangilanmoqda. Kartangizni qayta ulab qo'ying,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92602,Sizning avtomobilingiz qidiruvga berilgan. Yo'l harakati xavfsizligi xizmati: ha,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92603,Elektr ta'minoti: Qarzdorlik uchun chiroq o'chiriladi. Onlayn to'lash: uzen-scam,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92605,Super daromad! Faqat telefon orqali ish. 1 kunda 50 dollar! Havolani bosing,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92606,Sizning pochtangiz posilkasi bojxonada to'xtatildi. Boj to'lovini amalga oshirin,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92626,Bank kartangiz 1 kun ichida bloklanadi. Parolni yangilang: xavf-bank1.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92627,Bank kartangiz 2 kun ichida bloklanadi. Parolni yangilang: xavf-bank2.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92628,Bank kartangiz 3 kun ichida bloklanadi. Parolni yangilang: xavf-bank3.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92629,Bank kartangiz 4 kun ichida bloklanadi. Parolni yangilang: xavf-bank4.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92630,Bank kartangiz 5 kun ichida bloklanadi. Parolni yangilang: xavf-bank5.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92631,Bank kartangiz 6 kun ichida bloklanadi. Parolni yangilang: xavf-bank6.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92632,Bank kartangiz 7 kun ichida bloklanadi. Parolni yangilang: xavf-bank7.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92633,Bank kartangiz 8 kun ichida bloklanadi. Parolni yangilang: xavf-bank8.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92634,Bank kartangiz 9 kun ichida bloklanadi. Parolni yangilang: xavf-bank9.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92635,Bank kartangiz 10 kun ichida bloklanadi. Parolni yangilang: xavf-bank10.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92636,Bank kartangiz 11 kun ichida bloklanadi. Parolni yangilang: xavf-bank11.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92637,Bank kartangiz 12 kun ichida bloklanadi. Parolni yangilang: xavf-bank12.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92638,Bank kartangiz 13 kun ichida bloklanadi. Parolni yangilang: xavf-bank13.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92639,Bank kartangiz 14 kun ichida bloklanadi. Parolni yangilang: xavf-bank14.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92640,Aksiya! 10 GB bepul internet. Faollashtirish uchun: beeline-net10.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92641,Aksiya! 20 GB bepul internet. Faollashtirish uchun: beeline-net20.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92642,Aksiya! 30 GB bepul internet. Faollashtirish uchun: beeline-net30.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92643,Aksiya! 40 GB bepul internet. Faollashtirish uchun: beeline-net40.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92644,Aksiya! 50 GB bepul internet. Faollashtirish uchun: beeline-net50.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92645,Aksiya! 60 GB bepul internet. Faollashtirish uchun: beeline-net60.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92646,Aksiya! 70 GB bepul internet. Faollashtirish uchun: beeline-net70.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92647,Aksiya! 80 GB bepul internet. Faollashtirish uchun: beeline-net80.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92648,Aksiya! 90 GB bepul internet. Faollashtirish uchun: beeline-net90.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92658,Malibu yutdingiz! Sizning nomer tanlandi,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92660,Kredit tasdiqlandi. 50 mln so'm olish,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92661,UZCARD blokka tushdi. Ma'lumot bering,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92662,Sizga jarima keldi. YHXX to'lov sayti,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92668,Karta ma'lumotlaringiz oshkor bo'ldi,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92669,Yordam bering ssilkani bosing,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92670,Telefon orqali oddiy ish. Kuniga 200 ming,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92673,Bolam kasal bo'lib qoldi pul o'tkazing,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92674,Politsiya bo'limidan yozamiz jarima,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92676,Qabul qilindi! Bepul vizaga ega bo'ldingiz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92677,"Amazon: Pochtada muammo, to'lov qiling",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92678,AliExpress bojxona yig'imi. Shuni bosing,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92680,Bitcoin sotib oling va boy bo'ling,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92682,Sizga bepul Telegram Premium sovg'a qilishdi! Olish uchun linkni bosing: t.me/pr,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92686,"Assalomu alaykum, onam reanimatsiyaga tushib qoldi. Iltimos kartaga ozgina bo'ls",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92689,"Siz kanalimizning 10,000-chi a'zosiga aylandingiz! Sizga 50 dollar mukofot. Kart",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92692,Sizning nomingizdan noqonuniy harakatlar sodir etildi. MXX tomonidan jinoiy ish ,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92693,"Tezda pul ishlashni xohlaysizmi? Kuniga 2-3 soat vaqt ajrating, oyiga 1000$ daro",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92694,Erotik videolar guruhiga qo'shiling. VIP kirish faqat bugun bepul: t.me/fake-adu,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92696,Avtodomdan Cobalt yutib oling! Faqat botga azo boling va raqamingizni tasdiqlang,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92697,Bu rasmni ochmang! Rasm ko'rinishida virus tarqalyapti (shu faylni ozingiz ochin,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92699,Shu botga kirsangiz kim sizni nomerizni qanaqa nom bilan saqlaganini ko'rasiz!,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92700,Xotin-qizlar uchun davlatdan moddiy yordam tarqatilyapti. Formani to'ldiring: mo,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92701,"Prezident qarori bilan barcha talabalarga 500,000 so'mdan bepul yordam puli tarq",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92702,Haj safariga bepul yo'llanma yutib oling. Musulmon birodarlarimiz uchun maxsus a,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92705,"Adminlar diqqatiga! Kanalga narutka kerakmi? 1000 obunachi 5000 so'm, yozing",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92706,Ismoilov Daler 2 yoshda. Operatsiyaga 50.000$ kerak. Iltimos ehson qiling...,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92708,"Shu guruhdan chiqib keting, ular firibgar! Haqiqiy pul beradigan kanal mana budi",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92709,"Bepul V-Bucks, UC va olmoslar! PUBG, FreeFire o'yinchilari uchun: free-uc.xyz",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92710,Xayrli kun. Sizning maoshi kammi? Men oyiga 5000$ topaman. Qanday? Shu kanalga k,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92711,Shikoyat markazi: Sizning ustingizdan shikoyat tushdi. O'qish uchun botga kiring,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92712,"Salom, men chet ellik harbiyman, Afg'onistonda xizmat qilyapman. Menga ishonchli",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92713,Hammasi bepul! Siz hech narsa yo'qotmaysiz. Ssilkaga kiring va ko'ring!,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92714,TikTok da like bosish orqali pul ishlash. Kuniga 300 ming so'm! Menejerga yozing,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92715,Bankdan xabar: Bugun sizning kredit limitingiz 50 millionga oshirildi. Tasdiqlan,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92717,"Olx.uz yordam xizmati: Tovaringizni sotib oldim, kurerni kutib olish uchun pulni",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92718,"Aziz ustozlar, ta'lim vazirligidan yangi buyruq. PDF faylni yuklab o'qib chiqing",en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92721,Ehtiyot bo'ling! Bu havola xavfli bo'lishi mumkin. Xavfsiz ko'rish uchun maxsus ,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92722,Mening nomerim bilan ovoz bering yutib oling: tanlov1.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92723,Mening nomerim bilan ovoz bering yutib oling: tanlov2.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92724,Mening nomerim bilan ovoz bering yutib oling: tanlov3.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92725,Mening nomerim bilan ovoz bering yutib oling: tanlov4.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92726,Mening nomerim bilan ovoz bering yutib oling: tanlov5.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92727,Mening nomerim bilan ovoz bering yutib oling: tanlov6.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92728,Mening nomerim bilan ovoz bering yutib oling: tanlov7.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92729,Mening nomerim bilan ovoz bering yutib oling: tanlov8.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92730,Mening nomerim bilan ovoz bering yutib oling: tanlov9.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92731,Mening nomerim bilan ovoz bering yutib oling: tanlov10.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92732,Mening nomerim bilan ovoz bering yutib oling: tanlov11.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92733,Mening nomerim bilan ovoz bering yutib oling: tanlov12.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92734,Mening nomerim bilan ovoz bering yutib oling: tanlov13.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92735,Mening nomerim bilan ovoz bering yutib oling: tanlov14.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92736,Mening nomerim bilan ovoz bering yutib oling: tanlov15.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92737,Mening nomerim bilan ovoz bering yutib oling: tanlov16.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92738,Mening nomerim bilan ovoz bering yutib oling: tanlov17.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92739,Mening nomerim bilan ovoz bering yutib oling: tanlov18.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92740,Mening nomerim bilan ovoz bering yutib oling: tanlov19.uz,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92741,Admin paneldan sizga VIP status. Olish: t.me/vip_bot_1,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92742,Admin paneldan sizga VIP status. Olish: t.me/vip_bot_2,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92743,Admin paneldan sizga VIP status. Olish: t.me/vip_bot_3,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92744,Admin paneldan sizga VIP status. Olish: t.me/vip_bot_4,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92745,Admin paneldan sizga VIP status. Olish: t.me/vip_bot_5,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92746,Admin paneldan sizga VIP status. Olish: t.me/vip_bot_6,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92747,Admin paneldan sizga VIP status. Olish: t.me/vip_bot_7,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92748,Admin paneldan sizga VIP status. Olish: t.me/vip_bot_8,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92749,Admin paneldan sizga VIP status. Olish: t.me/vip_bot_9,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92750,Telegram Stars bepul oling! Faqat botga star1 bosing,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92751,Telegram Stars bepul oling! Faqat botga star2 bosing,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92752,Telegram Stars bepul oling! Faqat botga star3 bosing,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92753,Telegram Stars bepul oling! Faqat botga star4 bosing,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92754,Telegram Stars bepul oling! Faqat botga star5 bosing,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92755,Telegram Stars bepul oling! Faqat botga star6 bosing,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92756,Telegram Stars bepul oling! Faqat botga star7 bosing,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
92757,Telegram Stars bepul oling! Faqat botga star8 bosing,en,uz,latin_uz_markers,master_semantic_dataset_v8_cleaned.csv
