idx,text_preview,assigned_lang,source
149584,Оплата заказа №5849 не прошла. Повторите: http://pay-check.net/2523 ?,ru,safetalk_unified_dataset_v6.csv
149586,Вы выиграли 558 000 рублей! Получите приз: http://click-safety.uz/151981 :),ru,safetalk_unified_dataset_v6.csv
149587,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://click-safety,ru,safetalk_unified_dataset_v6.csv
149589,Списание 380 000 прошло успешно. Отменить: https://bit.ly/claim-527516 OK,ru,safetalk_unified_dataset_v6.csv
149591,Госуслуги: Вам начислена выплата 554 000. http://pay-check.net/545065..,ru,safetalk_unified_dataset_v6.csv
149592,Вы выиграли 568 000 рублей! Получите приз: https://t.me/prize_bot/994331 -,ru,safetalk_unified_dataset_v6.csv
149593,Оплата заказа №4003 не прошла. Повторите: https://t.me/prize_bot/200020 -,ru,safetalk_unified_dataset_v6.csv
149596,Инвестиции в газ! Доход от 488 000 в неделю: http://click-safety.uz/191655 :),ru,safetalk_unified_dataset_v6.csv
149597,Госуслуги: Вам начислена выплата 725 000. http://pay-check.net/902552 👍,ru,safetalk_unified_dataset_v6.csv
149600,Списание 143 000 прошло успешно. Отменить: https://t.me/prize_bot/601397 ?,ru,safetalk_unified_dataset_v6.csv
149602,Госуслуги: Вам начислена выплата 139 000. https://bit.ly/claim-445565 ),ru,safetalk_unified_dataset_v6.csv
149603,Инвестиции в газ! Доход от 255 000 в неделю: https://t.me/prize_bot/799703!!,ru,safetalk_unified_dataset_v6.csv
149604,Списание 671 000 прошло успешно. Отменить: https://t.me/prize_bot/615860...,ru,safetalk_unified_dataset_v6.csv
149605,Оплата заказа №4834 не прошла. Повторите: https://bit.ly/claim-616610...,ru,safetalk_unified_dataset_v6.csv
149606,Вы выиграли 248 000 рублей! Получите приз: https://t.me/prize_bot/382340..,ru,safetalk_unified_dataset_v6.csv
149608,Списание 383 000 прошло успешно. Отменить: http://pay-check.net/16781 -,ru,safetalk_unified_dataset_v6.csv
149609,Списание 333 000 прошло успешно. Отменить: http://click-safety.uz/987258 ),ru,safetalk_unified_dataset_v6.csv
149611,Оплата заказа №1788 не прошла. Повторите: https://t.me/prize_bot/7290 (,ru,safetalk_unified_dataset_v6.csv
149612,Вы выиграли 752 000 рублей! Получите приз: http://uz-confirm.com/682321 OK,ru,safetalk_unified_dataset_v6.csv
149613,Оплата заказа №2198 не прошла. Повторите: http://pay-check.net/314223 ),ru,safetalk_unified_dataset_v6.csv
149615,Списание 225 000 прошло успешно. Отменить: https://t.me/prize_bot/574523 ?,ru,safetalk_unified_dataset_v6.csv
149617,Инвестиции в газ! Доход от 514 000 в неделю: http://click-safety.uz/607807!,ru,safetalk_unified_dataset_v6.csv
149618,Списание 547 000 прошло успешно. Отменить: https://bit.ly/claim-454492 -,ru,safetalk_unified_dataset_v6.csv
149619,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://pay-check.ne,ru,safetalk_unified_dataset_v6.csv
149620,Оплата заказа №5594 не прошла. Повторите: http://uz-confirm.com/664595 ?,ru,safetalk_unified_dataset_v6.csv
149621,Вы выиграли 861 000 рублей! Получите приз: https://t.me/prize_bot/15100...,ru,safetalk_unified_dataset_v6.csv
149623,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://pay-check.ne,ru,safetalk_unified_dataset_v6.csv
149624,Инвестиции в газ! Доход от 754 000 в неделю: http://click-safety.uz/372650 :),ru,safetalk_unified_dataset_v6.csv
149625,Оплата заказа №5431 не прошла. Повторите: http://pay-check.net/492015,ru,safetalk_unified_dataset_v6.csv
149626,Оплата заказа №1869 не прошла. Повторите: http://pay-check.net/405735 (,ru,safetalk_unified_dataset_v6.csv
149628,Инвестиции в газ! Доход от 286 000 в неделю: http://pay-check.net/888906!,ru,safetalk_unified_dataset_v6.csv
149629,Списание 862 000 прошло успешно. Отменить: https://t.me/prize_bot/927680 ),ru,safetalk_unified_dataset_v6.csv
149630,Госуслуги: Вам начислена выплата 381 000. http://uz-confirm.com/445588 OK,ru,safetalk_unified_dataset_v6.csv
149632,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://click-safety,ru,safetalk_unified_dataset_v6.csv
149633,Инвестиции в газ! Доход от 802 000 в неделю: https://bit.ly/claim-825161.,ru,safetalk_unified_dataset_v6.csv
149635,Госуслуги: Вам начислена выплата 682 000. http://uz-confirm.com/398716 :),ru,safetalk_unified_dataset_v6.csv
149636,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://pay-check.ne,ru,safetalk_unified_dataset_v6.csv
149637,Списание 546 000 прошло успешно. Отменить: http://click-safety.uz/587605,ru,safetalk_unified_dataset_v6.csv
149641,Списание 486 000 прошло успешно. Отменить: http://click-safety.uz/252185!,ru,safetalk_unified_dataset_v6.csv
149642,Вы выиграли 248 000 рублей! Получите приз: http://click-safety.uz/80182,ru,safetalk_unified_dataset_v6.csv
149643,Оплата заказа №1788 не прошла. Повторите: http://click-safety.uz/986225 -,ru,safetalk_unified_dataset_v6.csv
149644,Оплата заказа №6765 не прошла. Повторите: http://uz-confirm.com/274806..,ru,safetalk_unified_dataset_v6.csv
149645,Оплата заказа №5849 не прошла. Повторите: http://uz-confirm.com/938199 OK,ru,safetalk_unified_dataset_v6.csv
149646,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://click-safety,ru,safetalk_unified_dataset_v6.csv
149647,Госуслуги: Вам начислена выплата 310 000. http://pay-check.net/357712.,ru,safetalk_unified_dataset_v6.csv
149648,Списание 84 000 прошло успешно. Отменить: http://uz-confirm.com/314881 :),ru,safetalk_unified_dataset_v6.csv
149650,Списание 802 000 прошло успешно. Отменить: http://pay-check.net/839701 👍,ru,safetalk_unified_dataset_v6.csv
149652,Оплата заказа №7955 не прошла. Повторите: http://uz-confirm.com/941729 ),ru,safetalk_unified_dataset_v6.csv
149654,Вы выиграли 494 000 рублей! Получите приз: https://t.me/prize_bot/904760,ru,safetalk_unified_dataset_v6.csv
149661,Инвестиции в газ! Доход от 558 000 в неделю: http://pay-check.net/798001 ),ru,safetalk_unified_dataset_v6.csv
149662,Вы выиграли 610 000 рублей! Получите приз: http://pay-check.net/237665 OK,ru,safetalk_unified_dataset_v6.csv
149663,Инвестиции в газ! Доход от 459 000 в неделю: https://t.me/prize_bot/37511!,ru,safetalk_unified_dataset_v6.csv
149664,Вы выиграли 286 000 рублей! Получите приз: http://uz-confirm.com/365964!,ru,safetalk_unified_dataset_v6.csv
149665,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите https://t.me/prize_,ru,safetalk_unified_dataset_v6.csv
149669,Инвестиции в газ! Доход от 546 000 в неделю: https://bit.ly/claim-867507!!,ru,safetalk_unified_dataset_v6.csv
149670,Оплата заказа №2862 не прошла. Повторите: http://pay-check.net/462156...,ru,safetalk_unified_dataset_v6.csv
149671,Оплата заказа №5377 не прошла. Повторите: https://t.me/prize_bot/467565!!,ru,safetalk_unified_dataset_v6.csv
149672,Инвестиции в газ! Доход от 406 000 в неделю: http://click-safety.uz/973538!!,ru,safetalk_unified_dataset_v6.csv
149673,Оплата заказа №5017 не прошла. Повторите: http://pay-check.net/331403..,ru,safetalk_unified_dataset_v6.csv
149674,Списание 558 000 прошло успешно. Отменить: http://uz-confirm.com/598034 ),ru,safetalk_unified_dataset_v6.csv
149675,Инвестиции в газ! Доход от 342 000 в неделю: https://t.me/prize_bot/253999 -,ru,safetalk_unified_dataset_v6.csv
149676,Оплата заказа №6026 не прошла. Повторите: https://t.me/prize_bot/381777 ?,ru,safetalk_unified_dataset_v6.csv
149677,Инвестиции в газ! Доход от 103 000 в неделю: https://t.me/prize_bot/810395..,ru,safetalk_unified_dataset_v6.csv
149678,Инвестиции в газ! Доход от 143 000 в неделю: http://click-safety.uz/651077 👍,ru,safetalk_unified_dataset_v6.csv
149679,Списание 879 000 прошло успешно. Отменить: http://click-safety.uz/848539.,ru,safetalk_unified_dataset_v6.csv
149681,Списание 428 000 прошло успешно. Отменить: http://uz-confirm.com/265961 OK,ru,safetalk_unified_dataset_v6.csv
149682,Инвестиции в газ! Доход от 665 000 в неделю: https://bit.ly/claim-845468!,ru,safetalk_unified_dataset_v6.csv
149683,Списание 386 000 прошло успешно. Отменить: http://click-safety.uz/315050 OK,ru,safetalk_unified_dataset_v6.csv
149684,Оплата заказа №4964 не прошла. Повторите: http://click-safety.uz/891854 👍,ru,safetalk_unified_dataset_v6.csv
149686,Оплата заказа №6224 не прошла. Повторите: https://bit.ly/claim-172094..,ru,safetalk_unified_dataset_v6.csv
149687,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://click-safety,ru,safetalk_unified_dataset_v6.csv
149689,Оплата заказа №6327 не прошла. Повторите: https://bit.ly/claim-680511 👍,ru,safetalk_unified_dataset_v6.csv
149690,Оплата заказа №2790 не прошла. Повторите: https://bit.ly/claim-495653 :),ru,safetalk_unified_dataset_v6.csv
149691,Инвестиции в газ! Доход от 558 000 в неделю: http://pay-check.net/922752.,ru,safetalk_unified_dataset_v6.csv
149692,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите https://bit.ly/clai,ru,safetalk_unified_dataset_v6.csv
149694,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://click-safety,ru,safetalk_unified_dataset_v6.csv
149695,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://pay-check.ne,ru,safetalk_unified_dataset_v6.csv
149696,Оплата заказа №1910 не прошла. Повторите: http://uz-confirm.com/424103 👍,ru,safetalk_unified_dataset_v6.csv
149697,Оплата заказа №2862 не прошла. Повторите: http://uz-confirm.com/240883!,ru,safetalk_unified_dataset_v6.csv
149699,Вы выиграли 377 000 рублей! Получите приз: http://uz-confirm.com/628866!!,ru,safetalk_unified_dataset_v6.csv
149700,Списание 758 000 прошло успешно. Отменить: http://uz-confirm.com/802650 (,ru,safetalk_unified_dataset_v6.csv
149702,Вы выиграли 754 000 рублей! Получите приз: https://t.me/prize_bot/268660 :),ru,safetalk_unified_dataset_v6.csv
149704,Вы выиграли 152 000 рублей! Получите приз: http://pay-check.net/126367...,ru,safetalk_unified_dataset_v6.csv
149705,Вы выиграли 770 000 рублей! Получите приз: https://t.me/prize_bot/629743 -,ru,safetalk_unified_dataset_v6.csv
149707,Списание 778 000 прошло успешно. Отменить: https://t.me/prize_bot/989287!,ru,safetalk_unified_dataset_v6.csv
149708,Списание 879 000 прошло успешно. Отменить: http://uz-confirm.com/711914...,ru,safetalk_unified_dataset_v6.csv
149710,Оплата заказа №4964 не прошла. Повторите: https://bit.ly/claim-596588 ),ru,safetalk_unified_dataset_v6.csv
149711,Вы выиграли 879 000 рублей! Получите приз: https://bit.ly/claim-874110!,ru,safetalk_unified_dataset_v6.csv
149712,Вы выиграли 54 000 рублей! Получите приз: https://t.me/prize_bot/176813 OK,ru,safetalk_unified_dataset_v6.csv
149713,Оплата заказа №4873 не прошла. Повторите: http://pay-check.net/277388 OK,ru,safetalk_unified_dataset_v6.csv
149714,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите https://t.me/prize_,ru,safetalk_unified_dataset_v6.csv
149716,Списание 225 000 прошло успешно. Отменить: https://t.me/prize_bot/505084,ru,safetalk_unified_dataset_v6.csv
149717,Вы выиграли 779 000 рублей! Получите приз: https://t.me/prize_bot/919419 (,ru,safetalk_unified_dataset_v6.csv
149719,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://pay-check.ne,ru,safetalk_unified_dataset_v6.csv
149720,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите https://t.me/prize_,ru,safetalk_unified_dataset_v6.csv
149721,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите https://bit.ly/clai,ru,safetalk_unified_dataset_v6.csv
149725,Инвестиции в газ! Доход от 884 000 в неделю: http://uz-confirm.com/626634 👍,ru,safetalk_unified_dataset_v6.csv
149726,Оплата заказа №4909 не прошла. Повторите: http://click-safety.uz/289890 ),ru,safetalk_unified_dataset_v6.csv
149729,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://pay-check.ne,ru,safetalk_unified_dataset_v6.csv
149730,Госуслуги: Вам начислена выплата 488 000. https://bit.ly/claim-231594 OK,ru,safetalk_unified_dataset_v6.csv
149731,Госуслуги: Вам начислена выплата 258 000. https://bit.ly/claim-215447...,ru,safetalk_unified_dataset_v6.csv
149732,Списание 381 000 прошло успешно. Отменить: https://bit.ly/claim-17359 ),ru,safetalk_unified_dataset_v6.csv
149735,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://pay-check.ne,ru,safetalk_unified_dataset_v6.csv
149736,Списание 457 000 прошло успешно. Отменить: https://bit.ly/claim-699026.,ru,safetalk_unified_dataset_v6.csv
149738,Списание 781 000 прошло успешно. Отменить: https://t.me/prize_bot/537125!!,ru,safetalk_unified_dataset_v6.csv
149739,Оплата заказа №3146 не прошла. Повторите: http://pay-check.net/880593 👍,ru,safetalk_unified_dataset_v6.csv
149740,Инвестиции в газ! Доход от 558 000 в неделю: http://uz-confirm.com/104233 OK,ru,safetalk_unified_dataset_v6.csv
149741,Оплата заказа №7949 не прошла. Повторите: http://click-safety.uz/935105 OK,ru,safetalk_unified_dataset_v6.csv
149742,Инвестиции в газ! Доход от 104 000 в неделю: https://bit.ly/claim-98904 👍,ru,safetalk_unified_dataset_v6.csv
149743,Госуслуги: Вам начислена выплата 339 000. http://click-safety.uz/521516 👍,ru,safetalk_unified_dataset_v6.csv
149744,Оплата заказа №4909 не прошла. Повторите: https://bit.ly/claim-336814..,ru,safetalk_unified_dataset_v6.csv
149745,Списание 514 000 прошло успешно. Отменить: http://click-safety.uz/996230 ?,ru,safetalk_unified_dataset_v6.csv
149746,Списание 778 000 прошло успешно. Отменить: http://click-safety.uz/949011 ),ru,safetalk_unified_dataset_v6.csv
149747,Списание 779 000 прошло успешно. Отменить: https://bit.ly/claim-875656 ?,ru,safetalk_unified_dataset_v6.csv
149748,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите https://bit.ly/clai,ru,safetalk_unified_dataset_v6.csv
149750,Госуслуги: Вам начислена выплата 538 000. http://click-safety.uz/502112 :),ru,safetalk_unified_dataset_v6.csv
149751,Инвестиции в газ! Доход от 610 000 в неделю: http://click-safety.uz/251669.,ru,safetalk_unified_dataset_v6.csv
149752,Инвестиции в газ! Доход от 406 000 в неделю: https://bit.ly/claim-168424 OK,ru,safetalk_unified_dataset_v6.csv
149753,Оплата заказа №6502 не прошла. Повторите: http://click-safety.uz/587165...,ru,safetalk_unified_dataset_v6.csv
149754,Инвестиции в газ! Доход от 310 000 в неделю: http://click-safety.uz/442692 (,ru,safetalk_unified_dataset_v6.csv
149756,Вы выиграли 381 000 рублей! Получите приз: http://click-safety.uz/297045 ),ru,safetalk_unified_dataset_v6.csv
149757,Госуслуги: Вам начислена выплата 339 000. http://click-safety.uz/222874 :),ru,safetalk_unified_dataset_v6.csv
149758,Оплата заказа №9547 не прошла. Повторите: https://bit.ly/claim-481877 (,ru,safetalk_unified_dataset_v6.csv
149759,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://pay-check.ne,ru,safetalk_unified_dataset_v6.csv
149761,Инвестиции в газ! Доход от 630 000 в неделю: https://bit.ly/claim-283589 :),ru,safetalk_unified_dataset_v6.csv
149762,Списание 258 000 прошло успешно. Отменить: http://uz-confirm.com/309793,ru,safetalk_unified_dataset_v6.csv
149763,Списание 342 000 прошло успешно. Отменить: https://bit.ly/claim-290444 ?,ru,safetalk_unified_dataset_v6.csv
149764,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите https://t.me/prize_,ru,safetalk_unified_dataset_v6.csv
149765,Списание 665 000 прошло успешно. Отменить: http://click-safety.uz/130377,ru,safetalk_unified_dataset_v6.csv
149767,Госуслуги: Вам начислена выплата 459 000. https://t.me/prize_bot/463659.,ru,safetalk_unified_dataset_v6.csv
149770,Оплата заказа №3280 не прошла. Повторите: https://bit.ly/claim-80524.,ru,safetalk_unified_dataset_v6.csv
149771,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите https://bit.ly/clai,ru,safetalk_unified_dataset_v6.csv
149772,Оплата заказа №2862 не прошла. Повторите: http://click-safety.uz/554973...,ru,safetalk_unified_dataset_v6.csv
149773,Списание 493 000 прошло успешно. Отменить: https://t.me/prize_bot/120001,ru,safetalk_unified_dataset_v6.csv
149774,Вы выиграли 339 000 рублей! Получите приз: https://t.me/prize_bot/259648!,ru,safetalk_unified_dataset_v6.csv
149776,Инвестиции в газ! Доход от 494 000 в неделю: http://pay-check.net/763729 (,ru,safetalk_unified_dataset_v6.csv
149777,Оплата заказа №2847 не прошла. Повторите: https://t.me/prize_bot/681676.,ru,safetalk_unified_dataset_v6.csv
149778,Оплата заказа №4083 не прошла. Повторите: https://t.me/prize_bot/279737 OK,ru,safetalk_unified_dataset_v6.csv
149779,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://uz-confirm.c,ru,safetalk_unified_dataset_v6.csv
149780,Оплата заказа №4040 не прошла. Повторите: https://t.me/prize_bot/634299..,ru,safetalk_unified_dataset_v6.csv
149781,Инвестиции в газ! Доход от 671 000 в неделю: https://bit.ly/claim-933401 ),ru,safetalk_unified_dataset_v6.csv
149782,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите https://bit.ly/clai,ru,safetalk_unified_dataset_v6.csv
149784,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите https://t.me/prize_,ru,safetalk_unified_dataset_v6.csv
149786,Оплата заказа №3323 не прошла. Повторите: http://click-safety.uz/420726 ?,ru,safetalk_unified_dataset_v6.csv
149787,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://uz-confirm.c,ru,safetalk_unified_dataset_v6.csv
149789,Оплата заказа №5529 не прошла. Повторите: https://t.me/prize_bot/176424 (,ru,safetalk_unified_dataset_v6.csv
149790,Списание 386 000 прошло успешно. Отменить: https://bit.ly/claim-123798 👍,ru,safetalk_unified_dataset_v6.csv
149791,Оплата заказа №5849 не прошла. Повторите: http://pay-check.net/167811 OK,ru,safetalk_unified_dataset_v6.csv
149793,Вы выиграли 881 000 рублей! Получите приз: https://t.me/prize_bot/880109.,ru,safetalk_unified_dataset_v6.csv
149794,Списание 339 000 прошло успешно. Отменить: https://t.me/prize_bot/764233.,ru,safetalk_unified_dataset_v6.csv
149795,Госуслуги: Вам начислена выплата 688 000. http://uz-confirm.com/322373 -,ru,safetalk_unified_dataset_v6.csv
149797,Вы выиграли 816 000 рублей! Получите приз: http://click-safety.uz/14394 OK,ru,safetalk_unified_dataset_v6.csv
149798,Госуслуги: Вам начислена выплата 266 000. https://t.me/prize_bot/858642!,ru,safetalk_unified_dataset_v6.csv
149800,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://uz-confirm.c,ru,safetalk_unified_dataset_v6.csv
149801,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите https://bit.ly/clai,ru,safetalk_unified_dataset_v6.csv
149802,Оплата заказа №2862 не прошла. Повторите: http://click-safety.uz/611866 :),ru,safetalk_unified_dataset_v6.csv
149803,Вы выиграли 503 000 рублей! Получите приз: https://t.me/prize_bot/42863 ),ru,safetalk_unified_dataset_v6.csv
149804,Вы выиграли 258 000 рублей! Получите приз: http://click-safety.uz/373659 :),ru,safetalk_unified_dataset_v6.csv
149805,Инвестиции в газ! Доход от 547 000 в неделю: http://uz-confirm.com/219467 OK,ru,safetalk_unified_dataset_v6.csv
149806,Списание 658 000 прошло успешно. Отменить: http://pay-check.net/676378,ru,safetalk_unified_dataset_v6.csv
149807,Оплата заказа №1910 не прошла. Повторите: http://uz-confirm.com/888273.,ru,safetalk_unified_dataset_v6.csv
149808,Инвестиции в газ! Доход от 610 000 в неделю: http://click-safety.uz/114039 (,ru,safetalk_unified_dataset_v6.csv
149809,Инвестиции в газ! Доход от 610 000 в неделю: https://bit.ly/claim-405304 OK,ru,safetalk_unified_dataset_v6.csv
149810,Вы выиграли 679 000 рублей! Получите приз: https://bit.ly/claim-954908!,ru,safetalk_unified_dataset_v6.csv
149812,Госуслуги: Вам начислена выплата 778 000. http://uz-confirm.com/624777 ),ru,safetalk_unified_dataset_v6.csv
149813,Списание 459 000 прошло успешно. Отменить: http://pay-check.net/525528 👍,ru,safetalk_unified_dataset_v6.csv
149814,Списание 770 000 прошло успешно. Отменить: http://click-safety.uz/84242 👍,ru,safetalk_unified_dataset_v6.csv
149815,Госуслуги: Вам начислена выплата 161 000. http://click-safety.uz/945020!!,ru,safetalk_unified_dataset_v6.csv
149816,Списание 243 000 прошло успешно. Отменить: https://bit.ly/claim-508577 -,ru,safetalk_unified_dataset_v6.csv
149819,Списание 94 000 прошло успешно. Отменить: https://t.me/prize_bot/169357!,ru,safetalk_unified_dataset_v6.csv
149820,Списание 459 000 прошло успешно. Отменить: http://pay-check.net/995167..,ru,safetalk_unified_dataset_v6.csv
149821,Оплата заказа №2198 не прошла. Повторите: http://click-safety.uz/889899 OK,ru,safetalk_unified_dataset_v6.csv
149822,Вы выиграли 152 000 рублей! Получите приз: http://uz-confirm.com/352077 ?,ru,safetalk_unified_dataset_v6.csv
149824,Госуслуги: Вам начислена выплата 84 000. http://pay-check.net/233349!,ru,safetalk_unified_dataset_v6.csv
149825,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://pay-check.ne,ru,safetalk_unified_dataset_v6.csv
149826,Вы выиграли 679 000 рублей! Получите приз: https://bit.ly/claim-870792,ru,safetalk_unified_dataset_v6.csv
149827,Госуслуги: Вам начислена выплата 103 000. https://bit.ly/claim-300011 ),ru,safetalk_unified_dataset_v6.csv
149828,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://pay-check.ne,ru,safetalk_unified_dataset_v6.csv
149829,Госуслуги: Вам начислена выплата 273 000. https://t.me/prize_bot/402640..,ru,safetalk_unified_dataset_v6.csv
149831,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите https://bit.ly/clai,ru,safetalk_unified_dataset_v6.csv
149832,Инвестиции в газ! Доход от 243 000 в неделю: https://t.me/prize_bot/990890,ru,safetalk_unified_dataset_v6.csv
149833,Инвестиции в газ! Доход от 884 000 в неделю: http://uz-confirm.com/795108..,ru,safetalk_unified_dataset_v6.csv
149834,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите https://bit.ly/clai,ru,safetalk_unified_dataset_v6.csv
149835,Оплата заказа №2579 не прошла. Повторите: https://t.me/prize_bot/259027 ),ru,safetalk_unified_dataset_v6.csv
149836,Госуслуги: Вам начислена выплата 752 000. http://pay-check.net/122532!,ru,safetalk_unified_dataset_v6.csv
149838,Оплата заказа №6224 не прошла. Повторите: https://t.me/prize_bot/627296 👍,ru,safetalk_unified_dataset_v6.csv
149841,Инвестиции в газ! Доход от 406 000 в неделю: http://click-safety.uz/467076!,ru,safetalk_unified_dataset_v6.csv
149842,Вы выиграли 752 000 рублей! Получите приз: http://uz-confirm.com/495931...,ru,safetalk_unified_dataset_v6.csv
149844,Инвестиции в газ! Доход от 862 000 в неделю: http://click-safety.uz/230095 OK,ru,safetalk_unified_dataset_v6.csv
149845,Вы выиграли 610 000 рублей! Получите приз: https://bit.ly/claim-681423 ),ru,safetalk_unified_dataset_v6.csv
149846,Вы выиграли 758 000 рублей! Получите приз: http://uz-confirm.com/907277..,ru,safetalk_unified_dataset_v6.csv
149847,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите https://bit.ly/clai,ru,safetalk_unified_dataset_v6.csv
149848,Списание 294 000 прошло успешно. Отменить: http://click-safety.uz/762120 ?,ru,safetalk_unified_dataset_v6.csv
149849,Вход в личный кабинет с нового устройства. Это не вы? http://click-safety.uz/472,ru,safetalk_unified_dataset_v6.csv
149850,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://pay-check.ne,ru,safetalk_unified_dataset_v6.csv
149851,Вы выиграли 538 000 рублей! Получите приз: https://bit.ly/claim-681979!!,ru,safetalk_unified_dataset_v6.csv
149852,Госуслуги: Вам начислена выплата 501 000. https://bit.ly/claim-97543!!,ru,safetalk_unified_dataset_v6.csv
149854,Инвестиции в газ! Доход от 767 000 в неделю: http://uz-confirm.com/680113,ru,safetalk_unified_dataset_v6.csv
149855,Инвестиции в газ! Доход от 754 000 в неделю: https://bit.ly/claim-929402.,ru,safetalk_unified_dataset_v6.csv
149858,Инвестиции в газ! Доход от 196 000 в неделю: http://pay-check.net/410859!!,ru,safetalk_unified_dataset_v6.csv
149859,Оплата заказа №1869 не прошла. Повторите: https://bit.ly/claim-804123 👍,ru,safetalk_unified_dataset_v6.csv
149860,Инвестиции в газ! Доход от 243 000 в неделю: https://bit.ly/claim-956785..,ru,safetalk_unified_dataset_v6.csv
149861,Списание 770 000 прошло успешно. Отменить: http://pay-check.net/196842 -,ru,safetalk_unified_dataset_v6.csv
149864,Списание 469 000 прошло успешно. Отменить: https://bit.ly/claim-778100 ),ru,safetalk_unified_dataset_v6.csv
149865,Вы выиграли 143 000 рублей! Получите приз: http://click-safety.uz/280546,ru,safetalk_unified_dataset_v6.csv
149866,Списание 280 000 прошло успешно. Отменить: http://uz-confirm.com/858857 👍,ru,safetalk_unified_dataset_v6.csv
149867,Оплата заказа №3306 не прошла. Повторите: http://uz-confirm.com/806105.,ru,safetalk_unified_dataset_v6.csv
149868,Вы выиграли 459 000 рублей! Получите приз: http://pay-check.net/752267.,ru,safetalk_unified_dataset_v6.csv
149869,Вы выиграли 339 000 рублей! Получите приз: http://uz-confirm.com/152033 ),ru,safetalk_unified_dataset_v6.csv
149870,Оплата заказа №6765 не прошла. Повторите: http://pay-check.net/550726 OK,ru,safetalk_unified_dataset_v6.csv
149871,Оплата заказа №1869 не прошла. Повторите: http://uz-confirm.com/695629 :),ru,safetalk_unified_dataset_v6.csv
149872,Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://uz-confirm.c,ru,safetalk_unified_dataset_v6.csv
149873,Оплата заказа №9547 не прошла. Повторите: https://t.me/prize_bot/740650 -,ru,safetalk_unified_dataset_v6.csv
149875,Оплата заказа №9954 не прошла. Повторите: https://bit.ly/claim-550439 ),ru,safetalk_unified_dataset_v6.csv
149876,Госуслуги: Вам начислена выплата 546 000. http://uz-confirm.com/631392 :),ru,safetalk_unified_dataset_v6.csv
149877,Инвестиции в газ! Доход от 357 000 в неделю: https://bit.ly/claim-925622..,ru,safetalk_unified_dataset_v6.csv
149878,Оплата заказа №9639 не прошла. Повторите: http://pay-check.net/627027!,ru,safetalk_unified_dataset_v6.csv
149879,Оплата заказа №2198 не прошла. Повторите: http://uz-confirm.com/695784 -,ru,safetalk_unified_dataset_v6.csv
149882,Оплата заказа №9253 не прошла. Повторите: https://bit.ly/claim-752862 OK,ru,safetalk_unified_dataset_v6.csv
149884,Списание 243 000 прошло успешно. Отменить: http://uz-confirm.com/884331 :),ru,safetalk_unified_dataset_v6.csv
149886,Госуслуги: Вам начислена выплата 547 000. http://pay-check.net/721097 :),ru,safetalk_unified_dataset_v6.csv
149887,Оплата заказа №5377 не прошла. Повторите: https://bit.ly/claim-209133 ?,ru,safetalk_unified_dataset_v6.csv
149889,Вы выиграли 570 000 рублей! Получите приз: https://t.me/prize_bot/55397.,ru,safetalk_unified_dataset_v6.csv
149890,Оплата заказа №3306 не прошла. Повторите: http://uz-confirm.com/54693!,ru,safetalk_unified_dataset_v6.csv
149893,Вы выиграли 688 000 рублей! Получите приз: https://t.me/prize_bot/646524!,ru,safetalk_unified_dataset_v6.csv
149895,Списание 658 000 прошло успешно. Отменить: http://pay-check.net/651052,ru,safetalk_unified_dataset_v6.csv
149896,Вы выиграли 733 000 рублей! Получите приз: http://pay-check.net/572001 ),ru,safetalk_unified_dataset_v6.csv
