text,normalized_text,label_unified,language_fixed,language_confidence,source_dataset
"Sizga 2420,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://uz-yutuq.com/p=4885247","sizga 2420,000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: https://uz-yutuq.com/p=4885247",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Tabriklaymiz siz 4980,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: https://click-auth.uz/code=8212897","tabriklaymiz siz 4980,000 so'm yutib oldingiz. pulni olish uchun havolaga kiring: https://click-auth.uz/code=8212897",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Sizga 3230,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://uz-yutuq.com/p=847583","sizga 3230,000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: https://uz-yutuq.com/p=847583",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Tabriklaymiz siz 2280,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: https://t.me/premium_uz_bot?ref=6996992","tabriklaymiz siz 2280,000 so'm yutib oldingiz. pulni olish uchun havolaga kiring: https://t.me/premium_uz_bot?ref=6996992",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Tabriklaymiz siz 2280,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://bit.ly/uz-7887361","tabriklaymiz siz 2280,000 so'm yutib oldingiz. pulni olish uchun havolaga kiring: http://bit.ly/uz-7887361",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Sizga 900,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://uz-yutuq.com/p=3877484","sizga 900,000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: https://uz-yutuq.com/p=3877484",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Tabriklaymiz siz 3490,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://bonus-uz.com/id/7828408","tabriklaymiz siz 3490,000 so'm yutib oldingiz. pulni olish uchun havolaga kiring: http://bonus-uz.com/id/7828408",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Sizga 2030,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://t.me/premium_uz_bot?ref=8664320","sizga 2030,000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: https://t.me/premium_uz_bot?ref=8664320",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Sizga 2360,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://bit.ly/uz-3307555","sizga 2360,000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: http://bit.ly/uz-3307555",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Tabriklaymiz siz 790,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://18plus-video.apk/q=7577613","tabriklaymiz siz 790,000 so'm yutib oldingiz. pulni olish uchun havolaga kiring: http://18plus-video.apk/q=7577613",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Sizga 4980,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://t.me/premium_uz_bot?ref=1713926","sizga 4980,000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: https://t.me/premium_uz_bot?ref=1713926",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Tabriklaymiz siz 3140,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://bonus-uz.com/id/4942963","tabriklaymiz siz 3140,000 so'm yutib oldingiz. pulni olish uchun havolaga kiring: http://bonus-uz.com/id/4942963",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Tabriklaymiz siz 4680,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: https://click-auth.uz/code=2996842","tabriklaymiz siz 4680,000 so'm yutib oldingiz. pulni olish uchun havolaga kiring: https://click-auth.uz/code=2996842",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Sizga 2950,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://t.me/premium_uz_bot?ref=400471","sizga 2950,000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: https://t.me/premium_uz_bot?ref=400471",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Sizga 790,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://18plus-video.apk/q=2756144","sizga 790,000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: http://18plus-video.apk/q=2756144",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Sizga 2580,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://18plus-video.apk/q=833551","sizga 2580,000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: http://18plus-video.apk/q=833551",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Sizga 3490,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://bonus-uz.com/id/1971923","sizga 3490,000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: http://bonus-uz.com/id/1971923",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Sizga 4200,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://pochta-uz.com/track=3552977","sizga 4200,000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: http://pochta-uz.com/track=3552977",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Tabriklaymiz siz 2630,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: https://uz-yutuq.com/p=5689435","tabriklaymiz siz 2630,000 so'm yutib oldingiz. pulni olish uchun havolaga kiring: https://uz-yutuq.com/p=5689435",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Tabriklaymiz siz 790,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: https://uz-yutuq.com/p=5518826","tabriklaymiz siz 790,000 so'm yutib oldingiz. pulni olish uchun havolaga kiring: https://uz-yutuq.com/p=5518826",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Tabriklaymiz siz 3340,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: https://click-auth.uz/code=8164917","tabriklaymiz siz 3340,000 so'm yutib oldingiz. pulni olish uchun havolaga kiring: https://click-auth.uz/code=8164917",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Sizga 3540,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://pochta-uz.com/track=7295423","sizga 3540,000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: http://pochta-uz.com/track=7295423",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Tabriklaymiz siz 700,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://18plus-video.apk/q=6347995","tabriklaymiz siz 700,000 so'm yutib oldingiz. pulni olish uchun havolaga kiring: http://18plus-video.apk/q=6347995",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Sizga 4200,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://bonus-uz.com/id/9524857","sizga 4200,000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: http://bonus-uz.com/id/9524857",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Sizga 430,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://bonus-uz.com/id/402623","sizga 430,000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: http://bonus-uz.com/id/402623",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Sizga 900,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://t.me/premium_uz_bot?ref=9027857","sizga 900,000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: https://t.me/premium_uz_bot?ref=9027857",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Tabriklaymiz siz 4980,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://bonus-uz.com/id/5594203","tabriklaymiz siz 4980,000 so'm yutib oldingiz. pulni olish uchun havolaga kiring: http://bonus-uz.com/id/5594203",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Tabriklaymiz siz 150,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: https://click-auth.uz/code=7938922","tabriklaymiz siz 150,000 so'm yutib oldingiz. pulni olish uchun havolaga kiring: https://click-auth.uz/code=7938922",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Tabriklaymiz siz 4200,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: https://t.me/premium_uz_bot?ref=2189466","tabriklaymiz siz 4200,000 so'm yutib oldingiz. pulni olish uchun havolaga kiring: https://t.me/premium_uz_bot?ref=2189466",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Sizga 2990,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://click-auth.uz/code=8333499","sizga 2990,000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: https://click-auth.uz/code=8333499",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Sizga 1360,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://click-auth.uz/code=8558360","sizga 1360,000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: https://click-auth.uz/code=8558360",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Tabriklaymiz siz 2010,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://18plus-video.apk/q=4067298","tabriklaymiz siz 2010,000 so'm yutib oldingiz. pulni olish uchun havolaga kiring: http://18plus-video.apk/q=4067298",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Tabriklaymiz siz 4300,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://bonus-uz.com/id/2330817","tabriklaymiz siz 4300,000 so'm yutib oldingiz. pulni olish uchun havolaga kiring: http://bonus-uz.com/id/2330817",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Sizga 1460,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://bit.ly/uz-3567781","sizga 1460,000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: http://bit.ly/uz-3567781",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Sizga 3880,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://18plus-video.apk/q=4082127","sizga 3880,000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: http://18plus-video.apk/q=4082127",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Tabriklaymiz siz 2630,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://bonus-uz.com/id/9595104","tabriklaymiz siz 2630,000 so'm yutib oldingiz. pulni olish uchun havolaga kiring: http://bonus-uz.com/id/9595104",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Sizga 3700,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://click-auth.uz/code=1003909","sizga 3700,000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: https://click-auth.uz/code=1003909",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Sizga 2400,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://bit.ly/uz-2597583","sizga 2400,000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: http://bit.ly/uz-2597583",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Tabriklaymiz siz 3190,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://bit.ly/uz-7394622","tabriklaymiz siz 3190,000 so'm yutib oldingiz. pulni olish uchun havolaga kiring: http://bit.ly/uz-7394622",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Sizga 3490,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://t.me/premium_uz_bot?ref=853195","sizga 3490,000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: https://t.me/premium_uz_bot?ref=853195",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Sizga 4420,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://bit.ly/uz-5502374","sizga 4420,000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: http://bit.ly/uz-5502374",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Sizga 3140,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://t.me/premium_uz_bot?ref=3771819","sizga 3140,000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: https://t.me/premium_uz_bot?ref=3771819",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Tabriklaymiz siz 2010,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: https://click-auth.uz/code=8965183","tabriklaymiz siz 2010,000 so'm yutib oldingiz. pulni olish uchun havolaga kiring: https://click-auth.uz/code=8965183",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Tabriklaymiz siz 4090,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://bit.ly/uz-3566024","tabriklaymiz siz 4090,000 so'm yutib oldingiz. pulni olish uchun havolaga kiring: http://bit.ly/uz-3566024",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Tabriklaymiz siz 1460,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://pochta-uz.com/track=16650","tabriklaymiz siz 1460,000 so'm yutib oldingiz. pulni olish uchun havolaga kiring: http://pochta-uz.com/track=16650",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Tabriklaymiz siz 790,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://pochta-uz.com/track=3391796","tabriklaymiz siz 790,000 so'm yutib oldingiz. pulni olish uchun havolaga kiring: http://pochta-uz.com/track=3391796",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Tabriklaymiz siz 2360,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://bonus-uz.com/id/4673960","tabriklaymiz siz 2360,000 so'm yutib oldingiz. pulni olish uchun havolaga kiring: http://bonus-uz.com/id/4673960",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Sizga 3700,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://pochta-uz.com/track=3667808","sizga 3700,000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: http://pochta-uz.com/track=3667808",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Sizga 180,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://uz-yutuq.com/p=4615557","sizga 180,000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: https://uz-yutuq.com/p=4615557",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Tabriklaymiz siz 2580,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://pochta-uz.com/track=5694362","tabriklaymiz siz 2580,000 so'm yutib oldingiz. pulni olish uchun havolaga kiring: http://pochta-uz.com/track=5694362",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Tabriklaymiz siz 3880,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://bonus-uz.com/id/9600045","tabriklaymiz siz 3880,000 so'm yutib oldingiz. pulni olish uchun havolaga kiring: http://bonus-uz.com/id/9600045",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Tabriklaymiz siz 180,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: https://uz-yutuq.com/p=615877","tabriklaymiz siz 180,000 so'm yutib oldingiz. pulni olish uchun havolaga kiring: https://uz-yutuq.com/p=615877",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Sizga 4680,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://click-auth.uz/code=3077223","sizga 4680,000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: https://click-auth.uz/code=3077223",DANGEROUS,uz,high,messages_cleaned_v5.csv
"Sizga 3490,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://bit.ly/uz-4322050","sizga 3490,000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: http://bit.ly/uz-4322050",DANGEROUS,uz,high,messages_cleaned_v5.csv
Hisobingizdan 879 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://click-safety.uz/432516...,hisobingizdan 879 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://click-safety.uz/432516...,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 884 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/749824 (,hisobingizdan 884 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/749824 (,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 514 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://t.me/prize_bot/824406 👍,hisobingizdan 514 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: https://t.me/prize_bot/824406 👍,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 538 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://t.me/prize_bot/234003 ),hisobingizdan 538 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: https://t.me/prize_bot/234003 ),DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 862 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://bit.ly/claim-259968 ?,hisobingizdan 862 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: https://bit.ly/claim-259968 ?,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 103 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://bit.ly/claim-807131..,hisobingizdan 103 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: https://bit.ly/claim-807131..,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 272 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://pay-check.net/422729,hisobingizdan 272 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://pay-check.net/422729,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 457 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/621510,hisobingizdan 457 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/621510,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 547 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://bit.ly/claim-525128 OK,hisobingizdan 547 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: https://bit.ly/claim-525128 ok,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 486 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://t.me/prize_bot/637134!,hisobingizdan 486 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: https://t.me/prize_bot/637134!,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 428 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/25692..,hisobingizdan 428 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/25692..,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 90 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://click-safety.uz/33777.,hisobingizdan 90 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://click-safety.uz/33777.,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 610 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://t.me/prize_bot/336732 :),hisobingizdan 610 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: https://t.me/prize_bot/336732 :),DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 266 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/879983...,hisobingizdan 266 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/879983...,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 381 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://pay-check.net/19227,hisobingizdan 381 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://pay-check.net/19227,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 272 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://bit.ly/claim-957212 :),hisobingizdan 272 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: https://bit.ly/claim-957212 :),DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 758 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://click-safety.uz/219762 ?,hisobingizdan 758 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://click-safety.uz/219762 ?,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 725 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://t.me/prize_bot/26672...,hisobingizdan 725 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: https://t.me/prize_bot/26672...,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 84 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/936272 -,hisobingizdan 84 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/936272 -,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 94 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/585910 -,hisobingizdan 94 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/585910 -,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 568 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://pay-check.net/935013,hisobingizdan 568 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://pay-check.net/935013,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 104 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/483516 :),hisobingizdan 104 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/483516 :),DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 289 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://click-safety.uz/768799!!,hisobingizdan 289 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://click-safety.uz/768799!!,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 630 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://pay-check.net/674818 ?,hisobingizdan 630 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://pay-check.net/674818 ?,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 339 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://bit.ly/claim-285943 OK,hisobingizdan 339 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: https://bit.ly/claim-285943 ok,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 286 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://t.me/prize_bot/632051 -,hisobingizdan 286 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: https://t.me/prize_bot/632051 -,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 339 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://t.me/prize_bot/729635...,hisobingizdan 339 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: https://t.me/prize_bot/729635...,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 494 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://click-safety.uz/865815!,hisobingizdan 494 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://click-safety.uz/865815!,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 574 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/879953..,hisobingizdan 574 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/879953..,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 760 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://bit.ly/claim-143980 ?,hisobingizdan 760 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: https://bit.ly/claim-143980 ?,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 255 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://pay-check.net/493574!,hisobingizdan 255 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://pay-check.net/493574!,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 243 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/307238.,hisobingizdan 243 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/307238.,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 503 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://pay-check.net/316213 (,hisobingizdan 503 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://pay-check.net/316213 (,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 342 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://bit.ly/claim-146386 (,hisobingizdan 342 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: https://bit.ly/claim-146386 (,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 381 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://pay-check.net/787110 :),hisobingizdan 381 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://pay-check.net/787110 :),DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 767 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://t.me/prize_bot/377142 (,hisobingizdan 767 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: https://t.me/prize_bot/377142 (,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 859 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://t.me/prize_bot/372123,hisobingizdan 859 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: https://t.me/prize_bot/372123,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 258 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://bit.ly/claim-898640 -,hisobingizdan 258 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: https://bit.ly/claim-898640 -,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 266 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://t.me/prize_bot/986452 ),hisobingizdan 266 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: https://t.me/prize_bot/986452 ),DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 570 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/291895 -,hisobingizdan 570 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: http://uz-confirm.com/291895 -,DANGEROUS,uz,high,messages_cleaned_v6.csv
Hisobingizdan 286 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://bit.ly/claim-900261 -,hisobingizdan 286 000 som spisanie. agar bu siz bo'lmasangiz cancel qiling: https://bit.ly/claim-900261 -,DANGEROUS,uz,high,messages_cleaned_v6.csv
