text,normalized_text,label_unified,language_fixed,language_confidence,source_dataset
Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите https://bit.ly/claim-731387 OK,ваш аккаунт telegram будет удален через 24 часа. подтвердите https://bit.ly/claim-731387 ok,DANGEROUS,ru,high,messages_cleaned_v6.csv
Списание 294 000 прошло успешно. Отменить: http://click-safety.uz/762120 ?,списание 294 000 прошло успешно. отменить: http://click-safety.uz/762120 ?,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? http://click-safety.uz/472782 OK,вход в личный кабинет с нового устройства. это не вы? http://click-safety.uz/472782 ok,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://pay-check.net/667860 :),ваш аккаунт telegram будет удален через 24 часа. подтвердите http://pay-check.net/667860 :),DANGEROUS,ru,high,messages_cleaned_v6.csv
Вы выиграли 538 000 рублей! Получите приз: https://bit.ly/claim-681979!!,вы выиграли 538 000 рублей! получите приз: https://bit.ly/claim-681979!!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Госуслуги: Вам начислена выплата 501 000. https://bit.ly/claim-97543!!,госуслуги: вам начислена выплата 501 000. https://bit.ly/claim-97543!!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: https://bit.ly/claim-561431 -,ваша карта заблокирована. подтвердите по ссылке: https://bit.ly/claim-561431 -,DANGEROUS,ru,high,messages_cleaned_v6.csv
Инвестиции в газ! Доход от 767 000 в неделю: http://uz-confirm.com/680113,инвестиции в газ! доход от 767 000 в неделю: http://uz-confirm.com/680113,DANGEROUS,ru,high,messages_cleaned_v6.csv
Инвестиции в газ! Доход от 754 000 в неделю: https://bit.ly/claim-929402.,инвестиции в газ! доход от 754 000 в неделю: https://bit.ly/claim-929402.,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: https://t.me/prize_bot/561271!!,ваша карта заблокирована. подтвердите по ссылке: https://t.me/prize_bot/561271!!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: http://pay-check.net/902148 ),ваша карта заблокирована. подтвердите по ссылке: http://pay-check.net/902148 ),DANGEROUS,ru,high,messages_cleaned_v6.csv
Инвестиции в газ! Доход от 196 000 в неделю: http://pay-check.net/410859!!,инвестиции в газ! доход от 196 000 в неделю: http://pay-check.net/410859!!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №1869 не прошла. Повторите: https://bit.ly/claim-804123 👍,оплата заказа №1869 не прошла. повторите: https://bit.ly/claim-804123 👍,DANGEROUS,ru,high,messages_cleaned_v6.csv
Инвестиции в газ! Доход от 243 000 в неделю: https://bit.ly/claim-956785..,инвестиции в газ! доход от 243 000 в неделю: https://bit.ly/claim-956785..,DANGEROUS,ru,high,messages_cleaned_v6.csv
Списание 770 000 прошло успешно. Отменить: http://pay-check.net/196842 -,списание 770 000 прошло успешно. отменить: http://pay-check.net/196842 -,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: https://t.me/prize_bot/421240..,ваша карта заблокирована. подтвердите по ссылке: https://t.me/prize_bot/421240..,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: http://uz-confirm.com/208359,ваша карта заблокирована. подтвердите по ссылке: http://uz-confirm.com/208359,DANGEROUS,ru,high,messages_cleaned_v6.csv
Списание 469 000 прошло успешно. Отменить: https://bit.ly/claim-778100 ),списание 469 000 прошло успешно. отменить: https://bit.ly/claim-778100 ),DANGEROUS,ru,high,messages_cleaned_v6.csv
Вы выиграли 143 000 рублей! Получите приз: http://click-safety.uz/280546,вы выиграли 143 000 рублей! получите приз: http://click-safety.uz/280546,DANGEROUS,ru,high,messages_cleaned_v6.csv
Списание 280 000 прошло успешно. Отменить: http://uz-confirm.com/858857 👍,списание 280 000 прошло успешно. отменить: http://uz-confirm.com/858857 👍,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №3306 не прошла. Повторите: http://uz-confirm.com/806105.,оплата заказа №3306 не прошла. повторите: http://uz-confirm.com/806105.,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вы выиграли 459 000 рублей! Получите приз: http://pay-check.net/752267.,вы выиграли 459 000 рублей! получите приз: http://pay-check.net/752267.,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вы выиграли 339 000 рублей! Получите приз: http://uz-confirm.com/152033 ),вы выиграли 339 000 рублей! получите приз: http://uz-confirm.com/152033 ),DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №6765 не прошла. Повторите: http://pay-check.net/550726 OK,оплата заказа №6765 не прошла. повторите: http://pay-check.net/550726 ok,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №1869 не прошла. Повторите: http://uz-confirm.com/695629 :),оплата заказа №1869 не прошла. повторите: http://uz-confirm.com/695629 :),DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://uz-confirm.com/520777!!,ваш аккаунт telegram будет удален через 24 часа. подтвердите http://uz-confirm.com/520777!!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №9547 не прошла. Повторите: https://t.me/prize_bot/740650 -,оплата заказа №9547 не прошла. повторите: https://t.me/prize_bot/740650 -,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: http://pay-check.net/475079!,ваша карта заблокирована. подтвердите по ссылке: http://pay-check.net/475079!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №9954 не прошла. Повторите: https://bit.ly/claim-550439 ),оплата заказа №9954 не прошла. повторите: https://bit.ly/claim-550439 ),DANGEROUS,ru,high,messages_cleaned_v6.csv
Госуслуги: Вам начислена выплата 546 000. http://uz-confirm.com/631392 :),госуслуги: вам начислена выплата 546 000. http://uz-confirm.com/631392 :),DANGEROUS,ru,high,messages_cleaned_v6.csv
Инвестиции в газ! Доход от 357 000 в неделю: https://bit.ly/claim-925622..,инвестиции в газ! доход от 357 000 в неделю: https://bit.ly/claim-925622..,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №9639 не прошла. Повторите: http://pay-check.net/627027!,оплата заказа №9639 не прошла. повторите: http://pay-check.net/627027!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №2198 не прошла. Повторите: http://uz-confirm.com/695784 -,оплата заказа №2198 не прошла. повторите: http://uz-confirm.com/695784 -,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? http://pay-check.net/943689 ?,вход в личный кабинет с нового устройства. это не вы? http://pay-check.net/943689 ?,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? http://uz-confirm.com/699297 ?,вход в личный кабинет с нового устройства. это не вы? http://uz-confirm.com/699297 ?,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №9253 не прошла. Повторите: https://bit.ly/claim-752862 OK,оплата заказа №9253 не прошла. повторите: https://bit.ly/claim-752862 ok,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: https://t.me/prize_bot/612256 ),ваша карта заблокирована. подтвердите по ссылке: https://t.me/prize_bot/612256 ),DANGEROUS,ru,high,messages_cleaned_v6.csv
Списание 243 000 прошло успешно. Отменить: http://uz-confirm.com/884331 :),списание 243 000 прошло успешно. отменить: http://uz-confirm.com/884331 :),DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? http://pay-check.net/451691 -,вход в личный кабинет с нового устройства. это не вы? http://pay-check.net/451691 -,DANGEROUS,ru,high,messages_cleaned_v6.csv
Госуслуги: Вам начислена выплата 547 000. http://pay-check.net/721097 :),госуслуги: вам начислена выплата 547 000. http://pay-check.net/721097 :),DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №5377 не прошла. Повторите: https://bit.ly/claim-209133 ?,оплата заказа №5377 не прошла. повторите: https://bit.ly/claim-209133 ?,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? https://t.me/prize_bot/628211!!,вход в личный кабинет с нового устройства. это не вы? https://t.me/prize_bot/628211!!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вы выиграли 570 000 рублей! Получите приз: https://t.me/prize_bot/55397.,вы выиграли 570 000 рублей! получите приз: https://t.me/prize_bot/55397.,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №3306 не прошла. Повторите: http://uz-confirm.com/54693!,оплата заказа №3306 не прошла. повторите: http://uz-confirm.com/54693!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: https://t.me/prize_bot/839694..,ваша карта заблокирована. подтвердите по ссылке: https://t.me/prize_bot/839694..,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? http://uz-confirm.com/652245 (,вход в личный кабинет с нового устройства. это не вы? http://uz-confirm.com/652245 (,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вы выиграли 688 000 рублей! Получите приз: https://t.me/prize_bot/646524!,вы выиграли 688 000 рублей! получите приз: https://t.me/prize_bot/646524!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: https://bit.ly/claim-301606 👍,ваша карта заблокирована. подтвердите по ссылке: https://bit.ly/claim-301606 👍,DANGEROUS,ru,high,messages_cleaned_v6.csv
Списание 658 000 прошло успешно. Отменить: http://pay-check.net/651052,списание 658 000 прошло успешно. отменить: http://pay-check.net/651052,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вы выиграли 733 000 рублей! Получите приз: http://pay-check.net/572001 ),вы выиграли 733 000 рублей! получите приз: http://pay-check.net/572001 ),DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://uz-confirm.com/470123 (,ваш аккаунт telegram будет удален через 24 часа. подтвердите http://uz-confirm.com/470123 (,DANGEROUS,ru,high,messages_cleaned_v6.csv
Инвестиции в газ! Доход от 619 000 в неделю: http://uz-confirm.com/429824 (,инвестиции в газ! доход от 619 000 в неделю: http://uz-confirm.com/429824 (,DANGEROUS,ru,high,messages_cleaned_v6.csv
Госуслуги: Вам начислена выплата 671 000. http://click-safety.uz/733688...,госуслуги: вам начислена выплата 671 000. http://click-safety.uz/733688...,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваш аккаунт Telegram будет удален через 24 часа. Подтвердите http://uz-confirm.com/310107..,ваш аккаунт telegram будет удален через 24 часа. подтвердите http://uz-confirm.com/310107..,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? https://t.me/prize_bot/59261!,вход в личный кабинет с нового устройства. это не вы? https://t.me/prize_bot/59261!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? http://click-safety.uz/690202,вход в личный кабинет с нового устройства. это не вы? http://click-safety.uz/690202,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? http://pay-check.net/626765 ),вход в личный кабинет с нового устройства. это не вы? http://pay-check.net/626765 ),DANGEROUS,ru,high,messages_cleaned_v6.csv
Инвестиции в газ! Доход от 879 000 в неделю: http://pay-check.net/589410!!,инвестиции в газ! доход от 879 000 в неделю: http://pay-check.net/589410!!,DANGEROUS,ru,high,messages_cleaned_v6.csv
Списание 225 000 прошло успешно. Отменить: http://uz-confirm.com/356330...,списание 225 000 прошло успешно. отменить: http://uz-confirm.com/356330...,DANGEROUS,ru,high,messages_cleaned_v6.csv
Инвестиции в газ! Доход от 342 000 в неделю: http://uz-confirm.com/995415...,инвестиции в газ! доход от 342 000 в неделю: http://uz-confirm.com/995415...,DANGEROUS,ru,high,messages_cleaned_v6.csv
Госуслуги: Вам начислена выплата 859 000. https://t.me/prize_bot/779485,госуслуги: вам начислена выплата 859 000. https://t.me/prize_bot/779485,DANGEROUS,ru,high,messages_cleaned_v6.csv
Оплата заказа №7955 не прошла. Повторите: http://click-safety.uz/729741 👍,оплата заказа №7955 не прошла. повторите: http://click-safety.uz/729741 👍,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваша карта заблокирована. Подтвердите по ссылке: https://t.me/prize_bot/846695 ?,ваша карта заблокирована. подтвердите по ссылке: https://t.me/prize_bot/846695 ?,DANGEROUS,ru,high,messages_cleaned_v6.csv
Вход в личный кабинет с нового устройства. Это не вы? http://click-safety.uz/368811 (,вход в личный кабинет с нового устройства. это не вы? http://click-safety.uz/368811 (,DANGEROUS,ru,high,messages_cleaned_v6.csv
Списание 488 000 прошло успешно. Отменить: http://pay-check.net/833754 OK,списание 488 000 прошло успешно. отменить: http://pay-check.net/833754 ok,DANGEROUS,ru,high,messages_cleaned_v6.csv
Инвестиции в газ! Доход от 574 000 в неделю: https://bit.ly/claim-170794.,инвестиции в газ! доход от 574 000 в неделю: https://bit.ly/claim-170794.,DANGEROUS,ru,high,messages_cleaned_v6.csv
Инвестиции в газ! Доход от 554 000 в неделю: https://t.me/prize_bot/344093,инвестиции в газ! доход от 554 000 в неделю: https://t.me/prize_bot/344093,DANGEROUS,ru,high,messages_cleaned_v6.csv
Госуслуги: Вам начислена выплата 84 000. https://t.me/prize_bot/968334..,госуслуги: вам начислена выплата 84 000. https://t.me/prize_bot/968334..,DANGEROUS,ru,high,messages_cleaned_v6.csv
Ваш пароль истекает. Обновите данные в личном кабинете: http://auth-check.top,ваш пароль истекает. обновите данные в личном кабинете: http://auth-check.top,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Служба безопасности TBC: Ваша карта ограничена. Пройдите авторизацию: http://auth-check.top,служба безопасности tbc: ваша карта ограничена. пройдите авторизацию: http://auth-check.top,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
"Внимание! Кто-то вошел в ваш аккаунт. Если это не вы, перейдите по ссылке: http://login-uz.xyz","внимание! кто-то вошел в ваш аккаунт. если это не вы, перейдите по ссылке: http://login-uz.xyz",DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Ваш пароль истекает. Обновите данные в личном кабинете: http://login-uz.xyz,ваш пароль истекает. обновите данные в личном кабинете: http://login-uz.xyz,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
"Внимание! Кто-то вошел в ваш аккаунт. Если это не вы, перейдите по ссылке: http://auth-check.top","внимание! кто-то вошел в ваш аккаунт. если это не вы, перейдите по ссылке: http://auth-check.top",DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Служба безопасности NBU: Ваша карта ограничена. Пройдите авторизацию: http://link-fix.bz,служба безопасности nbu: ваша карта ограничена. пройдите авторизацию: http://link-fix.bz,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Аккаунт Google заблокирован из-за подозрительной активности. Подтвердите вход: http://link-fix.bz,аккаунт google заблокирован из-за подозрительной активности. подтвердите вход: http://link-fix.bz,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Ваш пароль истекает. Обновите данные в личном кабинете: http://verify-secure.click???,ваш пароль истекает. обновите данные в личном кабинете: http://verify-secure.click???,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Ваш пароль истекает. Обновите данные в личном кабинете: http://link-fix.bz,ваш пароль истекает. обновите данные в личном кабинете: http://link-fix.bz,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
"Внимание! Кто-то вошел в ваш аккаунт. Если это не вы, перейдите по ссылке: http://verify-secure.click","внимание! кто-то вошел в ваш аккаунт. если это не вы, перейдите по ссылке: http://verify-secure.click",DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Аккаунт WhatsApp заблокирован из-за подозрительной активности. Подтвердите вход: http://login-uz.xyz,аккаунт whatsapp заблокирован из-за подозрительной активности. подтвердите вход: http://login-uz.xyz,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
"Внимание! Кто-то вошел в ваш аккаунт. Если это не вы, перейдите по ссылке: http://link-fix.bz","внимание! кто-то вошел в ваш аккаунт. если это не вы, перейдите по ссылке: http://link-fix.bz",DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
"Внимание! Кто-то вошел в ваш аккаунт. Елси это не вы, перейдите по ссылке: http://link-fix.bz","внимание! кто-то вошел в ваш аккаунт. елси это не вы, перейдите по ссылке: http://link-fix.bz",DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Аккаунт Apple ID заблокирован из-за подозрительной активности. Подтвердите вход: http://verify-secure.click,аккаунт apple id заблокирован из-за подозрительной активности. подтвердите вход: http://verify-secure.click,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Аккаунт Apple ID заблокирован из-за подозрительной активности. Подтвердите вход: http://auth-check.top,аккаунт apple id заблокирован из-за подозрительной активности. подтвердите вход: http://auth-check.top,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Служба безопасности UzCadr: Ваша карта ограничена. Пройдите авторизацию: http://link-fix.bz,служба безопасности uzcadr: ваша карта ограничена. пройдите авторизацию: http://link-fix.bz,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Служба безопасности UzCard: Ваша карта ограничена. Пройдите авторизацию: http://verify-secure.click,служба безопасности uzcard: ваша карта ограничена. пройдите авторизацию: http://verify-secure.click,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
"💰 Вы выиграли iPhone 15! Доставка бесплатно, оплатите только страховку: http://link-fix.bz","💰 вы выиграли iphone 15! доставка бесплатно, оплатите только страховку: http://link-fix.bz",DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Твой аккаунт Telegram взломан! Срочно перейди по ссылке чтобы не потерять данные: http://link-fix.bz???,твой аккаунт telegram взломан! срочно перейди по ссылке чтобы не потерять данные: http://link-fix.bz???,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Срочно! Ваша карта заблокирована. Лимиты превышены. Снимите блок: http://ver1fy-secure.cl1ck,срочно! ваша карта заблокирована. лимиты превышены. снимите блок: http://ver1fy-secure.cl1ck,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
"Вы выиграли iPhone 15! Доставка бесплатно, оплатите только страховку: http://login-uz.xyz","вы выиграли iphone 15! доставка бесплатно, оплатите только страховку: http://login-uz.xyz",DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Твой аккаунт Telegram взломан! Срочно перейди по ссылке чтобы не потерять данные: http://secure-entry.online,твой аккаунт telegram взломан! срочно перейди по ссылке чтобы не потерять данные: http://secure-entry.online,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
"Вы выиграли iPhone 15! Доставка бесплатно, оплатите только страховку: http://secure-entry.online","вы выиграли iphone 15! доставка бесплатно, оплатите только страховку: http://secure-entry.online",DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Вам начислена компенсация 21737 руб. Получить на карту: http://link-fix.bz,вам начислена компенсация 21737 руб. получить на карту: http://link-fix.bz,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Твой аккаунт Telegram взломан! Срочно перейди по ссылке чтобы не потерять данные: http://login-uz.xyz,твой аккаунт telegram взломан! срочно перейди по ссылке чтобы не потерять данные: http://login-uz.xyz,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
⚠️ Срочно! Ваша карта заблокирована. Лимиты превышены. Снимите блок: http://auth-check.top,⚠️ срочно! ваша карта заблокирована. лимиты превышены. снимите блок: http://auth-check.top,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Твой аккаунт Telegram взломан! Срочно перейди по ссылке чтобы не потерять данные: http://verify-secure.click,твой аккаунт telegram взломан! срочно перейди по ссылке чтобы не потерять данные: http://verify-secure.click,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Срочно! Ваша карта заблокирована. Лимиты превышены. Снимите блок: http://verify-secure.click,срочно! ваша карта заблокирована. лимиты превышены. снимите блок: http://verify-secure.click,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Вам начислена компенсация 20344 руб. Получить на карту: http://verify-secure.click,вам начислена компенсация 20344 руб. получить на карту: http://verify-secure.click,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
🎁 Вам начислена компенсация 71813 руб. Получить на карту: http://link-fix.bz,🎁 вам начислена компенсация 71813 руб. получить на карту: http://link-fix.bz,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Вам начислена компенсация 18704 руб. Получить на карту: http://verify-secure.click,вам начислена компенсация 18704 руб. получить на карту: http://verify-secure.click,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Срочно! Ваша карта заблокирована. Лимиты превышены. Снимите блок: http://login-uz.xyz,срочно! ваша карта заблокирована. лимиты превышены. снимите блок: http://login-uz.xyz,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
🚨 Срочно! Ваша карта заблокирована. Лимиты превышены. Снимите блок: http://secure-entry.online???,🚨 срочно! ваша карта заблокирована. лимиты превышены. снимите блок: http://secure-entry.online???,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Твой аккаунт Telegram взломан! Срочно перейди по ссылке чтобы не потерять данные: http://auth-check.top,твой аккаунт telegram взломан! срочно перейди по ссылке чтобы не потерять данные: http://auth-check.top,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Вам начислена компенсация 52416 руб. Получить на карту: http://login-uz.xyz,вам начислена компенсация 52416 руб. получить на карту: http://login-uz.xyz,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Вам начислена компенсация 9223 руб. Получить на карту: http://verify-secure.click,вам начислена компенсация 9223 руб. получить на карту: http://verify-secure.click,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
"Вы выиграли iPhone 15! Доставка бесплатон, оплатите только страховку: http://verify-secure.click","вы выиграли iphone 15! доставка бесплатон, оплатите только страховку: http://verify-secure.click",DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
"Вы выиграли iPhone 15! Доставка бесплатно, оплатите только страховку: http://auth-check.top","вы выиграли iphone 15! доставка бесплатно, оплатите только страховку: http://auth-check.top",DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Вам начислена компенсация 78235 руб. Получить на карту: http://login-uz.xyz,вам начислена компенсация 78235 руб. получить на карту: http://login-uz.xyz,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Вам начислена компенсация 89170 руб. Получить на карту: http://login-uz.xyz,вам начислена компенсация 89170 руб. получить на карту: http://login-uz.xyz,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Вам начислена компенсация 61898 руб. Получить на карту: http://secure-entry.online,вам начислена компенсация 61898 руб. получить на карту: http://secure-entry.online,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Срочно! Ваша карта заблокирована. Лимиты превышены. Снимите блок: http://link-fix.bz,срочно! ваша карта заблокирована. лимиты превышены. снимите блок: http://link-fix.bz,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Вам начислена компенсация 60821 руб. Получить на карту: http://login-uz.xyz,вам начислена компенсация 60821 руб. получить на карту: http://login-uz.xyz,DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
"Вы выиграли 1Ph0ne 15! Доставка бесплатно, опалтите только страховку: http://l0g1n-uz.xyz","вы выиграли 1ph0ne 15! доставка бесплатно, опалтите только страховку: http://l0g1n-uz.xyz",DANGEROUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Пополнил баланс на 8913 сум. Спасибо!,пополнил баланс на 8913 сум. спасибо!,SAFE,ru,high,master_semantic_dataset_v9_cleaned.csv
Обновите приложение до последней версии чтобы получить все уфнкции.!!!,обновите приложение до последней версии чтобы получить все уфнкции.!!!,SUSPICIOUS,ru,high,master_semantic_dataset_v9_cleaned.csv
✅ Заакз №696 передан курьеру. Ожидайте звонка.,✅ заакз №696 передан курьеру. ожидайте звонка.,SAFE,ru,high,master_semantic_dataset_v9_cleaned.csv
"Привет, как дела? У меня все хорошо.","привет, как дела? у меня все хорошо.",SAFE,ru,high,master_semantic_dataset_v9_cleaned.csv
Ваша запись на прием подтверждена. Ждем вас в 10:00.,ваша запись на прием подтверждена. ждем вас в 10:00.,SAFE,ru,high,master_semantic_dataset_v9_cleaned.csv
У вас новое сообщение в личном кабинете. Посмотрите пока не удалили.,у вас новое сообщение в личном кабинете. посмотрите пока не удалили.,SUSPICIOUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Спеши азбрать свой бонус! Акция действует до конца дня.???,спеши азбрать свой бонус! акция действует до конца дня.???,SUSPICIOUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Обновите приложение до последней версии чтобы получить все функции.,обновите приложение до последней версии чтобы получить все функции.,SUSPICIOUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Хочешь заработать? Подписывайся на наш закрытый чат по ставкам.,хочешь заработать? подписывайся на наш закрытый чат по ставкам.,SUSPICIOUS,ru,high,master_semantic_dataset_v9_cleaned.csv
Заказ №336 переда нкурьеру. Ожидайте звонка.,заказ №336 переда нкурьеру. ожидайте звонка.,SAFE,ru,high,master_semantic_dataset_v9_cleaned.csv
Заказ №972 передан курьеру. Ожидайте звонка.,заказ №972 передан курьеру. ожидайте звонка.,SAFE,ru,high,master_semantic_dataset_v9_cleaned.csv
"⚠️ Внимание! Кто-то вошел в ваш аккаунт. Если это не вы, перейдите по ссылке: http://link-fix.bz","⚠️ внимание! кто-то вошел в ваш аккаунт. если это не вы, перейдите по ссылке: http://link-fix.bz",DANGEROUS,ru,high,hardening_data_v9.csv
Ваш пароль истекает. Обновите данные в личном кабинете: http://verify-secure.click,ваш пароль истекает. обновите данные в личном кабинете: http://verify-secure.click,DANGEROUS,ru,high,hardening_data_v9.csv
"Вы выиграли iPhone 15! Доставка бесплатно, оплатите только страховку: http://link-fix.bz","вы выиграли iphone 15! доставка бесплатно, оплатите только страховку: http://link-fix.bz",DANGEROUS,ru,high,hardening_data_v9.csv
Срочно! Ваша карта заблокирована. Лимиты превышены. Снимите блок: http://auth-check.top,срочно! ваша карта заблокирована. лимиты превышены. снимите блок: http://auth-check.top,DANGEROUS,ru,high,hardening_data_v9.csv
Твой аккаунт Telegram взломан! Срочно перейди по ссылке чтобы не потерять данные: http://link-fix.bz,твой аккаунт telegram взломан! срочно перейди по ссылке чтобы не потерять данные: http://link-fix.bz,DANGEROUS,ru,high,hardening_data_v9.csv
Срочно! Ваша карта заблокирована. Лимиты превышены. Снимите блок: http://secure-entry.online,срочно! ваша карта заблокирована. лимиты превышены. снимите блок: http://secure-entry.online,DANGEROUS,ru,high,hardening_data_v9.csv
Спеши забрать свой бонус! Акция действует до конца дня.,спеши забрать свой бонус! акция действует до конца дня.,SUSPICIOUS,ru,high,hardening_data_v9.csv
Хочешь заработать? Подписывайся на наш заркытый чат по ставкам.,хочешь заработать? подписывайся на наш заркытый чат по ставкам.,SUSPICIOUS,ru,high,hardening_data_v9.csv
Обнвоите приложение до последней версии чтобы получить все функции.,обнвоите приложение до последней версии чтобы получить все функции.,SUSPICIOUS,ru,high,hardening_data_v9.csv
⚠️ Спеши забрать свой бонус! Акция дейтсвует до конца дня.,⚠️ спеши забрать свой бонус! акция дейтсвует до конца дня.,SUSPICIOUS,ru,high,hardening_data_v9.csv
