text,language,source_dataset,original_label,normalized_text
Hisobingizdan 167 000 yechildi. Bekor qilish http://click-safety.uz/165886...,en,messages_cleaned_v6.csv,scam,hisobingizdan 167 000 yechildi. bekor qilish http://click-safety.uz/165886...
MTS: Hisobingizda kutilmagan faollik. https://t.me/prize_bot/448699 OK,en,messages_cleaned_v6.csv,scam,mts: hisobingizda kutilmagan faollik. https://t.me/prize_bot/448699 ok
Hisobingizdan 225 000 yechildi. Bekor qilish https://t.me/prize_bot/742943...,en,messages_cleaned_v6.csv,scam,hisobingizdan 225 000 yechildi. bekor qilish https://t.me/prize_bot/742943...
Telegram Premium free! Botga kiring https://bit.ly/claim-532624..,en,messages_cleaned_v6.csv,scam,telegram premium free! botga kiring https://bit.ly/claim-532624..
Hisobingizdan 781 000 yechildi. Bekor qilish http://click-safety.uz/397790.,en,messages_cleaned_v6.csv,scam,hisobingizdan 781 000 yechildi. bekor qilish http://click-safety.uz/397790.
MTS: Hisobingizda kutilmagan faollik. https://bit.ly/claim-852688...,en,messages_cleaned_v6.csv,scam,mts: hisobingizda kutilmagan faollik. https://bit.ly/claim-852688...
Hisobingizdan 217 000 yechildi. Bekor qilish https://t.me/prize_bot/732671 :),en,messages_cleaned_v6.csv,scam,hisobingizdan 217 000 yechildi. bekor qilish https://t.me/prize_bot/732671 :)
Telegram Premium free! Botga kiring https://bit.ly/claim-328341 ?,en,messages_cleaned_v6.csv,scam,telegram premium free! botga kiring https://bit.ly/claim-328341 ?
MTS: Hisobingizda kutilmagan faollik. https://t.me/prize_bot/413317 (,en,messages_cleaned_v6.csv,scam,mts: hisobingizda kutilmagan faollik. https://t.me/prize_bot/413317 (
MTS: Hisobingizda kutilmagan faollik. https://bit.ly/claim-680635!,en,messages_cleaned_v6.csv,scam,mts: hisobingizda kutilmagan faollik. https://bit.ly/claim-680635!
Telegram Premium free! Botga kiring http://uz-confirm.com/448692 :),en,messages_cleaned_v6.csv,scam,telegram premium free! botga kiring http://uz-confirm.com/448692 :)
Hisobingizdan 547 000 yechildi. Bekor qilish http://uz-confirm.com/156274!!,en,messages_cleaned_v6.csv,scam,hisobingizdan 547 000 yechildi. bekor qilish http://uz-confirm.com/156274!!
Hisobingizdan 152 000 yechildi. Bekor qilish https://t.me/prize_bot/783223 -,en,messages_cleaned_v6.csv,scam,hisobingizdan 152 000 yechildi. bekor qilish https://t.me/prize_bot/783223 -
Telegram Premium free! Botga kiring http://uz-confirm.com/952949 ?,en,messages_cleaned_v6.csv,scam,telegram premium free! botga kiring http://uz-confirm.com/952949 ?
Hisobingizdan 280 000 yechildi. Bekor qilish http://pay-check.net/927148 (,en,messages_cleaned_v6.csv,scam,hisobingizdan 280 000 yechildi. bekor qilish http://pay-check.net/927148 (
Hisobingizdan 733 000 yechildi. Bekor qilish https://t.me/prize_bot/983534!,en,messages_cleaned_v6.csv,scam,hisobingizdan 733 000 yechildi. bekor qilish https://t.me/prize_bot/983534!
Hisobingizdan 273 000 yechildi. Bekor qilish https://bit.ly/claim-20381 👍,en,messages_cleaned_v6.csv,scam,hisobingizdan 273 000 yechildi. bekor qilish https://bit.ly/claim-20381 👍
MTS: Hisobingizda kutilmagan faollik. https://bit.ly/claim-600121,en,messages_cleaned_v6.csv,scam,mts: hisobingizda kutilmagan faollik. https://bit.ly/claim-600121
MTS: Hisobingizda kutilmagan faollik. https://t.me/prize_bot/226316 (,en,messages_cleaned_v6.csv,scam,mts: hisobingizda kutilmagan faollik. https://t.me/prize_bot/226316 (
Hisobingizdan 417 000 yechildi. Bekor qilish https://bit.ly/claim-976084 (,en,messages_cleaned_v6.csv,scam,hisobingizdan 417 000 yechildi. bekor qilish https://bit.ly/claim-976084 (
MTS: Hisobingizda kutilmagan faollik. http://pay-check.net/462998 ),en,messages_cleaned_v6.csv,scam,mts: hisobingizda kutilmagan faollik. http://pay-check.net/462998 )
Telegram Premium free! Botga kiring http://uz-confirm.com/213064 (,en,messages_cleaned_v6.csv,scam,telegram premium free! botga kiring http://uz-confirm.com/213064 (
Hisobingizdan 167 000 yechildi. Bekor qilish http://uz-confirm.com/740651 ?,en,messages_cleaned_v6.csv,scam,hisobingizdan 167 000 yechildi. bekor qilish http://uz-confirm.com/740651 ?
Telegram Premium free! Botga kiring http://pay-check.net/159338 :),en,messages_cleaned_v6.csv,scam,telegram premium free! botga kiring http://pay-check.net/159338 :)
MTS: Hisobingizda kutilmagan faollik. http://pay-check.net/392546 :),en,messages_cleaned_v6.csv,scam,mts: hisobingizda kutilmagan faollik. http://pay-check.net/392546 :)
Telegram Premium free! Botga kiring http://uz-confirm.com/473139!,en,messages_cleaned_v6.csv,scam,telegram premium free! botga kiring http://uz-confirm.com/473139!
Hisobingizdan 679 000 yechildi. Bekor qilish http://pay-check.net/97395..,en,messages_cleaned_v6.csv,scam,hisobingizdan 679 000 yechildi. bekor qilish http://pay-check.net/97395..
MTS: Hisobingizda kutilmagan faollik. http://click-safety.uz/205278..,en,messages_cleaned_v6.csv,scam,mts: hisobingizda kutilmagan faollik. http://click-safety.uz/205278..
Telegram Premium free! Botga kiring http://pay-check.net/514230 :),en,messages_cleaned_v6.csv,scam,telegram premium free! botga kiring http://pay-check.net/514230 :)
Hisobingizdan 514 000 yechildi. Bekor qilish https://t.me/prize_bot/120231 👍,en,messages_cleaned_v6.csv,scam,hisobingizdan 514 000 yechildi. bekor qilish https://t.me/prize_bot/120231 👍
Hisobingizdan 168 000 yechildi. Bekor qilish https://bit.ly/claim-912978 -,en,messages_cleaned_v6.csv,scam,hisobingizdan 168 000 yechildi. bekor qilish https://bit.ly/claim-912978 -
MTS: Hisobingizda kutilmagan faollik. https://t.me/prize_bot/251689!,en,messages_cleaned_v6.csv,scam,mts: hisobingizda kutilmagan faollik. https://t.me/prize_bot/251689!
Hisobingizdan 258 000 yechildi. Bekor qilish http://uz-confirm.com/692493..,en,messages_cleaned_v6.csv,scam,hisobingizdan 258 000 yechildi. bekor qilish http://uz-confirm.com/692493..
Hisobingizdan 258 000 yechildi. Bekor qilish http://pay-check.net/683114 👍,en,messages_cleaned_v6.csv,scam,hisobingizdan 258 000 yechildi. bekor qilish http://pay-check.net/683114 👍
Telegram Premium free! Botga kiring http://click-safety.uz/307299 OK,en,messages_cleaned_v6.csv,scam,telegram premium free! botga kiring http://click-safety.uz/307299 ok
Telegram Premium free! Botga kiring http://uz-confirm.com/431885 ?,en,messages_cleaned_v6.csv,scam,telegram premium free! botga kiring http://uz-confirm.com/431885 ?
Hisobingizdan 879 000 yechildi. Bekor qilish https://t.me/prize_bot/292064..,en,messages_cleaned_v6.csv,scam,hisobingizdan 879 000 yechildi. bekor qilish https://t.me/prize_bot/292064..
Hisobingizdan 168 000 yechildi. Bekor qilish http://uz-confirm.com/745356!!,en,messages_cleaned_v6.csv,scam,hisobingizdan 168 000 yechildi. bekor qilish http://uz-confirm.com/745356!!
Hisobingizdan 884 000 yechildi. Bekor qilish https://bit.ly/claim-371219 ),en,messages_cleaned_v6.csv,scam,hisobingizdan 884 000 yechildi. bekor qilish https://bit.ly/claim-371219 )
MTS: Hisobingizda kutilmagan faollik. http://pay-check.net/341915 OK,en,messages_cleaned_v6.csv,scam,mts: hisobingizda kutilmagan faollik. http://pay-check.net/341915 ok
Hisobingizdan 538 000 yechildi. Bekor qilish https://bit.ly/claim-589884.,en,messages_cleaned_v6.csv,scam,hisobingizdan 538 000 yechildi. bekor qilish https://bit.ly/claim-589884.
Telegram Premium free! Botga kiring http://uz-confirm.com/602024 -,en,messages_cleaned_v6.csv,scam,telegram premium free! botga kiring http://uz-confirm.com/602024 -
Hisobingizdan 570 000 yechildi. Bekor qilish http://click-safety.uz/761828!!,en,messages_cleaned_v6.csv,scam,hisobingizdan 570 000 yechildi. bekor qilish http://click-safety.uz/761828!!
MTS: Hisobingizda kutilmagan faollik. https://bit.ly/claim-994895...,en,messages_cleaned_v6.csv,scam,mts: hisobingizda kutilmagan faollik. https://bit.ly/claim-994895...
Telegram Premium free! Botga kiring http://uz-confirm.com/157652 :),en,messages_cleaned_v6.csv,scam,telegram premium free! botga kiring http://uz-confirm.com/157652 :)
MTS: Hisobingizda kutilmagan faollik. http://pay-check.net/209849 ?,en,messages_cleaned_v6.csv,scam,mts: hisobingizda kutilmagan faollik. http://pay-check.net/209849 ?
MTS: Hisobingizda kutilmagan faollik. https://t.me/prize_bot/627236 :),en,messages_cleaned_v6.csv,scam,mts: hisobingizda kutilmagan faollik. https://t.me/prize_bot/627236 :)
Telegram Premium free! Botga kiring http://uz-confirm.com/212646 ),en,messages_cleaned_v6.csv,scam,telegram premium free! botga kiring http://uz-confirm.com/212646 )
Hisobingizdan 457 000 yechildi. Bekor qilish http://click-safety.uz/54711..,en,messages_cleaned_v6.csv,scam,hisobingizdan 457 000 yechildi. bekor qilish http://click-safety.uz/54711..
Hisobingizdan 84 000 yechildi. Bekor qilish http://click-safety.uz/341845.,en,messages_cleaned_v6.csv,scam,hisobingizdan 84 000 yechildi. bekor qilish http://click-safety.uz/341845.
MTS: Hisobingizda kutilmagan faollik. https://bit.ly/claim-77134 -,en,messages_cleaned_v6.csv,scam,mts: hisobingizda kutilmagan faollik. https://bit.ly/claim-77134 -
Telegram Premium free! Botga kiring http://pay-check.net/864194 ?,en,messages_cleaned_v6.csv,scam,telegram premium free! botga kiring http://pay-check.net/864194 ?
Hisobingizdan 459 000 yechildi. Bekor qilish http://click-safety.uz/450418.,en,messages_cleaned_v6.csv,scam,hisobingizdan 459 000 yechildi. bekor qilish http://click-safety.uz/450418.
MTS: Hisobingizda kutilmagan faollik. http://pay-check.net/397377 ),en,messages_cleaned_v6.csv,scam,mts: hisobingizda kutilmagan faollik. http://pay-check.net/397377 )
Hisobingizdan 225 000 yechildi. Bekor qilish https://t.me/prize_bot/859639..,en,messages_cleaned_v6.csv,scam,hisobingizdan 225 000 yechildi. bekor qilish https://t.me/prize_bot/859639..
Telegram Premium free! Botga kiring http://click-safety.uz/960231 👍,en,messages_cleaned_v6.csv,scam,telegram premium free! botga kiring http://click-safety.uz/960231 👍
Hisobingizdan 884 000 yechildi. Bekor qilish https://t.me/prize_bot/517918 ),en,messages_cleaned_v6.csv,scam,hisobingizdan 884 000 yechildi. bekor qilish https://t.me/prize_bot/517918 )
Telegram Premium free! Botga kiring http://uz-confirm.com/983367!,en,messages_cleaned_v6.csv,scam,telegram premium free! botga kiring http://uz-confirm.com/983367!
Telegram Premium free! Botga kiring http://click-safety.uz/441467..,en,messages_cleaned_v6.csv,scam,telegram premium free! botga kiring http://click-safety.uz/441467..
Hisobingizdan 779 000 yechildi. Bekor qilish http://pay-check.net/565480,en,messages_cleaned_v6.csv,scam,hisobingizdan 779 000 yechildi. bekor qilish http://pay-check.net/565480
Hisobingizdan 273 000 yechildi. Bekor qilish http://pay-check.net/528506!,en,messages_cleaned_v6.csv,scam,hisobingizdan 273 000 yechildi. bekor qilish http://pay-check.net/528506!
Hisobingizdan 816 000 yechildi. Bekor qilish https://bit.ly/claim-734906 (,en,messages_cleaned_v6.csv,scam,hisobingizdan 816 000 yechildi. bekor qilish https://bit.ly/claim-734906 (
Hisobingizdan 450 000 yechildi. Bekor qilish https://t.me/prize_bot/983937 ?,en,messages_cleaned_v6.csv,scam,hisobingizdan 450 000 yechildi. bekor qilish https://t.me/prize_bot/983937 ?
MTS: Hisobingizda kutilmagan faollik. https://t.me/prize_bot/637069 :),en,messages_cleaned_v6.csv,scam,mts: hisobingizda kutilmagan faollik. https://t.me/prize_bot/637069 :)
Telegram Premium free! Botga kiring https://t.me/prize_bot/911420 ),en,messages_cleaned_v6.csv,scam,telegram premium free! botga kiring https://t.me/prize_bot/911420 )
MTS: Hisobingizda kutilmagan faollik. https://bit.ly/claim-693766 ?,en,messages_cleaned_v6.csv,scam,mts: hisobingizda kutilmagan faollik. https://bit.ly/claim-693766 ?
Sizga 619 000 som perevod keldi. Podtverdite po ssilke: http://pay-check.net/609715 ),en,messages_cleaned_v6.csv,scam,sizga 619 000 som perevod keldi. podtverdite po ssilke: http://pay-check.net/609715 )
Your account is blocked! Podtverdite svoyu lichnost: http://uz-confirm.com/961771..,en,messages_cleaned_v6.csv,scam,your account is blocked! podtverdite svoyu lichnost: http://uz-confirm.com/961771..
U vas noviy yutuq! 152 000 yutib oldingiz. Claim your prize: http://uz-confirm.com/341840..,en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 152 000 yutib oldingiz. claim your prize: http://uz-confirm.com/341840..
U vas noviy yutuq! 488 000 yutib oldingiz. Claim your prize: https://bit.ly/claim-743926 (,en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 488 000 yutib oldingiz. claim your prize: https://bit.ly/claim-743926 (
U vas noviy yutuq! 152 000 yutib oldingiz. Claim your prize: https://bit.ly/claim-829835,en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 152 000 yutib oldingiz. claim your prize: https://bit.ly/claim-829835
Your account is blocked! Podtverdite svoyu lichnost: http://pay-check.net/361528 :),en,messages_cleaned_v6.csv,scam,your account is blocked! podtverdite svoyu lichnost: http://pay-check.net/361528 :)
Your account is blocked! Podtverdite svoyu lichnost: https://t.me/prize_bot/309437!!,en,messages_cleaned_v6.csv,scam,your account is blocked! podtverdite svoyu lichnost: https://t.me/prize_bot/309437!!
U vas noviy yutuq! 658 000 yutib oldingiz. Claim your prize: http://uz-confirm.com/740292 👍,en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 658 000 yutib oldingiz. claim your prize: http://uz-confirm.com/740292 👍
Your account is blocked! Podtverdite svoyu lichnost: http://uz-confirm.com/515919!!,en,messages_cleaned_v6.csv,scam,your account is blocked! podtverdite svoyu lichnost: http://uz-confirm.com/515919!!
Sizga 90 000 som perevod keldi. Podtverdite po ssilke: https://bit.ly/claim-604526!!,en,messages_cleaned_v6.csv,scam,sizga 90 000 som perevod keldi. podtverdite po ssilke: https://bit.ly/claim-604526!!
U vas noviy yutuq! 457 000 yutib oldingiz. Claim your prize: https://bit.ly/claim-558513 ),en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 457 000 yutib oldingiz. claim your prize: https://bit.ly/claim-558513 )
Sizga 558 000 som perevod keldi. Podtverdite po ssilke: https://bit.ly/claim-241898!!,en,messages_cleaned_v6.csv,scam,sizga 558 000 som perevod keldi. podtverdite po ssilke: https://bit.ly/claim-241898!!
Sizga 357 000 som perevod keldi. Podtverdite po ssilke: https://t.me/prize_bot/803984,en,messages_cleaned_v6.csv,scam,sizga 357 000 som perevod keldi. podtverdite po ssilke: https://t.me/prize_bot/803984
U vas noviy yutuq! 781 000 yutib oldingiz. Claim your prize: http://uz-confirm.com/815626 ?,en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 781 000 yutib oldingiz. claim your prize: http://uz-confirm.com/815626 ?
Sizga 733 000 som perevod keldi. Podtverdite po ssilke: https://bit.ly/claim-92500,en,messages_cleaned_v6.csv,scam,sizga 733 000 som perevod keldi. podtverdite po ssilke: https://bit.ly/claim-92500
U vas noviy yutuq! 258 000 yutib oldingiz. Claim your prize: http://click-safety.uz/287674 -,en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 258 000 yutib oldingiz. claim your prize: http://click-safety.uz/287674 -
Your account is blocked! Podtverdite svoyu lichnost: http://uz-confirm.com/65868 👍,en,messages_cleaned_v6.csv,scam,your account is blocked! podtverdite svoyu lichnost: http://uz-confirm.com/65868 👍
Sizga 94 000 som perevod keldi. Podtverdite po ssilke: http://pay-check.net/594797 :),en,messages_cleaned_v6.csv,scam,sizga 94 000 som perevod keldi. podtverdite po ssilke: http://pay-check.net/594797 :)
Sizga 568 000 som perevod keldi. Podtverdite po ssilke: http://pay-check.net/815270 ),en,messages_cleaned_v6.csv,scam,sizga 568 000 som perevod keldi. podtverdite po ssilke: http://pay-check.net/815270 )
U vas noviy yutuq! 859 000 yutib oldingiz. Claim your prize: http://uz-confirm.com/708201!!,en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 859 000 yutib oldingiz. claim your prize: http://uz-confirm.com/708201!!
Your account is blocked! Podtverdite svoyu lichnost: https://t.me/prize_bot/942267 ?,en,messages_cleaned_v6.csv,scam,your account is blocked! podtverdite svoyu lichnost: https://t.me/prize_bot/942267 ?
U vas noviy yutuq! 342 000 yutib oldingiz. Claim your prize: https://t.me/prize_bot/190991 ),en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 342 000 yutib oldingiz. claim your prize: https://t.me/prize_bot/190991 )
Your account is blocked! Podtverdite svoyu lichnost: https://bit.ly/claim-579317 -,en,messages_cleaned_v6.csv,scam,your account is blocked! podtverdite svoyu lichnost: https://bit.ly/claim-579317 -
Your account is blocked! Podtverdite svoyu lichnost: https://bit.ly/claim-443345..,en,messages_cleaned_v6.csv,scam,your account is blocked! podtverdite svoyu lichnost: https://bit.ly/claim-443345..
Sizga 630 000 som perevod keldi. Podtverdite po ssilke: http://uz-confirm.com/784410 -,en,messages_cleaned_v6.csv,scam,sizga 630 000 som perevod keldi. podtverdite po ssilke: http://uz-confirm.com/784410 -
U vas noviy yutuq! 754 000 yutib oldingiz. Claim your prize: http://uz-confirm.com/831888 -,en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 754 000 yutib oldingiz. claim your prize: http://uz-confirm.com/831888 -
U vas noviy yutuq! 338 000 yutib oldingiz. Claim your prize: http://click-safety.uz/638727 ?,en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 338 000 yutib oldingiz. claim your prize: http://click-safety.uz/638727 ?
U vas noviy yutuq! 310 000 yutib oldingiz. Claim your prize: https://bit.ly/claim-868217 👍,en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 310 000 yutib oldingiz. claim your prize: https://bit.ly/claim-868217 👍
Your account is blocked! Podtverdite svoyu lichnost: http://click-safety.uz/807945 -,en,messages_cleaned_v6.csv,scam,your account is blocked! podtverdite svoyu lichnost: http://click-safety.uz/807945 -
U vas noviy yutuq! 258 000 yutib oldingiz. Claim your prize: https://t.me/prize_bot/767221 ),en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 258 000 yutib oldingiz. claim your prize: https://t.me/prize_bot/767221 )
U vas noviy yutuq! 779 000 yutib oldingiz. Claim your prize: https://t.me/prize_bot/349525,en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 779 000 yutib oldingiz. claim your prize: https://t.me/prize_bot/349525
Sizga 754 000 som perevod keldi. Podtverdite po ssilke: http://uz-confirm.com/136714...,en,messages_cleaned_v6.csv,scam,sizga 754 000 som perevod keldi. podtverdite po ssilke: http://uz-confirm.com/136714...
Your account is blocked! Podtverdite svoyu lichnost: http://click-safety.uz/502441 ?,en,messages_cleaned_v6.csv,scam,your account is blocked! podtverdite svoyu lichnost: http://click-safety.uz/502441 ?
U vas noviy yutuq! 217 000 yutib oldingiz. Claim your prize: http://uz-confirm.com/886680 👍,en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 217 000 yutib oldingiz. claim your prize: http://uz-confirm.com/886680 👍
Your account is blocked! Podtverdite svoyu lichnost: http://click-safety.uz/409997...,en,messages_cleaned_v6.csv,scam,your account is blocked! podtverdite svoyu lichnost: http://click-safety.uz/409997...
U vas noviy yutuq! 546 000 yutib oldingiz. Claim your prize: https://t.me/prize_bot/246954 ?,en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 546 000 yutib oldingiz. claim your prize: https://t.me/prize_bot/246954 ?
U vas noviy yutuq! 511 000 yutib oldingiz. Claim your prize: https://bit.ly/claim-367036 (,en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 511 000 yutib oldingiz. claim your prize: https://bit.ly/claim-367036 (
Your account is blocked! Podtverdite svoyu lichnost: http://uz-confirm.com/408974!,en,messages_cleaned_v6.csv,scam,your account is blocked! podtverdite svoyu lichnost: http://uz-confirm.com/408974!
Your account is blocked! Podtverdite svoyu lichnost: http://uz-confirm.com/742102.,en,messages_cleaned_v6.csv,scam,your account is blocked! podtverdite svoyu lichnost: http://uz-confirm.com/742102.
Your account is blocked! Podtverdite svoyu lichnost: http://click-safety.uz/716105 -,en,messages_cleaned_v6.csv,scam,your account is blocked! podtverdite svoyu lichnost: http://click-safety.uz/716105 -
Sizga 377 000 som perevod keldi. Podtverdite po ssilke: https://bit.ly/claim-549905 (,en,messages_cleaned_v6.csv,scam,sizga 377 000 som perevod keldi. podtverdite po ssilke: https://bit.ly/claim-549905 (
Sizga 778 000 som perevod keldi. Podtverdite po ssilke: http://click-safety.uz/474909!,en,messages_cleaned_v6.csv,scam,sizga 778 000 som perevod keldi. podtverdite po ssilke: http://click-safety.uz/474909!
Your account is blocked! Podtverdite svoyu lichnost: https://t.me/prize_bot/753410,en,messages_cleaned_v6.csv,scam,your account is blocked! podtverdite svoyu lichnost: https://t.me/prize_bot/753410
U vas noviy yutuq! 547 000 yutib oldingiz. Claim your prize: http://click-safety.uz/670559...,en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 547 000 yutib oldingiz. claim your prize: http://click-safety.uz/670559...
Sizga 286 000 som perevod keldi. Podtverdite po ssilke: http://pay-check.net/256480.,en,messages_cleaned_v6.csv,scam,sizga 286 000 som perevod keldi. podtverdite po ssilke: http://pay-check.net/256480.
U vas noviy yutuq! 289 000 yutib oldingiz. Claim your prize: http://click-safety.uz/959763 -,en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 289 000 yutib oldingiz. claim your prize: http://click-safety.uz/959763 -
Your account is blocked! Podtverdite svoyu lichnost: https://bit.ly/claim-796867!,en,messages_cleaned_v6.csv,scam,your account is blocked! podtverdite svoyu lichnost: https://bit.ly/claim-796867!
U vas noviy yutuq! 258 000 yutib oldingiz. Claim your prize: http://click-safety.uz/174318 ),en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 258 000 yutib oldingiz. claim your prize: http://click-safety.uz/174318 )
Your account is blocked! Podtverdite svoyu lichnost: https://bit.ly/claim-87161!,en,messages_cleaned_v6.csv,scam,your account is blocked! podtverdite svoyu lichnost: https://bit.ly/claim-87161!
Sizga 103 000 som perevod keldi. Podtverdite po ssilke: http://pay-check.net/614299!,en,messages_cleaned_v6.csv,scam,sizga 103 000 som perevod keldi. podtverdite po ssilke: http://pay-check.net/614299!
U vas noviy yutuq! 383 000 yutib oldingiz. Claim your prize: https://t.me/prize_bot/34973 -,en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 383 000 yutib oldingiz. claim your prize: https://t.me/prize_bot/34973 -
Sizga 406 000 som perevod keldi. Podtverdite po ssilke: https://bit.ly/claim-57686 👍,en,messages_cleaned_v6.csv,scam,sizga 406 000 som perevod keldi. podtverdite po ssilke: https://bit.ly/claim-57686 👍
Sizga 568 000 som perevod keldi. Podtverdite po ssilke: https://bit.ly/claim-367805...,en,messages_cleaned_v6.csv,scam,sizga 568 000 som perevod keldi. podtverdite po ssilke: https://bit.ly/claim-367805...
Your account is blocked! Podtverdite svoyu lichnost: http://uz-confirm.com/823342,en,messages_cleaned_v6.csv,scam,your account is blocked! podtverdite svoyu lichnost: http://uz-confirm.com/823342
U vas noviy yutuq! 359 000 yutib oldingiz. Claim your prize: https://bit.ly/claim-515922 ?,en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 359 000 yutib oldingiz. claim your prize: https://bit.ly/claim-515922 ?
Sizga 725 000 som perevod keldi. Podtverdite po ssilke: http://uz-confirm.com/538100!,en,messages_cleaned_v6.csv,scam,sizga 725 000 som perevod keldi. podtverdite po ssilke: http://uz-confirm.com/538100!
Sizga 359 000 som perevod keldi. Podtverdite po ssilke: http://pay-check.net/335014 👍,en,messages_cleaned_v6.csv,scam,sizga 359 000 som perevod keldi. podtverdite po ssilke: http://pay-check.net/335014 👍
Sizga 217 000 som perevod keldi. Podtverdite po ssilke: https://bit.ly/claim-131192 -,en,messages_cleaned_v6.csv,scam,sizga 217 000 som perevod keldi. podtverdite po ssilke: https://bit.ly/claim-131192 -
Your account is blocked! Podtverdite svoyu lichnost: http://uz-confirm.com/700312..,en,messages_cleaned_v6.csv,scam,your account is blocked! podtverdite svoyu lichnost: http://uz-confirm.com/700312..
Your account is blocked! Podtverdite svoyu lichnost: http://uz-confirm.com/246536 :),en,messages_cleaned_v6.csv,scam,your account is blocked! podtverdite svoyu lichnost: http://uz-confirm.com/246536 :)
Sizga 778 000 som perevod keldi. Podtverdite po ssilke: http://pay-check.net/932757 👍,en,messages_cleaned_v6.csv,scam,sizga 778 000 som perevod keldi. podtverdite po ssilke: http://pay-check.net/932757 👍
U vas noviy yutuq! 286 000 yutib oldingiz. Claim your prize: http://uz-confirm.com/28620 -,en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 286 000 yutib oldingiz. claim your prize: http://uz-confirm.com/28620 -
Sizga 494 000 som perevod keldi. Podtverdite po ssilke: https://bit.ly/claim-802308 -,en,messages_cleaned_v6.csv,scam,sizga 494 000 som perevod keldi. podtverdite po ssilke: https://bit.ly/claim-802308 -
Sizga 619 000 som perevod keldi. Podtverdite po ssilke: http://click-safety.uz/410268.,en,messages_cleaned_v6.csv,scam,sizga 619 000 som perevod keldi. podtverdite po ssilke: http://click-safety.uz/410268.
U vas noviy yutuq! 671 000 yutib oldingiz. Claim your prize: http://click-safety.uz/899347 ),en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 671 000 yutib oldingiz. claim your prize: http://click-safety.uz/899347 )
U vas noviy yutuq! 859 000 yutib oldingiz. Claim your prize: https://t.me/prize_bot/350019!!,en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 859 000 yutib oldingiz. claim your prize: https://t.me/prize_bot/350019!!
U vas noviy yutuq! 386 000 yutib oldingiz. Claim your prize: https://bit.ly/claim-452140 ),en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 386 000 yutib oldingiz. claim your prize: https://bit.ly/claim-452140 )
Sizga 554 000 som perevod keldi. Podtverdite po ssilke: http://click-safety.uz/613388 ),en,messages_cleaned_v6.csv,scam,sizga 554 000 som perevod keldi. podtverdite po ssilke: http://click-safety.uz/613388 )
U vas noviy yutuq! 862 000 yutib oldingiz. Claim your prize: https://t.me/prize_bot/877472 (,en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 862 000 yutib oldingiz. claim your prize: https://t.me/prize_bot/877472 (
U vas noviy yutuq! 90 000 yutib oldingiz. Claim your prize: http://pay-check.net/704359 -,en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 90 000 yutib oldingiz. claim your prize: http://pay-check.net/704359 -
U vas noviy yutuq! 879 000 yutib oldingiz. Claim your prize: https://bit.ly/claim-764664 👍,en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 879 000 yutib oldingiz. claim your prize: https://bit.ly/claim-764664 👍
Sizga 381 000 som perevod keldi. Podtverdite po ssilke: http://uz-confirm.com/650112.,en,messages_cleaned_v6.csv,scam,sizga 381 000 som perevod keldi. podtverdite po ssilke: http://uz-confirm.com/650112.
Your account is blocked! Podtverdite svoyu lichnost: http://uz-confirm.com/208772 :),en,messages_cleaned_v6.csv,scam,your account is blocked! podtverdite svoyu lichnost: http://uz-confirm.com/208772 :)
U vas noviy yutuq! 383 000 yutib oldingiz. Claim your prize: http://click-safety.uz/615744 :),en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 383 000 yutib oldingiz. claim your prize: http://click-safety.uz/615744 :)
Your account is blocked! Podtverdite svoyu lichnost: https://t.me/prize_bot/763138 (,en,messages_cleaned_v6.csv,scam,your account is blocked! podtverdite svoyu lichnost: https://t.me/prize_bot/763138 (
U vas noviy yutuq! 339 000 yutib oldingiz. Claim your prize: https://bit.ly/claim-428061 👍,en,messages_cleaned_v6.csv,scam,u vas noviy yutuq! 339 000 yutib oldingiz. claim your prize: https://bit.ly/claim-428061 👍
