text,risk_label,intent_label,tags,language,source,clean_text
Вы выиграли 879 000 рублей! Получите приз: https://bit.ly/claim-874110!,SUSPICIOUS,UNKNOWN,,ru,telegram,вы выиграли 879 000 рублей получите приз: https://bit.ly/claim 874110
Siz tanlandingiz! http://winner.site,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,siz tanlandingiz http://winner.site
"Davlat tomonidan 2400,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://t.me/premium_uz_bot?ref=8391529",SUSPICIOUS,UNKNOWN,,en,sms,davlat tomonidan 2400 000 so m kompensatsiya ajratildi. havola orqali tekshiring: https://t.me/premium_uz_bot ref 8391529
Your bill at 3 is Ã¥Â£33.65 so thats not bad!,SAFE,UNKNOWN,,en,sms,your bill at 3 is ã â 33.65 so thats not bad
Siva is in hostel aha:-.,SAFE,UNKNOWN,,en,sms,siva is in hostel aha: .
Госуслуги: Вам начислена выплата 488 000. https://bit.ly/claim-231594 OK,SUSPICIOUS,UNKNOWN,,ru,sms,госуслуги: вам начислена выплата 488 000. https://bit.ly/claim 231594 ok
Bugungi majlis 19:30 ga surildi..,SAFE,UNKNOWN,,en,sms,bugungi majlis 19:30 ga surildi..
Click payment failed. Tasdiqlash uchun linkga o'ting: https://t.me/prize_bot/847169,SUSPICIOUS,UNKNOWN,,uz,sms,click payment failed. tasdiqlash uchun linkga o ting: https://t.me/prize_bot/847169
Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW,SUSPICIOUS,UNKNOWN,,en,sms,do you want a new video phone 600 anytime any network mins 400 inclusive video calls and downloads 5 per week free deltomorrow call 08002888812 or reply now
Kechikaman biroz 16:30 da boraman. :),SAFE,UNKNOWN,,uz,sms,kechikaman biroz 16:30 da boraman. :
Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.,SAFE,UNKNOWN,,en,sms,yes. they replied my mail. i m going to the management office later. plus will in to bank later also.or on wednesday.
Sizning Xalq Banki kartangiz orqali shubhali tranzaksiya amalga oshirildi. Bekor qilish uchun bosing: http://tasdiq-bank.uz/sms?id=39,SUSPICIOUS,UNKNOWN,,en,sms,sizning xalq banki karta ngiz orqali shubhali tranzaksiya amalga oshirildi. bekor qilish uchun bosing: http://tasdiq bank.uz/sms id 39
"Menga 1460,000 so'm tashlab tura olasanmi? tezroq",SAFE,UNKNOWN,,en,sms,menga 1460 000 so m tashlab tura olasanmi tezroq
Click: O'tkazma bajarildi,SAFE,INFO,"bank,transaction_notice",uz,seed,click: o tkazma bajarildi
"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!",SAFE,UNKNOWN,,en,sms,dear regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo happy bakrid
"NBU: Hisobingizdan 1750,000 so'm yechib olindi! Bekor qilish: http://pochta-uz.com/track=2736729",SUSPICIOUS,UNKNOWN,,uz,telegram,nbu: hisobingizdan 1750 000 so m yechib olindi bekor qilish: http://pochta uz.com/track 2736729
Yutuq sohibi bo'ldingiz! 54 000 so'm yutdingiz. http://pay-check.net/499878.,SUSPICIOUS,UNKNOWN,prize_bait,uz,sms,yutuq sohibi bo ldingiz 54 000 so m yutdingiz. http://pay check.net/499878.
"Yangi qurilmadan (Redmi Note, Samarkand) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: https://profil-tasdiq.com/sms?id=18",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan redmi note samarkand hisobingizga kirish aniqlandi. xavfsizlik uchun tasdiqlash talab qilinadi: https://profil tasdiq.com/sms id 18
"NBU: Hisobingizdan 3340,000 so'm yechib olindi! Bekor qilish: http://pochta-uz.com/track=4231903",SUSPICIOUS,UNKNOWN,,uz,telegram,nbu: hisobingizdan 3340 000 so m yechib olindi bekor qilish: http://pochta uz.com/track 4231903
"Yangi qurilmadan (iPhone 13, Tashkent) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: https://profil-tasdiq.com/sms?id=0",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan iphone 13 tashkent hisobingizga kirish aniqlandi. xavfsizlik uchun tasdiqlash talab qilinadi: https://profil tasdiq.com/sms id 0
"Hurmatli mijoz, SQB kartangizda shubhali tranzaksiya aniqlangan. Parolni yangilash uchun bosing: https://xavfsizlik-bot.uz",SUSPICIOUS,UNKNOWN,,en,sms,hurmatli mijoz sqb karta ngizda shubhali tranzaksiya aniqlangan. parol ni yangilash uchun bosing: https://xavfsizlik bot.uz
Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?,SAFE,UNKNOWN,,en,sms,sounds like there could be a lot of time spent in that chastity device boy ... grins ... or take your beatings like a good dog. going to lounge in a nice long bath now
Hisobingizdan 3200000 so'm yechib olindi (Kod: 430). Agar bu siz bo'lmasangiz darhol tasdiqlang: bit.ly/refund-uz/16,SUSPICIOUS,UNKNOWN,,uz,sms,hisobingizdan 3200000 so m yechib olindi kod : 430 . agar bu siz bo lmasangiz darhol tasdiqlang: bit.ly/refund uz/16
Sizga 725 000 som perevod keldi. Podtverdite po ssilke: http://uz-confirm.com/538100!,SUSPICIOUS,UNKNOWN,,en,sms,sizga 725 000 som perevod keldi. podtverdite po ssilke: http://uz confirm.com/538100
Dai  &lt;#&gt;  naal eruku.,SAFE,UNKNOWN,,en,sms,dai lt gt naal eruku.
Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.,SAFE,UNKNOWN,,en,sms,hi there. we have now moved in2 our pub . would be great 2 c u if u cud come up.
"Kriptovalyuta sarmoya qilib kuniga 3140,000 so'm toping: https://click-auth.uz/code=9368421",SUSPICIOUS,UNKNOWN,,en,sms,kriptovalyuta sarmoya qilib kuniga 3140 000 so m toping: https://click auth.uz/ code 9368421
Apelsin to'lovi amalga oshmadi. Hisobni tasdiqlash uchun kirish talab qilinadi: https://click-auth.uz,SUSPICIOUS,UNKNOWN,,uz,sms,apelsin to lovi amalga oshmadi. hisobni tasdiqlash uchun kirish talab qilinadi: https://click auth.uz
"Kriptovalyuta sarmoya qilib kuniga 2950,000 so'm toping: https://uz-yutuq.com/p=8811408",SUSPICIOUS,UNKNOWN,,en,telegram,kriptovalyuta sarmoya qilib kuniga 2950 000 so m toping: https://uz yutuq.com/p 8811408
Crazy ar he's married. Ü like gd looking guys not me. My frens like say he's korean leona's fave but i dun thk he is. Aft some thinking mayb most prob i'll go.,SAFE,UNKNOWN,,en,sms,crazy ar he s married. ü like gd looking guys not me. my frens like say he s korean leona s fave but i dun thk he is. aft some thinking mayb most prob i ll go.
K.then any other special?,SAFE,UNKNOWN,,en,sms,k.then any other special
Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,SUSPICIOUS,UNKNOWN,,en,sms,great new offer double mins double txt on best orange tariffs and get latest camera phones 4 free call mobileupd8 free on 08000839402 now or 2stoptxt t cs
"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate.",SUSPICIOUS,UNKNOWN,prize_bait,en,sms,congratulations thanks to a good friend u have won the 2 000 xmas prize. 2 claim is easy just call 08718726971 now only 10p per minute. bt national rate.
"Kriptovalyuta sarmoya qilib kuniga 850,000 so'm toping: https://click-auth.uz/code=9279890",SUSPICIOUS,UNKNOWN,,en,telegram,kriptovalyuta sarmoya qilib kuniga 850 000 so m toping: https://click auth.uz/ code 9279890
"HEY KATE, HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX.",SAFE,UNKNOWN,,en,sms,hey kate hope ur ok... will give u a buz wedlunch. go outsomewhere 4 adrink in town..cud go 2watershd 4 a bit ppl fromwrk will bthere. love petexxx.
Aiya we discuss later lar... Pick ü up at 4 is it?,SAFE,UNKNOWN,,en,sms,aiya we discuss later lar... pick ü up at 4 is it
Yutuq sohibi bo'ldingiz! 273 000 so'm yutdingiz. https://t.me/prize_bot/309794!!,SUSPICIOUS,UNKNOWN,prize_bait,uz,telegram,yutuq sohibi bo ldingiz 273 000 so m yutdingiz. https://t.me/prize_bot/309794 multi_excl
Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2,SUSPICIOUS,UNKNOWN,,en,sms,dear voucher holder 2 claim your 1st class airport lounge passes when using your holiday voucher call 08704439680. when booking quote 1st class x 2
As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP,SUSPICIOUS,REQUEST,prize_bait,en,sms,as one of our registered subscribers u can enter the draw 4 a 100 g.b. gift voucher by replying with enter. to unsubscribe text stop
I come n pick Ã_ up... Come out immediately aft ur lesson...,SAFE,UNKNOWN,,en,sms,i come n pick ã _ up... come out immediately aft ur lesson...
"Davlat tomonidan 2360,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://t.me/premium_uz_bot?ref=6074685",SUSPICIOUS,UNKNOWN,,en,telegram,davlat tomonidan 2360 000 so m kompensatsiya ajratildi. havola orqali tekshiring: https://t.me/premium_uz_bot ref 6074685
"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply",SUSPICIOUS,UNKNOWN,,en,sms,free message: jamster get the crazy frog sound now for poly text mad1 for real text mad2 to 88888. 6 crazy sounds for just 3 gbp/week 16 only t c s apply
"Yangi qurilmadan (MacBook, Samarkand) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: bit.ly/xavf-uz?id=23",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan macbook samarkand hisobingizga kirish aniqlandi. xavfsizlik uchun tasdiqlash talab qilinadi: bit.ly/xavf uz id 23
"What's up bruv, hope you had a great break. Do have a rewarding semester.",SAFE,UNKNOWN,,en,sms,what s up bruv hope you had a great break. do have a rewarding semester.
"Davlat tomonidan 4090,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://uz-yutuq.com/p=732080",SUSPICIOUS,UNKNOWN,,en,telegram,davlat tomonidan 4090 000 so m kompensatsiya ajratildi. havola orqali tekshiring: https://uz yutuq.com/p 732080
"Alright if you're sure, let me know when you're leaving",SAFE,UNKNOWN,,en,sms,alright if you re sure let me know when you re leaving
Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.,SAFE,UNKNOWN,,en,sms,mark works tomorrow. he gets out at 5. his work is by your house so he can meet u afterwards.
Оплата заказа №4834 не прошла. Повторите: https://bit.ly/claim-616610...,SUSPICIOUS,UNKNOWN,,ru,telegram,оплата заказа 4834 не прошла. повторите: https://bit.ly/claim 616610...
"Sizga 180,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://t.me/premium_uz_bot?ref=6864625",SUSPICIOUS,UNKNOWN,,en,telegram,sizga 180 000 so m pul o tkazmasi keldi. qabul qilish uchun linkni bosing: https://t.me/premium_uz_bot ref 6864625
"Sizga 2990,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://18plus-video.apk/q=8260735",SUSPICIOUS,UNKNOWN,,en,telegram,sizga 2990 000 so m pul o tkazmasi keldi. qabul qilish uchun linkni bosing: http://18plus video .apk /q 8260735
"I get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?",SAFE,UNKNOWN,,en,sms,i get out of class in bsn in like lt gt minutes you know where advising is
FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,SUSPICIOUS,UNKNOWN,,en,sms,freemsg hi baby wow just got a new cam moby. wanna c a hot pic or fancy a chat im w8in 4utxt / rply chat to 82242 hlp 08712317606 msg150p 2rcv
Do u noe how 2 send files between 2 computers?,SAFE,UNKNOWN,,en,sms,do u noe how 2 send files between 2 computers
I will once i get home,SAFE,UNKNOWN,,en,sms,i will once i get home
U vas noviy yutuq! 152 000 yutib oldingiz. Claim your prize: http://uz-confirm.com/341840..,SUSPICIOUS,UNKNOWN,prize_bait,uz,telegram,u vas noviy yutuq 152 000 yutib oldingiz. claim your prize: http://uz confirm.com/341840..
"Sizga 2420,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://18plus-video.apk/q=7551228",SUSPICIOUS,UNKNOWN,,en,telegram,sizga 2420 000 so m pul o tkazmasi keldi. qabul qilish uchun linkni bosing: http://18plus video .apk /q 7551228
Bugungi majlis 18:00 ga surildi.,SAFE,UNKNOWN,,en,sms,bugungi majlis 18:00 ga surildi.
DavlatXizmatlari: Xavfsizlik tizimi yangilandi. Profilingizni himoyalash uchun qayta verifikatsiyadan o'ting: https://uzum-tasdiq.uz/35,SUSPICIOUS,UNKNOWN,,en,sms,davlatxizmatlari: xavfsizlik tizimi yangilandi. profilingizni himoyalash uchun qayta verifikatsiyadan o ting: https://uzum tasdiq.uz/35
Оплата заказа №3306 не прошла. Повторите: http://pay-check.net/145053 ),SUSPICIOUS,UNKNOWN,,ru,telegram,оплата заказа 3306 не прошла. повторите: http://pay check.net/145053
No objection. My bf not coming.,SAFE,UNKNOWN,,en,sms,no objection. my bf not coming.
"Sizga 1000,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://click-auth.uz/code=5486599",SUSPICIOUS,UNKNOWN,,en,sms,sizga 1000 000 so m pul o tkazmasi keldi. qabul qilish uchun linkni bosing: https://click auth.uz/ code 5486599
"Приветик, Могу предложить кое-что интересное. Можешь написать — расскажу подробнее",SUSPICIOUS,UNKNOWN,,ru,telegram,приветик могу предложить кое что интересное. можешь написать расскажу подробнее
Ищем активных людей для стабильного дохода! Заработок от 250 долларов в неделю. Осталось 4 свободных места. Возраст от 20 лет. Пишите в личку для подробностей!,SUSPICIOUS,UNKNOWN,,ru,telegram,ищем активных людей для стабильного дохода заработок от 250 долларов в неделю. осталось 4 свободных места. возраст от 20 лет. пишите в личку для подробностей
Yutuq sohibi bo'ldingiz! 339 000 so'm yutdingiz. http://pay-check.net/180141.,SUSPICIOUS,UNKNOWN,prize_bait,uz,telegram,yutuq sohibi bo ldingiz 339 000 so m yutdingiz. http://pay check.net/180141.
Happy valentines day I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st...,SAFE,UNKNOWN,,en,sms,happy valentines day i know its early but i have hundreds of handsomes and beauties to wish. so i thought to finish off aunties and uncles 1st...
"Выходи на доход от 80 долларов в час. Есть несколько свободных места, пишите хочу в личные сообщения",SUSPICIOUS,UNKNOWN,,ru,telegram,выходи на доход от 80 долларов в час. есть несколько свободных места пишите хочу в личные сообщения
"Aka, bugun soat 10 da uchrashaylik",SAFE,UNKNOWN,,en,sms,aka bugun soat 10 da uchrashaylik
URGENT! This is the 2nd attempt to contact U!U have WON £1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. max£7. 50,SUSPICIOUS,UNKNOWN,,en,sms,urgent this is the 2nd attempt to contact u u have won 1000call 09071512432 b4 300603t csbcm4235wc1n3xx.callcost150ppmmobilesvary. max 7. 50
ok. I am a gentleman and will treat you with dignity and respect.,SAFE,UNKNOWN,,en,sms,ok. i am a gentleman and will treat you with dignity and respect.
Sizga 286 000 som perevod keldi. Podtverdite po ssilke: http://pay-check.net/256480.,SUSPICIOUS,UNKNOWN,,en,telegram,sizga 286 000 som perevod keldi. podtverdite po ssilke: http://pay check.net/256480.
Kodi: 3333.,SAFE,INFO,otp,uz,seed,kod i: 3333.
Noice. Text me when you're here,SAFE,UNKNOWN,,en,sms,noice. text me when you re here
Pls go ahead with watts. I just wanted to be sure. Do have a great weekend. Abiola,SAFE,UNKNOWN,,en,sms,pls go ahead with watts. i just wanted to be sure. do have a great weekend. abiola
I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!,SAFE,UNKNOWN,,en,sms,i m sick multi_excl i m needy multi_excl i want you multi_excl pouts stomps feet where are you pouts stomps feet i want my slave multi_excl i want him now multi_excl
Davlat subsidiyasi uchun ariza qoldiring http://pay-check.net/148569 -,SUSPICIOUS,UNKNOWN,,en,telegram,davlat subsidiyasi uchun ariza qoldiring http://pay check.net/148569
Uzum Pay to'lovi amalga oshmadi. Hisobni tasdiqlash uchun kirish talab qilinadi: https://oson-tolov.uz,SUSPICIOUS,UNKNOWN,,uz,sms,uzum pay to lovi amalga oshmadi. hisobni tasdiqlash uchun kirish talab qilinadi: https://oson tolov.uz
Zoom ochilmayapti,SAFE,UNKNOWN,,en,telegram,zoom ochilmayapti
"Davlat tomonidan 1000,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://click-auth.uz/code=2700750",SUSPICIOUS,UNKNOWN,,en,telegram,davlat tomonidan 1000 000 so m kompensatsiya ajratildi. havola orqali tekshiring: https://click auth.uz/ code 2700750
Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.,SAFE,UNKNOWN,,en,sms,wishing you a beautiful day. each moment revealing even more things to keep you smiling. do enjoy it.
Yes princess! I want to make you happy...,SAFE,UNKNOWN,,en,sms,yes princess i want to make you happy...
Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!,SAFE,UNKNOWN,,en,sms,ha i wouldn t say that i just didn t read anything into way u seemed. i don t like 2 be judgemental....i save that for fridays in the pub
"ChatGPT 5  сделали бесплатным в Telegram!

Пиши тексты, генерируй идеи, создавай контент

Нажимай /start и используй прямо сейчас.",SUSPICIOUS,UNKNOWN,,ru,telegram,chatgpt 5 сделали бесплатным в telegram пиши тексты генерируй идеи создавай контент нажимай /start и используй прямо сейчас.
"Olx.uz yordam xizmati: Tovaringizni sotib oldim, kurerni kutib olish uchun pulni tasdiqlang",SUSPICIOUS,UNKNOWN,,en,telegram,olx.uz yordam xizmati: tovaringizni sotib oldim kurerni kutib olish uchun pulni tasdiqlang
Mum not going robinson already.,SAFE,UNKNOWN,,en,sms,mum not going robinson already.
Bonus olish uchun ma'lumot kiriting,SUSPICIOUS,REQUEST,prize_bait,uz,sms,bonus olish uchun ma lumot kiriting
Sizga yangi transfer keldi 143 000. Qabul qiling https://bit.ly/claim-252385.,SUSPICIOUS,UNKNOWN,,en,sms,sizga yangi transfer keldi 143 000. qabul qiling https://bit.ly/claim 252385.
"🔠🔠🔠🔠🔠🔠🔠🔠
Вoзьму отвeтственных людей для сотрyдничecтвa в сфeрe apбитражa кpиптoвaлют.

Нoвичков готов качественно обyчить c полнoго нyля.
Aбсолютно легaльный доxод, без рисков!
Времени нужно удeлять не бoльшe 1 чaса в сутки, можно с тeлeфoнa.

Подрoбности рaспишу желающим в лс.",SUSPICIOUS,UNKNOWN,,ru,telegram,вoзьму отвeтственных людей для сотрyдничecтвa в сфeрe apбитражa кpиптoвaлют. нoвичков готов качественно обyчить c полнoго нyля. aбсолютно легaльный доxод без рисков времени нужно удeлять не бoльшe 1 чaса в сутки можно с тeлeфoнa. подрoбности рaспишу желающим в лс.
Saw Guys and Dolls last night with Patrick Swayze it was great,SAFE,UNKNOWN,,en,sms,saw guys and dolls last night with patrick swayze it was great
Ü v ma fan...,SAFE,UNKNOWN,,en,sms,ü v ma fan...
Not a drop in the tank,SAFE,UNKNOWN,,en,sms,not a drop in the tank
Kechikaman biroz 16:00 da boraman. tezroq,SAFE,UNKNOWN,,uz,sms,kechikaman biroz 16:00 da boraman. tezroq
Xayrli kun. Sizning maoshi kammi? Men oyiga 5000$ topaman. Qanday? Shu kanalga kiring,SUSPICIOUS,UNKNOWN,,en,telegram,xayrli kun. sizning maoshi kammi men oyiga 5000 topaman. qanday shu kanalga kiring
Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,SUSPICIOUS,UNKNOWN,,en,sms,santa calling would your little ones like a call from santa xmas eve call 09077818151 to book you time. calls1.50ppm last 3mins 30s t c www.santacalling.com
"\AH POOR BABY!HOPE URFEELING BETTERSN LUV! PROBTHAT OVERDOSE OF WORK HEY GO CAREFUL SPK 2 U SN LOTS OF LOVEJEN XXX.\""""",SAFE,UNKNOWN,,en,sms,ah poor baby hope urfeeling bettersn luv probthat overdose of work hey go careful spk 2 u sn lots of lovejen xxx.
Yangi video yuklandi 18+ apk yuklab oling: https://uz-yutuq.com/p=2275420,SUSPICIOUS,UNKNOWN,,en,sms,yangi video yuklandi 18 apk yuklab oling: https://uz yutuq.com/p 2275420
You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p,SUSPICIOUS,UNKNOWN,prize_bait,en,sms,you have won a guaranteed 1000 cash or a 2000 prize. to claim yr prize call our customer service representative on 08714712379 between 10am 7pm cost 10p
Bolam kasal bo'lib qoldi pul o'tkazing,SUSPICIOUS,UNKNOWN,,en,sms,bolam kasal bo lib qoldi pul o tkazing
Do you think i can move  &lt;#&gt;  in a week,SAFE,UNKNOWN,,en,sms,do you think i can move lt gt in a week
Lol they don't know about my awesome phone. I could click delete right now if I want.,SAFE,UNKNOWN,,en,sms,lol they don t know about my awesome phone. i could click delete right now if i want.
"NBU: Hisobingizdan 360,000 so'm yechib olindi! Bekor qilish: http://pochta-uz.com/track=61150",SUSPICIOUS,UNKNOWN,,uz,sms,nbu: hisobingizdan 360 000 so m yechib olindi bekor qilish: http://pochta uz.com/track 61150
There bold 2  &lt;#&gt; . Is that yours,SAFE,UNKNOWN,,en,sms,there bold 2 lt gt . is that yours
Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,SUSPICIOUS,UNKNOWN,,en,sms,someone u know has asked our dating service 2 contact you cant guess who call 09058091854 now all will be revealed. po box385 m6 6wu
"Hurmatli mijoz, Ipoteka Bank kartangizda shubhali tranzaksiya aniqlangan. Parolni yangilash uchun bosing: https://humomp.uz",SUSPICIOUS,UNKNOWN,,en,sms,hurmatli mijoz ipoteka bank karta ngizda shubhali tranzaksiya aniqlangan. parol ni yangilash uchun bosing: https://humomp.uz
Thank you. do you generally date the brothas?,SAFE,UNKNOWN,,en,sms,thank you. do you generally date the brothas
K da:)how many page you want?,SAFE,UNKNOWN,,en,sms,k da: how many page you want
Hisobingizdan 725 000 som spisanie. Agar bu siz bo'lmasangiz cancel qiling: https://t.me/prize_bot/26672...,SUSPICIOUS,UNKNOWN,,en,telegram,hisobingizdan 725 000 som spisanie. agar bu siz bo lmasangiz cancel qiling: https://t.me/prize_bot/26672...
Diqqat! Bank kartangiz xavfsizlik sababli vaqtincha bloklandi (Kod: 529). Tasdiqlash uchun havolaga kiring: https://humo-unlock.com?id=30,SUSPICIOUS,UNKNOWN,,uz,sms,diqqat bank karta ngiz xavfsizlik sababli vaqtincha bloklandi kod : 529 . tasdiqlash uchun havolaga kiring: https://humo unlock.com id 30
Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.,SAFE,UNKNOWN,,en,sms,hi here. have birth at on the to at 8lb 7oz. mother and baby doing brilliantly.
Now thats going to ruin your thesis!,SAFE,UNKNOWN,,en,sms,now thats going to ruin your thesis
"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth £350! To Claim, Call London 02072069400. Bx 526, SW73SS",SUSPICIOUS,UNKNOWN,,en,sms,you have been selected to stay in 1 of 250 top british hotels for nothing holiday worth 350 to claim call london 02072069400. bx 526 sw73ss
Bugun 21:30 da ko'rishamiz. :),SAFE,UNKNOWN,,en,telegram,bugun 21:30 da ko rishamiz. :
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",SUSPICIOUS,UNKNOWN,,en,sms,hot live fantasies call now 08707509020 just 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870..k
"Hurmatli mijoz, NBU kartangizda shubhali tranzaksiya aniqlangan. Parolni yangilash uchun bosing: https://uzcard-update.uz",SUSPICIOUS,UNKNOWN,,en,sms,hurmatli mijoz nbu karta ngizda shubhali tranzaksiya aniqlangan. parol ni yangilash uchun bosing: https://uz card update.uz
Daromadli kriptovalyuta signal,SUSPICIOUS,UNKNOWN,,en,sms,daromadli kriptovalyuta signal
Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,SUSPICIOUS,REQUEST,,en,sms,bloomberg message center 447797706009 why wait apply for your future http://careers. bloomberg.com
Anything lor if they all go then i go lor...,SAFE,UNKNOWN,,en,sms,anything lor if they all go then i go lor...
Вы выиграли 459 000 рублей! Получите приз: http://pay-check.net/752267.,SUSPICIOUS,UNKNOWN,,ru,telegram,вы выиграли 459 000 рублей получите приз: http://pay check.net/752267.
"Hey, can you tell me blake's address? Carlos wanted me to meet him there but I got lost and he's not answering his phone",SAFE,UNKNOWN,,en,sms,hey can you tell me blake s address carlos wanted me to meet him there but i got lost and he s not answering his phone
YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,SUSPICIOUS,UNKNOWN,,en,sms,yes the only place in town to meet exciting adult singles is now in the uk. txt chat to 86688 now 150p/msg.
Mening nomerim bilan ovoz bering yutib oling: tanlov1.uz,SUSPICIOUS,UNKNOWN,,en,telegram,mening nomerim bilan ovoz bering yutib oling: tanlov1.uz
Welcome! Please reply with your AGE and GENDER to begin. e.g 24M,SUSPICIOUS,UNKNOWN,,en,sms,welcome please reply with your age and gender to begin. e.g 24m
ARE YOU IN TOWN? THIS IS V. IMPORTANT,SAFE,UNKNOWN,,en,sms,are you in town this is v. important
K k:) sms chat with me.,SAFE,UNKNOWN,,en,sms,k k: sms chat with me.
"We made it! Eta at taunton is 12:30 as planned, hope thatÂÃÃ·s still okday?! Good to see you! :-xx",SAFE,UNKNOWN,,en,sms,we made it eta at taunton is 12:30 as planned hope thatâ ã ã s still okday good to see you : xx
Инвестиции в газ! Доход от 196 000 в неделю: http://pay-check.net/410859!!,SUSPICIOUS,UNKNOWN,,ru,telegram,инвестиции в газ доход от 196 000 в неделю: http://pay check.net/410859 multi_excl
Списание 289 000 прошло успешно. Отменить: https://bit.ly/claim-792544 ),SUSPICIOUS,UNKNOWN,,ru,telegram,списание 289 000 прошло успешно. отменить: https://bit.ly/claim 792544
"NBU: Hisobingizdan 2420,000 so'm yechib olindi! Bekor qilish: http://bit.ly/uz-7264743",SUSPICIOUS,UNKNOWN,,uz,telegram,nbu: hisobingizdan 2420 000 so m yechib olindi bekor qilish: http://bit.ly/uz 7264743
"My friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!",SAFE,UNKNOWN,,en,sms,my friend she s studying at warwick we ve planned to go shopping and to concert tmw but it may be canceled havn t seen for ages yeah we should get together sometime
