text,risk_label,intent_label,tags,language,source,clean_text
Sizga 926719 so'm bonus berildi! Olish uchun: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizga 926719 so'm bonus berildi! Olish uchun: http://lucky-draw.net
Sizning kodingiz: 801658,SAFE,INFO,otp,uz,seed,Sizning kodingiz: 801658
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://bonusuz.click
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://lucky-draw.net
Rasmni ko'ring: photo.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,seed,Rasmni ko'ring: photo.jpg.apk
To'lovni tasdiqlash uchun CVV kodni ayting.,DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,To'lovni tasdiqlash uchun CVV kodni ayting.
Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://secure-login.xyz,DANGEROUS,REQUEST,phishing,uz,seed,Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://secure-login.xyz
Sovrin yutdingiz! http://lucky-draw.net orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sovrin yutdingiz! http://lucky-draw.net orqali profilingizni tasdiqlang
Sizning kodingiz: 959323,SAFE,INFO,otp,uz,seed,Sizning kodingiz: 959323
"Kodni hoziroq yozib yuboring, pul o'tkazish kerak",DANGEROUS,REQUEST,phishing,uz,seed,"Kodni hoziroq yozib yuboring, pul o'tkazish kerak"
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 265569",SAFE,WARNING,otp_warning,uz,seed,"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 265569"
Karta faollashtirildi. Kod: 815855,SAFE,INFO,transaction_notice,uz,seed,Karta faollashtirildi. Kod: 815855
Sizning kodingiz: 987994,SAFE,INFO,otp,uz,seed,Sizning kodingiz: 987994
Tasdiqlash kodi: 939686,SAFE,INFO,otp,uz,seed,Tasdiqlash kodi: 939686
Yangi aksiya! 1 000 000 so'm yutib oling: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Yangi aksiya! 1 000 000 so'm yutib oling: http://prize-win.top
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://promo-gift.ml
Yangi aksiya! 1 000 000 so'm yutib oling: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Yangi aksiya! 1 000 000 so'm yutib oling: http://promo-gift.ml
Sizning hisobingiz xavf ostida! Kodni yuboring.,DANGEROUS,REQUEST,phishing,uz,seed,Sizning hisobingiz xavf ostida! Kodni yuboring.
Yangi aksiya! 1 000 000 so'm yutib oling: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Yangi aksiya! 1 000 000 so'm yutib oling: http://promo-gift.ml
"Kodni hoziroq yozib yuboring, pul o'tkazish kerak",DANGEROUS,REQUEST,phishing,uz,seed,"Kodni hoziroq yozib yuboring, pul o'tkazish kerak"
"Karta raqami va CVV kodini ayting, tizimni tekshiramiz",DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,"Karta raqami va CVV kodini ayting, tizimni tekshiramiz"
To'lovni tasdiqlash uchun CVV kodni ayting.,DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,To'lovni tasdiqlash uchun CVV kodni ayting.
Xizmat haqi: 440054 so'm. Ipak Yo'li xizmati.,SAFE,INFO,transaction_notice,uz,seed,Xizmat haqi: 440054 so'm. Ipak Yo'li xizmati.
Sizning hisobingiz xavf ostida! Kodni yuboring.,DANGEROUS,REQUEST,phishing,uz,seed,Sizning hisobingiz xavf ostida! Kodni yuboring.
Sovrin yutdingiz! http://prize-win.top orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sovrin yutdingiz! http://prize-win.top orqali profilingizni tasdiqlang
Muvaffaqiyatli to'lov! Miqdor: 125963 so'm. Uzum,SAFE,INFO,transaction_notice,uz,seed,Muvaffaqiyatli to'lov! Miqdor: 125963 so'm. Uzum
Rasmni ko'ring: video.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,seed,Rasmni ko'ring: video.jpg.apk
Muvaffaqiyatli to'lov! Miqdor: 58413 so'm. Click,SAFE,INFO,transaction_notice,uz,seed,Muvaffaqiyatli to'lov! Miqdor: 58413 so'm. Click
Hisobingizga 470690 so'm kelib tushdi. Manba: Click,SAFE,INFO,transaction_notice,uz,seed,Hisobingizga 470690 so'm kelib tushdi. Manba: Click
SMS kodingizni begonalarga bermang. Xavfsizlik xizmati.,SAFE,WARNING,otp_warning,uz,seed,SMS kodingizni begonalarga bermang. Xavfsizlik xizmati.
Muvaffaqiyatli to'lov! Miqdor: 419115 so'm. Terminal,SAFE,INFO,transaction_notice,uz,seed,Muvaffaqiyatli to'lov! Miqdor: 419115 so'm. Terminal
"Kodni hoziroq yozib yuboring, pul o'tkazish kerak",DANGEROUS,REQUEST,phishing,uz,seed,"Kodni hoziroq yozib yuboring, pul o'tkazish kerak"
Sovrin yutdingiz! http://prize-win.top orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sovrin yutdingiz! http://prize-win.top orqali profilingizni tasdiqlang
"Tasdiqlash kodini menga yuboring, aks holda bloklanadi",DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,"Tasdiqlash kodini menga yuboring, aks holda bloklanadi"
Tasdiqlash kodi: 615393,SAFE,INFO,otp,uz,seed,Tasdiqlash kodi: 615393
Sovrin yutdingiz! http://lucky-draw.net orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sovrin yutdingiz! http://lucky-draw.net orqali profilingizni tasdiqlang
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://bonusuz.click
Balansingiz: 197707 so'm. To'lov muvaffaqiyatli.,SAFE,INFO,transaction_notice,uz,seed,Balansingiz: 197707 so'm. To'lov muvaffaqiyatli.
To'lovni tasdiqlash uchun CVV kodni ayting.,DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,To'lovni tasdiqlash uchun CVV kodni ayting.
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://lucky-draw.net
Yangi aksiya! 1 000 000 so'm yutib oling: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Yangi aksiya! 1 000 000 so'm yutib oling: http://prize-win.top
Muvaffaqiyatli to'lov! Miqdor: 154385 so'm. Click,SAFE,INFO,transaction_notice,uz,seed,Muvaffaqiyatli to'lov! Miqdor: 154385 so'm. Click
To'lovni tasdiqlash uchun CVV kodni ayting.,DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,To'lovni tasdiqlash uchun CVV kodni ayting.
To'lovni tasdiqlash uchun CVV kodni ayting.,DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,To'lovni tasdiqlash uchun CVV kodni ayting.
Balansingiz: 412890 so'm. To'lov muvaffaqiyatli.,SAFE,INFO,transaction_notice,uz,seed,Balansingiz: 412890 so'm. To'lov muvaffaqiyatli.
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://lucky-draw.net
Sovrin yutdingiz! http://lucky-draw.net orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sovrin yutdingiz! http://lucky-draw.net orqali profilingizni tasdiqlang
Sovrin yutdingiz! http://bonusuz.click orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sovrin yutdingiz! http://bonusuz.click orqali profilingizni tasdiqlang
Rasmni ko'ring: photo.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,seed,Rasmni ko'ring: photo.jpg.apk
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://promo-gift.ml
Yangi aksiya! 1 000 000 so'm yutib oling: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Yangi aksiya! 1 000 000 so'm yutib oling: http://lucky-draw.net
Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://pay-check.top,DANGEROUS,REQUEST,phishing,uz,seed,Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://pay-check.top
Rasmni ko'ring: video.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,seed,Rasmni ko'ring: video.jpg.apk
"Karta raqami va CVV kodini ayting, tizimni tekshiramiz",DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,"Karta raqami va CVV kodini ayting, tizimni tekshiramiz"
Karta faollashtirildi. Kod: 747430,SAFE,INFO,transaction_notice,uz,seed,Karta faollashtirildi. Kod: 747430
"Karta raqami va CVV kodini ayting, tizimni tekshiramiz",DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,"Karta raqami va CVV kodini ayting, tizimni tekshiramiz"
SMS kodingizni begonalarga bermang. Xavfsizlik xizmati.,SAFE,WARNING,otp_warning,uz,seed,SMS kodingizni begonalarga bermang. Xavfsizlik xizmati.
Hujjatni yuklab oling va oching: photo.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,seed,Hujjatni yuklab oling va oching: photo.apk
"Kodni hoziroq yozib yuboring, pul o'tkazish kerak",DANGEROUS,REQUEST,phishing,uz,seed,"Kodni hoziroq yozib yuboring, pul o'tkazish kerak"
Karta faollashtirildi. Kod: 529033,SAFE,INFO,transaction_notice,uz,seed,Karta faollashtirildi. Kod: 529033
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://bonusuz.click
Karta faollashtirildi. Kod: 666124,SAFE,INFO,transaction_notice,uz,seed,Karta faollashtirildi. Kod: 666124
Rasmni ko'ring: document.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,seed,Rasmni ko'ring: document.jpg.apk
Rasmni ko'ring: photo.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,seed,Rasmni ko'ring: photo.jpg.apk
Karta faollashtirildi. Kod: 610334,SAFE,INFO,transaction_notice,uz,seed,Karta faollashtirildi. Kod: 610334
Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://secure-login.xyz,DANGEROUS,REQUEST,phishing,uz,seed,Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://secure-login.xyz
"Kodni hoziroq yozib yuboring, pul o'tkazish kerak",DANGEROUS,REQUEST,phishing,uz,seed,"Kodni hoziroq yozib yuboring, pul o'tkazish kerak"
Muvaffaqiyatli to'lov! Miqdor: 120320 so'm. Click,SAFE,INFO,transaction_notice,uz,seed,Muvaffaqiyatli to'lov! Miqdor: 120320 so'm. Click
Hujjatni yuklab oling va oching: invoice.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,seed,Hujjatni yuklab oling va oching: invoice.apk
Xizmat haqi: 92422 so'm. Click xizmati.,SAFE,INFO,transaction_notice,uz,seed,Xizmat haqi: 92422 so'm. Click xizmati.
Hujjatni yuklab oling va oching: update.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,seed,Hujjatni yuklab oling va oching: update.apk
Rasmni ko'ring: video.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,seed,Rasmni ko'ring: video.jpg.apk
Muvaffaqiyatli to'lov! Miqdor: 416584 so'm. Terminal,SAFE,INFO,transaction_notice,uz,seed,Muvaffaqiyatli to'lov! Miqdor: 416584 so'm. Terminal
Kodingiz: 301398. Uni hech qachon begona shaxslarga aytmang!,SAFE,WARNING,otp_warning,uz,seed,Kodingiz: 301398. Uni hech qachon begona shaxslarga aytmang!
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://prize-win.top
Hujjatni yuklab oling va oching: document.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,seed,Hujjatni yuklab oling va oching: document.apk
Muvaffaqiyatli to'lov! Miqdor: 144642 so'm. Terminal,SAFE,INFO,transaction_notice,uz,seed,Muvaffaqiyatli to'lov! Miqdor: 144642 so'm. Terminal
Karta ma'lumotlarini kiriting: http://unblock-card.io,DANGEROUS,REQUEST,phishing,uz,seed,Karta ma'lumotlarini kiriting: http://unblock-card.io
To'lovni tasdiqlash uchun CVV kodni ayting.,DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,To'lovni tasdiqlash uchun CVV kodni ayting.
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://promo-gift.ml
Karta ma'lumotlarini kiriting: http://secure-login.xyz,DANGEROUS,REQUEST,phishing,uz,seed,Karta ma'lumotlarini kiriting: http://secure-login.xyz
Sovrin yutdingiz! http://prize-win.top orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sovrin yutdingiz! http://prize-win.top orqali profilingizni tasdiqlang
"Tasdiqlash kodini menga yuboring, aks holda bloklanadi",DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,"Tasdiqlash kodini menga yuboring, aks holda bloklanadi"
Sizning hisobingiz xavf ostida! Kodni yuboring.,DANGEROUS,REQUEST,phishing,uz,seed,Sizning hisobingiz xavf ostida! Kodni yuboring.
Tasdiqlash kodi: 578383,SAFE,INFO,otp,uz,seed,Tasdiqlash kodi: 578383
Xizmat haqi: 384184 so'm. Uzcard xizmati.,SAFE,INFO,transaction_notice,uz,seed,Xizmat haqi: 384184 so'm. Uzcard xizmati.
Sovrin yutdingiz! http://promo-gift.ml orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sovrin yutdingiz! http://promo-gift.ml orqali profilingizni tasdiqlang
To'lovni tasdiqlash uchun CVV kodni ayting.,DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,To'lovni tasdiqlash uchun CVV kodni ayting.
Sovrin yutdingiz! http://promo-gift.ml orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sovrin yutdingiz! http://promo-gift.ml orqali profilingizni tasdiqlang
Sizga 203117 so'm bonus berildi! Olish uchun: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizga 203117 so'm bonus berildi! Olish uchun: http://prize-win.top
Sovrin yutdingiz! http://promo-gift.ml orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sovrin yutdingiz! http://promo-gift.ml orqali profilingizni tasdiqlang
"Karta raqami va CVV kodini ayting, tizimni tekshiramiz",DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,"Karta raqami va CVV kodini ayting, tizimni tekshiramiz"
Sizning kodingiz: 161191,SAFE,INFO,otp,uz,seed,Sizning kodingiz: 161191
Karta faollashtirildi. Kod: 711648,SAFE,INFO,transaction_notice,uz,seed,Karta faollashtirildi. Kod: 711648
Karta faollashtirildi. Kod: 540880,SAFE,INFO,transaction_notice,uz,seed,Karta faollashtirildi. Kod: 540880
"Kodni hoziroq yozib yuboring, pul o'tkazish kerak",DANGEROUS,REQUEST,phishing,uz,seed,"Kodni hoziroq yozib yuboring, pul o'tkazish kerak"
Sizga 471114 so'm bonus berildi! Olish uchun: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizga 471114 so'm bonus berildi! Olish uchun: http://lucky-draw.net
Sizga 858212 so'm bonus berildi! Olish uchun: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizga 858212 so'm bonus berildi! Olish uchun: http://promo-gift.ml
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://promo-gift.ml
Sovrin yutdingiz! http://prize-win.top orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sovrin yutdingiz! http://prize-win.top orqali profilingizni tasdiqlang
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://prize-win.top
Karta faollashtirildi. Kod: 807876,SAFE,INFO,transaction_notice,uz,seed,Karta faollashtirildi. Kod: 807876
Kodingiz: 775205. Uni hech qachon begona shaxslarga aytmang!,SAFE,WARNING,otp_warning,uz,seed,Kodingiz: 775205. Uni hech qachon begona shaxslarga aytmang!
Karta ma'lumotlarini kiriting: http://secure-login.xyz,DANGEROUS,REQUEST,phishing,uz,seed,Karta ma'lumotlarini kiriting: http://secure-login.xyz
"Tasdiqlash kodini menga yuboring, aks holda bloklanadi",DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,"Tasdiqlash kodini menga yuboring, aks holda bloklanadi"
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://prize-win.top
Karta faollashtirildi. Kod: 475442,SAFE,INFO,transaction_notice,uz,seed,Karta faollashtirildi. Kod: 475442
Karta ma'lumotlarini kiriting: http://pay-check.top,DANGEROUS,REQUEST,phishing,uz,seed,Karta ma'lumotlarini kiriting: http://pay-check.top
Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://secure-login.xyz,DANGEROUS,REQUEST,phishing,uz,seed,Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://secure-login.xyz
Sizga 175624 so'm bonus berildi! Olish uchun: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizga 175624 so'm bonus berildi! Olish uchun: http://prize-win.top
Xizmat haqi: 98293 so'm. Ipak Yo'li xizmati.,SAFE,INFO,transaction_notice,uz,seed,Xizmat haqi: 98293 so'm. Ipak Yo'li xizmati.
Karta faollashtirildi. Kod: 235000,SAFE,INFO,transaction_notice,uz,seed,Karta faollashtirildi. Kod: 235000
To'lovni tasdiqlash uchun CVV kodni ayting.,DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,To'lovni tasdiqlash uchun CVV kodni ayting.
Rasmni ko'ring: video.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,seed,Rasmni ko'ring: video.jpg.apk
Diqqat! Kodni faqat bank ilovasiga kiriting. Uni begonalarga ishonib topshirmang.,SAFE,WARNING,otp_warning,uz,seed,Diqqat! Kodni faqat bank ilovasiga kiriting. Uni begonalarga ishonib topshirmang.
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://prize-win.top
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://promo-gift.ml
Sizning hisobingiz xavf ostida! Kodni yuboring.,DANGEROUS,REQUEST,phishing,uz,seed,Sizning hisobingiz xavf ostida! Kodni yuboring.
Sizga 685625 so'm bonus berildi! Olish uchun: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizga 685625 so'm bonus berildi! Olish uchun: http://promo-gift.ml
Balansingiz: 267401 so'm. To'lov muvaffaqiyatli.,SAFE,INFO,transaction_notice,uz,seed,Balansingiz: 267401 so'm. To'lov muvaffaqiyatli.
Rasmni ko'ring: video.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,seed,Rasmni ko'ring: video.jpg.apk
Karta faollashtirildi. Kod: 214957,SAFE,INFO,transaction_notice,uz,seed,Karta faollashtirildi. Kod: 214957
Diqqat! Kodni faqat bank ilovasiga kiriting. Uni begonalarga ishonib topshirmang.,SAFE,WARNING,otp_warning,uz,seed,Diqqat! Kodni faqat bank ilovasiga kiriting. Uni begonalarga ishonib topshirmang.
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 350927",SAFE,WARNING,otp_warning,uz,seed,"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 350927"
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://prize-win.top
Karta faollashtirildi. Kod: 628019,SAFE,INFO,transaction_notice,uz,seed,Karta faollashtirildi. Kod: 628019
Sovrin yutdingiz! http://lucky-draw.net orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sovrin yutdingiz! http://lucky-draw.net orqali profilingizni tasdiqlang
Tasdiqlash kodi: 999834,SAFE,INFO,otp,uz,seed,Tasdiqlash kodi: 999834
Sovrin yutdingiz! http://prize-win.top orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sovrin yutdingiz! http://prize-win.top orqali profilingizni tasdiqlang
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://bonusuz.click
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://lucky-draw.net
O'tkazma qabul qilindi: 151663 so'm. Humo/Uzcard,SAFE,INFO,transaction_notice,uz,seed,O'tkazma qabul qilindi: 151663 so'm. Humo/Uzcard
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://bonusuz.click
Rasmni ko'ring: scan.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,seed,Rasmni ko'ring: scan.jpg.apk
"Karta raqami va CVV kodini ayting, tizimni tekshiramiz",DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,"Karta raqami va CVV kodini ayting, tizimni tekshiramiz"
Diqqat! Kodni faqat bank ilovasiga kiriting. Uni begonalarga ishonib topshirmang.,SAFE,WARNING,otp_warning,uz,seed,Diqqat! Kodni faqat bank ilovasiga kiriting. Uni begonalarga ishonib topshirmang.
Karta ma'lumotlarini kiriting: http://pay-check.top,DANGEROUS,REQUEST,phishing,uz,seed,Karta ma'lumotlarini kiriting: http://pay-check.top
Hisobingizga 85987 so'm kelib tushdi. Manba: Terminal,SAFE,INFO,transaction_notice,uz,seed,Hisobingizga 85987 so'm kelib tushdi. Manba: Terminal
Balansingiz: 385868 so'm. To'lov muvaffaqiyatli.,SAFE,INFO,transaction_notice,uz,seed,Balansingiz: 385868 so'm. To'lov muvaffaqiyatli.
O'tkazma qabul qilindi: 406870 so'm. Humo/Uzcard,SAFE,INFO,transaction_notice,uz,seed,O'tkazma qabul qilindi: 406870 so'm. Humo/Uzcard
Sovrin yutdingiz! http://lucky-draw.net orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sovrin yutdingiz! http://lucky-draw.net orqali profilingizni tasdiqlang
Muvaffaqiyatli to'lov! Miqdor: 215739 so'm. Terminal,SAFE,INFO,transaction_notice,uz,seed,Muvaffaqiyatli to'lov! Miqdor: 215739 so'm. Terminal
Muvaffaqiyatli to'lov! Miqdor: 115393 so'm. Payme,SAFE,INFO,transaction_notice,uz,seed,Muvaffaqiyatli to'lov! Miqdor: 115393 so'm. Payme
Karta ma'lumotlarini kiriting: http://secure-login.xyz,DANGEROUS,REQUEST,phishing,uz,seed,Karta ma'lumotlarini kiriting: http://secure-login.xyz
To'lovni tasdiqlash uchun CVV kodni ayting.,DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,To'lovni tasdiqlash uchun CVV kodni ayting.
Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://pay-check.top,DANGEROUS,REQUEST,phishing,uz,seed,Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://pay-check.top
Sizga 683284 so'm bonus berildi! Olish uchun: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizga 683284 so'm bonus berildi! Olish uchun: http://promo-gift.ml
SMS kodingizni begonalarga bermang. Xavfsizlik xizmati.,SAFE,WARNING,otp_warning,uz,seed,SMS kodingizni begonalarga bermang. Xavfsizlik xizmati.
Sizning hisobingiz xavf ostida! Kodni yuboring.,DANGEROUS,REQUEST,phishing,uz,seed,Sizning hisobingiz xavf ostida! Kodni yuboring.
Sizga 935123 so'm bonus berildi! Olish uchun: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Sizga 935123 so'm bonus berildi! Olish uchun: http://promo-gift.ml
Rasmni ko'ring: document.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,seed,Rasmni ko'ring: document.jpg.apk
Sizning hisobingiz xavf ostida! Kodni yuboring.,DANGEROUS,REQUEST,phishing,uz,seed,Sizning hisobingiz xavf ostida! Kodni yuboring.
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,seed,Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://bonusuz.click
Kodingiz: 486221. Uni hech qachon begona shaxslarga aytmang!,SAFE,WARNING,otp_warning,uz,seed,Kodingiz: 486221. Uni hech qachon begona shaxslarga aytmang!
Sizning hisobingiz xavf ostida! Kodni yuboring.,DANGEROUS,REQUEST,phishing,uz,seed,Sizning hisobingiz xavf ostida! Kodni yuboring.
To'lovni tasdiqlash uchun CVV kodni ayting.,DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,To'lovni tasdiqlash uchun CVV kodni ayting.
To'lovni tasdiqlash uchun CVV kodni ayting.,DANGEROUS,REQUEST,"otp_request,phishing",uz,seed,To'lovni tasdiqlash uchun CVV kodni ayting.
